DARE (Drug Abuse Resistance Education),Total
5th Grade Core Lesson,230 graduates
Elementary Visitation Lessons,54 lessons (620 students)
Middle School Lessons,178 students
High School Lessons,181 students
DARE Camp,56 rising City & 7th graders participated in camp
Group presentations,8
