Arrests - Public Property
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2004,419022,ACT College,1,Arlington Campus,459,0,0,0
2004,419022,ACT College,2,Alexandria Campus,459,0,0,0
2004,419022,ACT College,3,Manassas Campus,459,0,0,0
2004,231411,Advanced Technology Institute,1,Advanced Technology Institute - Virginia Beach,611,0,0,0
2004,232797,American National University,1,American National University - Salem,2875,0,0,0
2004,232797,American National University,2,American National University - Charlottesville,2875,0,0,0
2004,232797,American National University,3,American National University - Martinsville,2875,0,0,0
2004,232797,American National University,4,American National University - Lynchburg,2875,0,0,0
2004,232797,American National University,5,American National University - Danville,2875,0,0,0
2004,232797,American National University,6,American National University - Princeton,2875,0,0,0
2004,232797,American National University,7,American National University - Harrisonburg,2875,0,0,0
2004,232797,American National University,8,National College of Business & Technology-Bristol,2875,0,0,0
2004,232797,American National University,9,National College of Business & Technology-Knoxville,2875,0,0,0
2004,232797,American National University,10,National College -  Cincinnati,2875,0,0,0
2004,232797,American National University,11,National College  - Kettering,2875,0,0,0
2004,432348,Appalachian School of Law,1,Main Campus,369,0,0,0
2004,419457,Argosy University-Washington DC,1,Argosy University - Washington,789,0,0,0
2004,231420,Averett University,1,Main Campus,2719,0,0,0
2004,427973,Aviation Institute of Maintenance-Chesapeake,1,Main Campus,201,0,0,0
2004,445762,Aviation Institute of Maintenance-Manassas,1,Main Campus,,0,0,0
2004,445595,Banner College-Arlington,1,Main Campus,156,0,0,0
2004,366793,Baptist Theological Seminary at Richmond,1,Main Campus,202,0,0,0
2004,231280,Bar Palma Beauty Careers Academy,1,Main Campus,83,0,0,0
2004,231536,Blue Ridge Community College,1,Weyers Cave Campus,3942,0,0,0
2004,231536,Blue Ridge Community College,2,BRCC Harrisonburg Center,3942,0,0,0
2004,231536,Blue Ridge Community College,3,BRCC Augusta Center at AMC,3942,0,0,0
2004,231554,Bluefield College,1,Main Campus,814,0,0,0
2004,233356,Bon Secours Memorial College of Nursing,1,Main Campus,452,0,0,0
2004,231572,Braxton School,1,Braxton School,62,0,0,0
2004,231581,Bridgewater College,1,Main Campus,1532,0,0,0
2004,231828,Bryant & Stratton College-Richmond,1,Richmond Campus,470,0,0,0
2004,231785,Bryant & Stratton College-Virginia Beach,1,Main Campus,455,0,0,0
2004,441858,Career Training Solutions,1,Main Campus,179,0,2,0
2004,231697,Central Virginia Community College,1,Main Campus,4480,0,0,0
2004,231697,Central Virginia Community College,2,Altavista Center,4480,0,0,0
2004,231697,Central Virginia Community College,3,Brookneal Center,4480,0,0,0
2004,420024,Centura College-Chesapeake,1,Centura College,211,0,0,0
2004,377449,Centura College-Newport News,1,Branch Campus,278,0,0,0
2004,377458,Centura College-Norfolk,1,Centura College,406,0,0,0
2004,427982,Centura College-Richmond Main,1,Centura College,240,0,0,0
2004,440378,Centura College-Richmond Westend,1,Centura College,107,0,0,0
2004,232016,Centura College-Virginia Beach,1,Centura College,569,0,0,0
2004,427894,CET-Alexandria,1,Branch,158,0,0,0
2004,231712,Christopher Newport University,1,Main Campus,4681,4,5,0
2004,231624,College of William and Mary,1,Main Campus,7575,1,9,39
2004,377403,Colonial Heights Beauty Academy,1,Main Campus,45,0,0,0
2004,446206,Culpeper Cosmetology Training Center,1,Main Campus,,0,0,0
2004,231873,Dabney S Lancaster Community College,1,Main Campus,1487,0,0,0
2004,231882,Danville Community College,1,Main Campus,4060,0,0,0
2004,232724,Danville Regional Medical Center School of Health Professions,1,DRMC School of Health Professions,123,0,0,0
2004,440536,DeVry University-Virginia,1,Arlington Campus,818,0,0,4
2004,440536,DeVry University-Virginia,2,Tysons Corner Center,818,0,0,0
2004,232043,Eastern Mennonite University,1,Main Campus,1297,0,0,1
2004,232052,Eastern Shore Community College,1,Main Campus,1017,0,0,0
2004,231970,Eastern Virginia Medical School,1,Main Campus,689,0,0,0
2004,248943,ECPI Technical College,1,Main Campus,879,0,0,0
2004,248943,ECPI Technical College,2,Skyline College - Innsbrook,879,0,0,0
2004,248934,ECPI University,1,ECPI University - Virginia Beach,4759,0,0,0
2004,248934,ECPI University,2,ECPI University - Newport News,4759,0,0,0
2004,248934,ECPI University,3,ECPI University - Greensboro,4759,0,0,0
2004,248934,ECPI University,4,ECPI University - Charlotte,4759,0,0,0
2004,248934,ECPI University,5,ECPI University - Greenville,4759,0,0,0
2004,248934,ECPI University,6,ECPI University - Manassas,4759,0,0,0
2004,248934,ECPI University,7,ECPI - Dulles,4759,0,0,0
2004,248934,ECPI University,8,ECPI University - Raleigh,4759,0,0,0
2004,248934,ECPI University,9,ECPI University - Charleston,4759,0,0,0
2004,442806,Edward Via College of Osteopathic Medicine,1,Virginia Campus,306,0,0,0
2004,232025,Emory & Henry College,1,Main Campus,1028,0,0,0
2004,444282,Empire Beauty School-Midlothian,1,Empire Beauty School - Midlothian- VA,99,0,0,0
2004,437149,ESI TECHNOLOGY TRAINING CENTER,1,ESI TECHNOLOGY TRAINING CENTER,,0,0,0
2004,442310,Everest College-Arlington,1,Everest College,203,0,0,0
2004,438647,Everest College-Chesapeake,1,Branch Campus,767,0,0,0
2004,445470,Everest College-McLean,1,Branch Campus,118,0,0,0
2004,232502,Everest College-Newport News,1,Main Campus,658,0,0,0
2004,232089,Ferrum College,1,Ferrum College,942,0,1,4
2004,233329,Fortis College-Norfolk,1,Main Campus,232,0,0,0
2004,382957,Fortis College-Richmond,1,Fortis College - Richmond,109,0,0,0
2004,232186,George Mason University,1,Main Campus,28874,0,0,0
2004,232195,Germanna Community College,1,Locust Grove Campus,4799,0,0,0
2004,232195,Germanna Community College,2,Fredericksburg Area Campus,4799,0,0,0
2004,406495,Graham Webb International Academy of Hair,1,Main Campus,304,0,0,0
2004,232256,Hampden-Sydney College,1,Main Campus,1082,0,3,4
2004,232265,Hampton University,1,Main Campus,6154,0,2,0
2004,232265,Hampton University,2,HAMPTON UNIVERSITY COLLEGE OF VA BEACH,6154,1,4,5
2004,232265,Hampton University,3,HAMPTON UNIVERSITY CONTINUING ED ROANOKE BRANCH,6154,0,0,1
2004,431266,Henrico County-Saint Marys Hospital School of Practical Nursing,1,Main Campus,115,0,0,0
2004,233189,Heritage Institute,1,Main Campus,492,0,0,0
2004,377421,Heritage Institute-Manassas,1,Heritage Institute Manassas,166,0,0,0
2004,232292,Hicks Academy of Beauty Culture,1,Hicks Academy of Beauty Culture,40,0,0,0
2004,232308,Hollins University,1,Hollins University,1056,0,0,0
2004,445869,Institute for the Psychological Sciences,1,Main Campus,,0,1,2
2004,418977,INTERNATIONAL BEAUTY SCHOOL,1,INTERNATIONAL BEAUTY SCHOOL,12,0,0,0
2004,441964,ITT Technical Institute-Chantilly,1,Main Campus,269,0,0,0
2004,368601,ITT Technical Institute-Norfolk,1,Main Campus,662,0,0,0
2004,437051,ITT Technical Institute-Richmond,1,Main Campus,371,0,0,0
2004,441955,ITT Technical Institute-Springfield,1,Main Campus,626,0,0,0
2004,232414,J Sargeant Reynolds Community College,1,Parham Road Campus,11678,1,7,1
2004,232414,J Sargeant Reynolds Community College,2,Downtown Campus,11678,0,0,0
2004,232414,J Sargeant Reynolds Community College,3,Goochland Campus,11678,0,0,0
2004,232423,James Madison University,1,Main Campus-Harrisonburg,16108,0,0,11
2004,232423,James Madison University,2,Madison House (London Semester - Branch Campus),16108,0,0,0
2004,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,16108,0,0,0
