Crimes Against Property,2011
Arson ,7
Extortion/Blackmail ,1
Burglary ,154
Larceny ,905
Motor Vehicle theft ,37
Counterfeiting/Forgery ,54
Fraud ,190
Embezzlement ,18
Stolen Property ,8
Property Damage/Vandalism ,661
Bribery ,0
