Crimes Against Property,2013
Arson ,1
Extortion/Blackmail ,1
Burglary ,185
Larceny ,1152
Motor Vehicle theft ,33
Counterfeiting/Forgery ,37
Fraud ,208
Embezzlement ,21
Stolen Property ,15
Property Damage/Vandalism ,581
Bribery ,0
