Crimes Against Property,2008
Arson ,6
Extortion/Blackmail ,1
Burglary ,254
Larceny ,923
Motor Vehicle theft ,79
Counterfeiting/Forgery ,43
Fraud ,189
Embezzlement ,42
Stolen Property ,16
Property Damage/Vandalism ,880
Bribery ,0
