Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Murder/Non-Negligent Manslaughter,Negligent Manslaughter,Sex Offenses - Forcible,Sex Offenses - Non-Forcible,Robbery,Aggravated Assault,Burglary,Motor Vehicle Theft,Arson
2008,420024,Centura College-Chesapeake,1,Centura College,158,0,0,0,0,0,0,0,0,0
2008,377449,Centura College-Newport News,1,Branch Campus,254,0,0,0,0,0,0,1,0,0
2008,377458,Centura College-Norfolk,1,Centura College,202,0,0,0,0,0,0,0,2,0
2008,427982,Centura College-Richmond Main,1,Centura College,197,0,0,0,0,0,0,0,0,0
2008,440378,Centura College-Richmond Westend,1,Centura College,89,0,0,0,0,0,0,0,0,0
2008,232016,Centura College-Virginia Beach,1,Centura College,1277,0,0,0,0,0,0,0,0,0
2008,427894,CET-Alexandria,1,Branch,173,0,0,0,0,0,0,0,0,0
2008,231712,Christopher Newport University,1,Main Campus,4904,0,0,2,0,3,1,5,0,0
2008,231624,College of William and Mary,1,Main Campus,7892,0,0,4,0,0,1,24,2,0
2008,446206,Culpeper Cosmetology Training Center,1,Main Campus,17,0,0,0,0,0,0,0,0,0
2008,231873,Dabney S Lancaster Community College,1,Main Campus,1272,0,0,0,0,0,0,0,0,0
2008,231882,Danville Community College,1,Main Campus,4026,0,0,0,0,0,0,1,0,0
2008,232724,Danville Regional Medical Center School of Health Professions,1,DRMC School of Health Professions,82,0,0,0,0,0,0,2,0,0
2008,440536,DeVry University-Virginia,1,Arlington Campus,916,0,0,0,0,0,0,0,0,0
2008,440536,DeVry University-Virginia,3,South Hamptons Road Campus,916,0,0,0,0,0,0,0,0,0
2008,451617,Dominion School of Hair Design,1,Dominion School of Hair Design,24,0,0,0,0,0,0,0,0,0
2008,232043,Eastern Mennonite University,1,Main Campus,1387,0,0,0,0,0,0,5,0,0
2008,232052,Eastern Shore Community College,1,Main Campus,939,0,0,0,0,0,0,1,0,0
2008,231970,Eastern Virginia Medical School,1,Main Campus,747,0,0,0,0,0,0,0,0,0
2008,248943,ECPI Technical College,1,Main Campus,605,0,0,0,0,0,0,0,0,0
2008,248943,ECPI Technical College,2,Skyline College - Innsbrook,605,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,1,ECPI University - Virginia Beach,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,2,ECPI University - Newport News,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,3,ECPI University - Greensboro,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,4,ECPI University - Charlotte,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,5,ECPI University - Greenville,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,6,ECPI University - Manassas,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,8,ECPI University - Raleigh,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,9,ECPI University - Charleston,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,10,ECPI University - Columbia,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,11,ECPI University - Concord,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,12,ECPI University - Norfolk (Culinary Institute of Virginia),8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,13,ECPI - Virginia Beach Annex,8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,14,ECPI University - Richmond (South),8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,15,ECPI University - Richmond (Innsbrook),8543,0,0,0,0,0,0,0,0,0
2008,248934,ECPI University,16,ECPI University - Richmond (West),8543,0,0,0,0,0,0,0,0,0
2008,442806,Edward Via College of Osteopathic Medicine,1,Virginia Campus,676,0,0,0,0,0,0,0,0,0
2008,232025,Emory & Henry College,1,Main Campus,1015,0,0,1,0,0,1,8,0,0
2008,444282,Empire Beauty School-Midlothian,1,Empire Beauty School - Midlothian- VA,88,0,0,0,0,0,0,0,0,0
2008,450599,Empire Beauty School-Richmond,1,Empire Beauty School - Richmond- VA,145,0,0,0,0,0,0,0,0,0
2008,442310,Everest College-Arlington,1,Everest College,919,0,0,0,0,0,1,1,0,0
2008,438647,Everest College-Chesapeake,1,Branch Campus,895,0,0,0,0,0,0,0,0,0
2008,445470,Everest College-McLean,1,Branch Campus,103,0,0,0,0,1,0,0,0,0
2008,232502,Everest College-Newport News,1,Main Campus,136,0,0,0,0,0,0,4,1,0
2008,232089,Ferrum College,1,Ferrum College,1397,0,0,2,0,0,0,1,0,0
2008,233329,Fortis College-Norfolk,1,Main Campus,307,0,0,0,0,0,0,0,0,0
2008,382957,Fortis College-Richmond,1,Fortis College - Richmond,196,0,0,0,0,0,0,0,0,0
2008,232186,George Mason University,1,Main Campus,30613,0,0,11,0,1,0,11,0,0
2008,232195,Germanna Community College,1,Locust Grove Campus,6515,0,0,0,0,0,0,0,0,0
2008,232195,Germanna Community College,2,Fredericksburg Area Campus,6515,0,0,0,0,0,0,0,0,0
2008,232195,Germanna Community College,3,Daniel Technology Center,6515,0,0,0,0,0,0,0,0,0
2008,406495,Graham Webb International Academy of Hair,1,Main Campus,194,0,0,0,0,0,0,0,0,0
2008,232256,Hampden-Sydney College,1,Main Campus,1120,0,0,1,0,0,1,22,0,0
2008,232265,Hampton University,1,Main Campus,5427,0,0,0,0,2,6,46,2,0
2008,232265,Hampton University,2,HAMPTON UNIVERSITY COLLEGE OF VA BEACH,5427,0,0,0,0,0,0,0,0,0
2008,232265,Hampton University,3,HAMPTON UNIVERSITY CONTINUING ED ROANOKE BRANCH,5427,0,0,0,0,0,0,0,0,0
2008,431266,Henrico County-Saint Marys Hospital School of Practical Nursing,1,Main Campus,131,0,0,0,0,0,0,0,0,0
2008,377421,Heritage Institute-Manassas,1,Heritage Institute Manassas,369,0,0,0,0,0,0,0,0,0
2008,232308,Hollins University,1,Hollins University,1058,0,0,0,0,0,0,2,0,0
2008,445869,Institute for the Psychological Sciences,1,Main Campus,62,0,0,0,0,0,0,0,0,0
2008,441964,ITT Technical Institute-Chantilly,1,Main Campus,464,0,0,0,0,0,0,0,0,0
2008,368601,ITT Technical Institute-Norfolk,1,Main Campus,900,0,0,0,0,0,0,1,0,0
2008,437051,ITT Technical Institute-Richmond,1,Main Campus,659,0,0,0,0,0,0,0,0,0
2008,441955,ITT Technical Institute-Springfield,1,Main Campus,685,0,0,0,0,0,0,2,0,0
2008,232414,J Sargeant Reynolds Community College,1,Parham Road Campus,13079,0,0,0,0,0,0,0,0,0
2008,232414,J Sargeant Reynolds Community College,2,Downtown Campus,13079,0,0,0,0,0,0,0,0,0
2008,232414,J Sargeant Reynolds Community College,3,Goochland Campus,13079,0,0,0,0,0,0,0,0,0
2008,232423,James Madison University,1,Main Campus-Harrisonburg,18454,0,0,0,0,0,1,24,2,0
2008,232423,James Madison University,2,Madison House (London Semester - Branch Campus),18454,0,0,0,0,0,0,0,0,0
2008,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,18454,0,0,0,0,0,0,0,0,0
2008,232423,James Madison University,4,Palazzo Capponi (JMU's Semester in Florence- Italy),18454,0,0,0,0,0,0,0,0,0
2008,231837,Jefferson College of Health Sciences,1,JCHS Main Campus,995,0,0,0,0,0,0,2,1,0
2008,232450,John Tyler Community College,1,Main Campus,8776,0,0,0,0,0,0,1,0,0
2008,232450,John Tyler Community College,2,Featherstone,8776,0,0,0,0,0,0,0,0,0
2008,232450,John Tyler Community College,3,Midlothian,8776,0,0,0,0,0,0,0,0,0
2008,232450,John Tyler Community College,4,Johnston-Willis Campus,8776,0,0,0,0,0,0,0,0,0
2008,232557,Liberty University,1,Main Campus,33604,0,0,1,0,0,2,14,2,2
2008,232566,Longwood University,1,Main Campus,4727,0,0,4,0,3,0,15,0,0
2008,232575,Lord Fairfax Community College,1,Middletown,5867,0,0,0,0,0,0,0,0,0
2008,232575,Lord Fairfax Community College,2,Fauquier,5867,0,0,0,0,0,0,0,0,0
2008,232609,Lynchburg College,1,Main Campus,2572,0,0,8,0,2,6,27,1,0
2008,232618,Lynchburg General Hospital School of Nursing,1,Centra College of Nursing,183,0,0,0,0,0,0,0,0,0
2008,232672,Mary Baldwin College,1,Main Campus,1738,0,0,0,0,0,0,0,0,0
2008,232706,Marymount University,1,Marymount University,3548,0,0,0,0,0,1,1,0,0
2008,231642,MedSpa Careers Institute,1,MedSpa Careers Institute - Richmond,319,0,0,0,0,0,0,0,0,0
2008,231642,MedSpa Careers Institute,3,Medical Careers College - Richmond West,319,0,0,0,0,0,0,0,0,0
2008,231642,MedSpa Careers Institute,4,Medical Careers College - Newport News,319,0,0,0,0,0,0,0,0,0
2008,131742,Medtech Institute,1,Falls Church Campus,899,0,0,0,0,0,0,0,0,0
2008,131742,Medtech Institute,2,Medtech Institute - Silver Spring Campus,899,0,0,0,0,0,0,0,0,0
2008,131742,Medtech Institute,3,Medtech College - Washington- DC Campus,899,0,0,0,0,0,0,0,0,0
2008,233091,Miller-Motte Technical College-Lynchburg,1,Miller-Motte Technical College,334,0,0,0,0,0,0,0,0,0
2008,232788,Mountain Empire Community College,1,Main Campus,3075,0,0,0,0,0,0,0,0,0
2008,232867,New River Community College,1,Main Campus,4889,0,0,0,0,0,0,0,0,0
2008,232937,Norfolk State University,1,Norfolk State University,6325,0,0,2,0,10,2,44,8,6
2008,232946,Northern Virginia Community College,1,Annandale Campus,42663,0,0,0,0,0,0,0,0,0
2008,232946,Northern Virginia Community College,2,Alexandria Campus,42663,0,0,0,0,0,0,1,0,0
2008,232946,Northern Virginia Community College,3,Loudoun Campus,42663,0,0,0,0,0,0,0,0,0
2008,232946,Northern Virginia Community College,4,Manassas Campus,42663,0,0,3,0,0,0,0,0,0
2008,232946,Northern Virginia Community College,5,Woodbridge Campus,42663,0,0,0,0,0,0,0,0,0
2008,232946,Northern Virginia Community College,6,Medical Education Campus,42663,0,0,0,0,0,0,0,0,0
2008,232982,Old Dominion University,1,Old Dominion University,23086,0,0,2,1,5,4,30,7,2
2008,233019,Patrick Henry Community College,1,Main Campus,3109,0,0,0,0,0,0,0,0,0
2008,233037,Paul D Camp Community College,1,Franklin Campus,1628,0,0,0,0,0,0,0,0,0
2008,233037,Paul D Camp Community College,2,Hobbs Suffolk Campus,1628,0,0,0,0,0,0,0,0,0
2008,233116,Piedmont Virginia Community College,1,MAIN CAMPUS,4874,0,0,0,0,0,0,0,2,0
2008,233277,Radford University,1,Main Campus,9157,0,0,8,0,0,2,11,1,5
2008,233301,Randolph College,1,RANDOLPH COLLEGE,568,0,0,1,0,0,0,1,0,1
2008,233295,Randolph-Macon College,1,Main Campus,1201,0,0,7,0,0,4,18,0,0
2008,233310,Rappahannock Community College,1,Glenns Campus,3307,0,0,0,0,0,0,0,0,0
2008,233310,Rappahannock Community College,2,Warsaw Campus,3307,0,0,0,0,0,0,0,0,0
2008,231651,Regent University,1,Main Campus,4278,0,0,0,0,0,0,0,2,0
2008,233338,Richard Bland College of the College of William and Mary,1,Richard Bland College of the College of William and Mary,1634,0,0,0,0,1,0,5,0,0
2008,437769,Richmond School of Health and Technology,1,Chester Career College,440,0,0,0,0,0,0,0,0,0
2008,233408,Riverside School of Health Careers,1,Main Campus,282,0,0,0,0,0,0,0,0,0
2008,233426,Roanoke College,1,Main Campus,2021,0,0,0,0,0,0,6,0,0
2008,441876,Rudy & Kelly Academy of Hair and Nails,1,RUDY & KELLY ACADEMY -Paul Mitchell Partner School,169,0,0,0,0,0,0,0,0,0
2008,233499,Saint Pauls College,1,Saint Paul's College,644,0,0,0,0,1,1,1,0,0
2008,234216,Sanford-Brown College-Tysons Corner,1,Sanford-Brown College,568,0,0,0,0,0,0,0,0,0
2008,232885,Sentara College of Health Sciences,1,Main Campus,379,0,0,0,0,0,0,0,0,0
2008,233541,Shenandoah University,1,Main Campus,3511,0,0,0,0,0,0,2,0,0
2008,261931,Skyline College-Roanoke,1,Skyline College - Roanoke,374,0,0,0,0,0,0,0,0,0
2008,451608,Southeast Culinary & Hospitality College,1,Southeast Culinary & Hospitality College,39,0,0,0,0,0,0,0,0,0
2008,233611,Southern Virginia University,1,Main Campus,686,0,0,0,0,0,0,9,0,0
2008,233082,Southside Regional Medical Center Professional Schools,1,SRMC Professional Schools,171,0,0,0,0,0,0,0,0,0
2008,233639,Southside Virginia Community College,1,Christanna campus,5606,0,0,0,0,0,0,0,0,0
2008,233648,Southwest Virginia Community College,1,Main Campus,3984,0,0,0,0,0,0,2,0,0
2008,233657,Springfield Beauty Academy,1,Annandale Campus,106,0,0,0,0,0,0,0,0,0
2008,233666,Staunton School of Cosmetology,1,Main Campus,42,0,0,0,0,0,0,0,0,0
2008,438498,Stratford University,1,Main Campus,1468,0,0,0,0,0,1,0,0,0
2008,231721,Suffolk Beauty Academy,1,Main Campus,53,0,0,0,0,0,0,0,0,0
2008,232593,Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing,1,Main Campus,12,0,0,0,0,0,0,0,0,0
2008,233718,Sweet Briar College,1,Main Campus,828,0,0,0,0,0,0,3,0,0
2008,233286,Sylvain Melloul International Hair Academy,1,Main Campus,33,0,0,0,0,0,0,0,0,0
2008,444884,Tap This Valley Works CET,1,Roanoke Higher Education Center,12,0,0,0,0,0,0,1,0,0
2008,440341,The Art Institute of Washington,1,The Art Institute of Washington,1892,0,0,0,0,0,0,0,0,0
2008,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1964,0,0,0,0,0,0,0,0,0
2008,233754,Thomas Nelson Community College,1,Main Campus,10557,0,0,0,0,0,0,0,0,0
2008,233772,Tidewater Community College,1,Norfolk Campus,26898,0,0,0,0,0,0,3,0,0
2008,233772,Tidewater Community College,2,Chesapeake Campus,26898,0,0,0,0,0,0,0,1,0
2008,233772,Tidewater Community College,3,Regional Workforce Development Center,26898,0,0,0,0,0,0,4,0,0
2008,233772,Tidewater Community College,4,Virginia Beach Campus,26898,0,0,0,0,0,0,5,0,0
2008,233772,Tidewater Community College,5,Visual Arts Center,26898,0,0,0,0,0,0,0,0,0
2008,232919,Tidewater Tech-Trades,1,Main Campus,114,0,0,0,0,0,0,0,0,0
2008,233842,Union Presbyterian Seminary,1,Main Campus,344,0,0,0,0,0,0,0,0,0
2008,233842,Union Presbyterian Seminary,2,UNION PRESBYTERIAN SEMINARY,344,0,0,0,0,0,0,0,0,0
2008,232681,University of Mary Washington,1,University of Mary Washington,5084,0,0,3,0,0,3,3,0,1
2008,442189,University of Phoenix-Northern Virginia Campus,1,Reston Campus,441,0,0,0,0,0,0,0,0,0
2008,446756,University of Phoenix-Richmond-Virginia Beach Campus,1,Richmond-Virginia Beach Campus,117,0,0,0,0,0,0,0,0,0
2008,233374,University of Richmond,1,Main Campus,4249,0,0,2,0,0,2,29,2,1
2008,442639,University of the Potomac-VA Campus,1,University of the Potomac - VA Campus,149,0,0,0,0,0,0,0,0,0
2008,234076,University of Virginia-Main Campus,1,Main Campus,24541,0,0,14,0,2,2,76,8,0
2008,234076,University of Virginia-Main Campus,2,University of  Virginia Northern Virginia Center,24541,0,0,0,0,0,0,0,0,0
2008,234076,University of Virginia-Main Campus,3,University of Virginia Roanoke Center,24541,0,0,0,0,0,0,0,0,0
2008,234076,University of Virginia-Main Campus,5,University of Virginia Richmond Center,24541,0,0,0,0,0,0,0,0,0
2008,234076,University of Virginia-Main Campus,6,University of Virginia Southwest Higher Education Center,24541,0,0,0,0,0,0,0,0,0
2008,234076,University of Virginia-Main Campus,7,University of Virginia Newport News,24541,0,0,0,0,0,0,0,0,0
2008,377485,Virginia Beach City Public Schools School of Practical Nursing,1,Main Campus,27,0,0,0,0,0,0,0,0,0
2008,234030,Virginia Commonwealth University,1,Monroe Park Campus,32044,0,0,3,0,0,0,46,2,1
2008,234030,Virginia Commonwealth University,2,MCV Campus,32044,0,0,5,0,1,0,16,12,1
2008,233903,Virginia Highlands Community College,1,Virginia Highlands Community College,2650,0,0,0,0,0,0,0,0,0
2008,233912,Virginia Intermont College,1,Virginia Intermont College,542,0,0,1,0,0,0,0,0,0
2008,234085,Virginia Military Institute,1,Virginia Military Institute,1428,0,0,0,0,0,3,24,0,0
2008,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,30739,0,0,4,0,1,9,75,2,2
2008,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,30739,0,0,0,0,0,0,0,0,0
2008,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,30739,0,0,0,0,0,0,0,0,0
2008,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,30739,0,0,0,0,0,0,1,0,0
2008,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,30739,0,0,0,0,0,0,0,0,0
2008,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,30739,0,0,0,0,0,0,0,0,0
2008,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,30739,0,0,0,0,0,0,0,0,0
2008,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,30739,0,0,0,0,0,0,0,0,0
2008,234119,Virginia School of Hair Design,1,Virginia School of Hair Design,89,0,0,0,0,0,0,0,0,0
2008,430254,Virginia School of Massage,1,Main Campus,156,0,0,0,0,0,0,0,0,0
2008,234155,Virginia State University,1,Main Campus,5042,0,0,2,0,4,6,4,5,0
2008,234164,Virginia Union University,1,Main Campus,1501,0,0,0,0,0,0,11,0,0
2008,234137,Virginia University of Lynchburg,1,Main Campus,267,0,0,0,0,0,0,0,0,0
2008,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1381,0,0,6,0,0,0,12,0,0
2008,233949,Virginia Western Community College,1,Main Campus,8532,0,0,0,0,0,0,0,0,0
2008,234191,Wards Corner Beauty Academy-Norfolk,1,Main Campus,116,0,0,0,0,0,0,0,0,0
2008,445683,Wards Corner Beauty Academy-Virginia Beach,1,Branch Campus,78,0,0,0,0,0,0,0,0,0
2008,234207,Washington and Lee University,1,Main Campus,2155,0,0,0,0,0,0,13,0,0
2008,234225,Washington County Adult Skill Center,1,Washington County Adult Skill Center,100,0,0,0,0,0,0,0,0,0
2008,448628,Westwood College-Annandale,1,Westwood College-Annandale,451,0,0,0,0,0,0,0,0,0
2008,447069,Westwood College-Arlington Ballston,1,Main Campus,418,0,0,0,0,0,0,0,0,0
2008,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,237,0,0,0,0,0,0,0,0,0
2008,234377,Wytheville Community College,1,Wytheville Community College Main Campus,3363,0,0,0,0,0,0,0,0,0
