Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Name of Facility,Street Address,Total Fires,Category of Fire,Cause of Fire,Fire-related Injuries,Fire-related Deaths,Property Damage
2013,231624,College of William and Mary,1,Main Campus,8376,Faquier Hall,100 Wake Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit A,700 A Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit B,700 B Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit C,700 C Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit D,700 D Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit E,700 E Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit F,700 F Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit G,700 G Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit H,700 H Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit J,700 J Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit K,700 K Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit L,700 L Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Fraternity Unit M,700 M Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Giles Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Gooch Hall,100 Wake Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 100,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 200,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 300,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 400,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 500,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 600,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 700,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 800,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Graduate Housing 900,713 South Henry Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Harrison Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Hughes Hall,221 Ironbound Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Hunt Hall,202 South Boundary Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Jamestown North Hall,700 A Landrum Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Jamestown South Hall,700 B Landrum Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Jefferson Hall,231 Jamestown Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Landrum Hall,601 Landrum Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 4,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 6,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 8,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 10,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 12,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 14,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Lodge # 16,240 Gooch Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 100,100 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 200,200 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 300,300 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 400,400 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 500,500 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 600,600 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Ludwell 700,700 Rolfe Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Madison Hall,300 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Monroe Hall,226 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Munford Hall,217 Ironbound Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Nicolas Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Nicholson Hall,100 Wke Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Old Dominion Hall,201 James Blair Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Page Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Pleasants Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Reves Hall,200 South Boundary Street,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #1 - Kappa Kappa Gamma,111 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #2 - Alpha Chi Omega,127-A Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #3 - Chi Omega,127-B Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #4 - Delta Delta Delta,127-C Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #5 - Pi Beta Phi,127-D Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #6 - Kappa Delta,127-E Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #7 - Delta Gamma,129 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #8 - Phi Mu,131 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #9 - Kappa Alpha Theta,155 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority #10 - Delta Sigma Theta,205 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority # 11 - Gamma Phi Beta,195 Armistead Avenue,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Sorority # 12 - Delta Phi,197 Armistead Avenue,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Spotswood Hall,100 Wake Drive,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Stith Hall,300 Richmond Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Taliferro Hall,112 Jamestown Road,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Tazewell Hall,500 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,1,Main Campus,8376,Yates Hall,600 Ukrop Way,0,,,,,
2013,231624,College of William and Mary,5,Eastern Shore Laboratory,8376,Owens House,1 Liberty Street,0,,,,,
2013,231624,College of William and Mary,5,Eastern Shore Laboratory,8376,Council House,2 Riverview Avenue,0,,,,,
2013,231624,College of William and Mary,5,Eastern Shore Laboratory,8376,King House,4 Riverview Avenue,0,,,,,
2013,231624,College of William and Mary,5,Eastern Shore Laboratory,8376,Carlsen House,5 Riverview Avenue,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Martin House,1100 Mt Clinton Pike,,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Redmond House,1098 Mt Clinton Pike,,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Northlawn,1301 College Ave,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Hillside Suites,1381 College Ave,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Elmwood,1304 Park Rd,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,902 Parkwood Apt,902 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,912 Parkwood Apt,912 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,922 Parkwood Apt,922 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,942 Parkwood Apt,942 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Cedarwood,1080 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Maplewood,1090 Parkwood Dr,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Mt Clinton Apts,1240 Mt Clinton Pike,0,,,,,
2013,232043,Eastern Mennonite University,1,Main Campus,1640,Roselawn,1231 College Ave,,,,,,
2013,231970,Eastern Virginia Medical School,1,Main Campus,1017,Hague Club Apartments,604A Fairfax Avenue,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Cambridge,31038 Cambridge Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Carriger/Matthews,30491 Garnand Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Caywood,12285 Itta Bena Rd.,,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Collins,30364 Armbrister Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Cottage,30529 Oxford Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Crowe&#39;s Nest,12139 Linden Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Damer,12150 Linden Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Douglas,12303 Itta Bena Rd.,,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Fachilla,12291 Itta Bena Rd.,,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Hillman,12205 Collins Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Inazu Apartment,12158 Alder Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Inazu House,12166 Alder Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Linden/Prillaman,12153 Linden Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Princeton,31157 Princeton Ave,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Stuart,30344 Garnand Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Sullins,30484 Garnand Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Waterhouse,12163 Linden Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Weaver,31099 Oxford Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Wiley Jackson,30410 Armbrister Dr.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,House 14,31037 Cambridge Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,House 15,31043 Cambridge Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,House 16,31051 Cambridge Ave,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,House 17,31057 Cambridge Ave.,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,House 18,12151 Alder Street,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Elm Hall,30496 Garnand Drive,0,,,,,
2013,232025,Emory & Henry College,1,Main Campus,959,Hickory Hall,30517 Garnand Drive,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Arthur Hall,315 Ferrum Mtn Rd,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Bassett Hall,575 Ferrum Mtn. Rd,1,Intentional,An unknown person was seen in video surveillance attempting to light a piece of paper hanging on a bulletin board. The paper was burned slightly no other damage.,0,0,$0-$99
2013,232089,Ferrum College,1,Ferrum College,1512,Chapman Hall,165 Museum Drive,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Clark Hall,125 Museum Drive,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Moore Hall,325 Ferrum Mtn Rd,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Riddick Hall,110 Museum Dr.,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Roberts Hall,295 Ferrum Mountain Rd,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Susannah Wesley Hall,210 Museum Drive,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,602 Apartments,Ferrum Mtn Rd,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Ferrum Village East,45 Woodcott Rd.,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Ferrum Village West,205 Nolens Hill Rd,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Hillcrest Apartments,Fieldview Drive,0,,,,,
2013,232089,Ferrum College,1,Ferrum College,1512,Dyer Hall,125 Museum Drive,0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Liberty Square A,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Liberty Square B,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Liberty Square C,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Liberty Square D,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Liberty Square E,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,David King Jr Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 1,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 2,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 3,"4400 University Drive, Fairfax, VA",1,Unintentional,Cooking,0,0,$0-$99
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 4,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 5,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 6,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 7,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 8,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Housing I - Student Apart 9,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Commonwealth Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Dominion Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Amherst Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Bruswick Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Carroll Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Essex Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Franklin Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Grayson Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Hanover Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Washington Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Madison Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Jefferson Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Monroe Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Harrison Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Wilson Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Adams Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Truman Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Kennedy Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Lincoln Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Jackson Hall,"4400 University Drive, Fairfax, VA",1,Intentional,A student used a lighter to set fire to bed sheets in a trash can.,0,0,$100-$999
2013,232186,George Mason University,1,Main Campus,33917,Roosevelt Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Eisenhower Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Potomac Heights,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Blue Ridge,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Shenandoah,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,HVII-Piedmont Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,HVII-Tidewater Hall,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,HVII-Northern Neck,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,HVIIC - Eastern Shore,"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,HVIIC - Hampton (Future),"4400 University Drive, Fairfax, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,SMSC Residence Hall,"1500 Remount Road, Front Royal, VA",0,,,,,
2013,232186,George Mason University,1,Main Campus,33917,Rogers Hall,"4300 Occoquan River Lane, Fairfax, VA 22030",1,Unintentional,Heating equipment,0,0,$100-$999
2013,232186,George Mason University,1,Main Campus,33917,Whitetop Hall,"4302 Occoquan River Lan, Fairfax VA 22030",0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Burrell House,168 Atkinson Ave.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Music House,152 Atkinson Ave.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Thompson House,220 College Rd.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Joyner House,204 College Rd.,,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Reed House,197 College Rd.,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Alpha B,689 Alpha Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Alpha C,54 Alpha Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Alpha D,695 Alpha Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Alpha E,717 Alpha Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Alpha F,737 Alpha Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Hampden Unit 1,225 Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Hampden Unit 2,195 Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Hampden Unit 3,151 Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Hampden Unit 4,109 Crawley Drive,0,,,,,
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Carpenter X,342 E. Crawley Drive,1,Unintentional,Machinery/Industrial,0,0,$0-$99
2013,232256,Hampden-Sydney College,1,Main Campus,1070,Carpenter Y,300 E. Crawley Drive,0,,,,,
