Date ,Charge ,Street ,Zipcode ,SubDivsion
11/10/2006,"BURGLARY, BUSINESS ",DENBIGH BLVD ,23692,
11/10/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,DENBIGH BLVD ,23692,
10/15/2006,EMBEZZLEMENT >=$200 ,DENBIGH BLVD ,23692,
10/10/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,DENBIGH BLVD ,23692,
10/10/2006,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,DENBIGH BLVD ,23692,
10/2/2006,DISCHARGE OF WEAPON IN OR ACROSS ROAD ,DENBIGH BLVD ,23692,
10/2/2006,"DAMAGE PROPERTY, BUSINESS ",DENBIGH BLVD ,23692,
9/8/2006,"DAMAGE PROPERTY, PRIVATE ",DENBIGH BLVD ,23692,
6/3/2006,"BURGLARY, BUSINESS ",DENBIGH BLVD ,23692,
6/2/2006,POSSESSION OF MARIJUANA ,DENBIGH BLVD ,23692,
5/16/2006,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,
5/13/2006,"DAMAGE PROPERTY, PRIVATE ",DENBIGH BLVD ,23692,
3/2/2006,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,
2/16/2006,POSSESSION OF MARIJUANA ,DENBIGH BLVD ,23692,
1/31/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DENBIGH BLVD ,23692,
1/17/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DENBIGH BLVD ,23692,
1/16/2006,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,
1/4/2006,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,
4/6/2006,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,
3/24/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,DENBIGH BLVD ,23692,
3/24/2006,"SALE, DISTRIBUTE MARIJUANA ",DENBIGH BLVD ,23692,
9/10/2006,"DAMAGE PROPERTY, PRIVATE ",DOROTHY DRIVE ,23692,WILLOW LAKES
10/20/2006,OBTAINING MONEY BY FALSE PRETENSES ,DUFF DRIVE ,23692,BRANDYWINE
6/11/2006,MISSING PERSON ,DUFF DRIVE ,23692,BRANDYWINE
12/16/2006,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,EDGEHILL
12/14/2006,"ASSAULT, SIMPLE ",EDGEHILL LANE ,23692,EDGEHILL
12/14/2006,CITIZEN REQUESTED ASSISTANCE ,EDGEHILL LANE ,23692,EDGEHILL
10/31/2006,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,EDGEHILL
9/18/2006,CITIZEN REQUESTED ASSISTANCE ,EDITH LANE ,23692,
9/22/2006,THREATEN BODILY HARM ,EDITH LANE ,23692,
7/30/2006,GRAND LARCENY ,ELLA TAYLOR ROAD ,23692,
6/28/2006,CITIZEN REQUESTED ASSISTANCE ,ELLA TAYLOR ROAD ,23692,HARWOOD MILL
3/25/2006,UNAUTHORIZED USE OF VEHICLE ,ELLA TAYLOR ROAD ,23692,
3/25/2006,PETIT LARCENY ,ELLA TAYLOR ROAD ,23692,
11/1/2006,GRAND LARCENY ,ELLIS DRIVE ,23692,THE QUARTERS OF YORK COUNTY
11/1/2006,GRAND LARCENY ,ELLIS DRIVE ,23692,THE QUARTERS OF YORK COUNTY
11/1/2006,GRAND LARCENY ,ELLIS DRIVE ,23692,THE QUARTERS OF YORK COUNTY
11/1/2006,GRAND LARCENY ,ELLIS DRIVE ,23692,THE QUARTERS OF YORK COUNTY
5/12/2006,"LARCENY,FROM MOTOR VEHICLE ",FAIRFIELD DRIVE ,23692,PINEY POINT ESTATES
3/10/2006,CREDIT CARD FRAUD ,FAIRFIELD DRIVE ,23692,PINEY POINT ESTATES
11/16/2006,TRESPASSING ,FALLING SPRING RUN ,23692,GRAFTON WOODS
11/1/2006,CITIZEN REQUESTED ASSISTANCE ,FIELDING LEWIS DRIVE ,23692,BRANDYWINE
5/17/2006,CITIZEN REQUESTED ASSISTANCE ,FIELDING LEWIS DRIVE ,23692,BRANDYWINE
5/7/2006,"DAMAGE PROPERTY, PRIVATE ",FIELDING LEWIS DRIVE ,23692,BRANDYWINE
3/23/2006,CITIZEN REQUESTED ASSISTANCE ,FIELDING LEWIS DRIVE ,23692,BRANDYWINE
9/16/2006,DRUNK IN PUBLIC ,FIRST ST ,23692,
12/19/2006,CITIZEN REQUESTED ASSISTANCE ,FISHNECK LANDING ROAD ,23692,SHIP POINT LANDING
5/30/2006,TEMPORARY DETENTION ORDER ,FISHNECK LANDING ROAD ,23692,SHIP POINT LANDING
5/30/2006,"ASSAULT, SIMPLE, DOMESTIC ",FISHNECK LANDING ROAD ,23692,SHIP POINT LANDING
1/16/2006,LOST PROPERTY ,FISHNECK LANDING ROAD ,23692,SHIP POINT LANDING
3/29/2006,RECKLESS - GENERAL ,FORT EUSTIS BLVD ,23692,BURNT BRIDGE RUN
12/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FORT EUSTIS BLVD ,23692,
11/25/2006,GRAND LARCENY ,FORT EUSTIS BLVD ,23692,
10/3/2006,REFUSE BLOOD/BREATH TEST ,FORT EUSTIS BLVD ,23692,
10/3/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FORT EUSTIS BLVD ,23692,
10/1/2006,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,
6/20/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD ,23692,
12/2/2006,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,
5/21/2006,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,
3/24/2006,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,
3/28/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD ,23692,
8/1/2006,"DAMAGE PROPERTY, BUSINESS ",FREEDOM BLVD ,23692,VICTORY INDUSTRIAL PARK
8/1/2006,"BURGLARY, BUSINESS ",FREEDOM BLVD ,23692,VICTORY INDUSTRIAL PARK
4/19/2006,"DAMAGE PROPERTY, PRIVATE ",GAINES WAY ,23692,GAINES ESTATE
11/1/2005,"DAMAGE PROPERTY, PRIVATE ",GAINES WAY ,23692,GAINES ESTATE
12/30/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
12/30/2006,"DRUGS, PWID MARIJUANA ",GEO WASH MEM HWY ,23692,
8/5/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
8/26/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
6/22/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
6/15/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
5/29/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/19/2005,BAD CHECKS ,GEO WASH MEM HWY ,23692,
12/29/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
12/29/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23692,
12/21/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23692,
12/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/21/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23692,
12/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/29/2006,"DRIVING UNDER THE INFLUENCE,ALCOHOL ",GEO WASH MEM HWY ,23692,
12/27/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
12/27/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
12/18/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/18/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/18/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/27/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
12/27/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/23/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/22/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
12/22/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
12/22/2006,DRINKING WHILE OPERATING MOTOR VEHICLE ,GEO WASH MEM HWY ,23692,
12/21/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/22/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
12/22/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23692,
12/22/2006,CURSING/OBSCENE LANGUAGE ,GEO WASH MEM HWY ,23692,
12/19/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
12/18/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
12/17/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
12/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
12/18/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/29/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/29/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/29/2006,STALKING ,GEO WASH MEM HWY ,23692,
11/29/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
11/29/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
11/29/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
11/29/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
12/16/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
12/16/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/16/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/16/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/13/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/13/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
12/10/2006,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,GEO WASH MEM HWY ,23692,
12/9/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
12/9/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
12/12/2006,ATTEMPTED SUICIDE ,GEO WASH MEM HWY ,23692,
12/5/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
12/9/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
1/26/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23692,
1/26/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
12/4/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/5/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23692,
12/6/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/17/2006,ROBBERY ,GEO WASH MEM HWY ,23692,
11/17/2006,ABDUCTION & KIDNAPPING ,GEO WASH MEM HWY ,23692,
11/19/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23692,
11/17/2006,ROBBERY ,GEO WASH MEM HWY ,23692,
11/17/2006,ABDUCTION & KIDNAPPING ,GEO WASH MEM HWY ,23692,
11/11/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
11/15/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
12/2/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
9/8/2006,BAD CHECKS ,GEO WASH MEM HWY ,23692,
12/1/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
12/2/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/20/2006,"SALE, DISTRIBUTE MARIJUANA ",GEO WASH MEM HWY ,23692,
11/24/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
11/29/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/29/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/28/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/24/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/22/2006,ROBBERY ,GEO WASH MEM HWY ,23692,
11/22/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/22/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/24/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
11/22/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/21/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
11/18/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/18/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
10/20/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
10/27/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23692,
10/27/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
11/14/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
11/2/2006,FORGERY BY CHECK ,GEO WASH MEM HWY ,23692,
11/2/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
11/9/2006,"GRAFFITI ,PRIVATE PROPERTY ",GEO WASH MEM HWY ,23692,
11/2/2006,VIOLATE PROTECTIVE ORDERS ,GEO WASH MEM HWY ,23692,
10/30/2006,OBTAINING MONEY BY FALSE PRETENSES ,GEO WASH MEM HWY ,23692,
11/2/2006,FORGERY BY PERSCRIPTION ,GEO WASH MEM HWY ,23692,
11/2/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
9/30/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/10/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/10/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
11/6/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
11/10/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
11/10/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
11/9/2006,INSPECTION - NONE OR EXPIRED ,GEO WASH MEM HWY ,23692,
11/9/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
11/9/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
11/9/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/9/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
11/3/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/3/2006,FUGITIVE FROM JUSTICE ,GEO WASH MEM HWY ,23692,
11/3/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
10/10/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
10/30/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEO WASH MEM HWY ,23692,
10/28/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/28/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
10/28/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
10/27/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
10/24/2006,ABUSE AND NEGLECT OF CHILDREN ,GEO WASH MEM HWY ,23692,
10/24/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
10/20/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
10/21/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/18/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/17/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23692,
10/10/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
10/10/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
9/19/2006,STALKING ,GEO WASH MEM HWY ,23692,
10/6/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEO WASH MEM HWY ,23692,
10/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/8/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/2/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
10/6/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEO WASH MEM HWY ,23692,
10/6/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
10/8/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
10/8/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
10/8/2006,BRANDISHING FIREARM ,GEO WASH MEM HWY ,23692,
10/8/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
10/6/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
10/7/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23692,
7/13/2006,BAD CHECKS ,GEO WASH MEM HWY ,23692,
8/10/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
10/5/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
10/3/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
10/2/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/27/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
9/21/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/16/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
10/2/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
9/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
9/13/2006,RUNAWAY JUVENILE ,GEO WASH MEM HWY ,23692,
9/12/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
9/8/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
9/9/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
7/28/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
8/17/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
9/26/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
9/26/2006,ROBBERY ,GEO WASH MEM HWY ,23692,
9/24/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
9/25/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
9/22/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
8/16/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
8/14/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
8/15/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
8/8/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
8/5/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
8/5/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23692,
8/6/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
8/6/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23692,
8/4/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
8/5/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
8/3/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
8/2/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
8/2/2006,RUNAWAY JUVENILE ,GEO WASH MEM HWY ,23692,
7/8/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
9/16/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23692,
9/17/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
9/17/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
9/7/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
7/3/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
5/29/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
7/3/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23692,
6/19/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
9/1/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
9/2/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
9/4/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
9/5/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
8/18/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
8/28/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
8/25/2006,"LARCENY, ALL OTHERS ",GEO WASH MEM HWY ,23692,
8/24/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23692,
8/16/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
8/2/2006,ISSUING BAD CHECKS >=$200 ,GEO WASH MEM HWY ,23692,
8/2/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23692,
8/21/2006,FORGING COIN AND BANK NOTES ,GEO WASH MEM HWY ,23692,
8/17/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
8/15/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
8/15/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
8/13/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
8/12/2006,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT ,GEO WASH MEM HWY ,23692,
8/12/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
8/12/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23692,
8/11/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
8/12/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23692,
8/12/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
8/13/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
8/13/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEO WASH MEM HWY ,23692,
8/12/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
8/13/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
8/13/2006,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER ,GEO WASH MEM HWY ,23692,
8/13/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
8/10/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
8/11/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
8/11/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
8/5/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
8/5/2006,EMBEZZLEMENT >=$200 ,GEO WASH MEM HWY ,23692,
11/2/2005,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
8/9/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
8/9/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23692,
7/31/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
7/28/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
7/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
7/28/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
7/28/2006,ABDUCTION & KIDNAPPING ,GEO WASH MEM HWY ,23692,
7/28/2006,EXCESSIVE NOISE ,GEO WASH MEM HWY ,23692,
7/28/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
7/26/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
7/27/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23692,
6/20/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
7/23/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
7/5/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23692,
7/20/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23692,
7/8/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23692,
7/17/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
7/9/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
7/12/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
7/12/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
7/12/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
7/11/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
7/10/2006,HIT AND RUN -PROPERTY DAMAGE ,GEO WASH MEM HWY ,23692,
6/28/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23692,
6/29/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
6/27/2006,ANNOYING PHONE CALLS ,GEO WASH MEM HWY ,23692,
6/22/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
6/22/2006,GAS THEFT ,GEO WASH MEM HWY ,23692,
6/23/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23692,
6/20/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23692,
6/17/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
6/18/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23692,
