Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Illegal Weapons Possession,Drug Law Violations,Liquor Law Violations
2010,419022,ACT College,1,Arlington Campus,401,0,0,0
2010,419022,ACT College,2,Alexandria Campus,401,0,0,0
2010,419022,ACT College,3,Manassas Campus,401,0,0,0
2010,231411,Advanced Technology Institute,1,Advanced Technology Institute - Virginia Beach,1040,0,0,0
2010,231411,Advanced Technology Institute,2,ATI - Virginia Beach Airport Facility,1040,0,0,0
2010,232797,American National University,1,American National University - Salem,2976,0,0,0
2010,232797,American National University,2,American National University - Charlottesville,2976,0,0,0
2010,232797,American National University,3,American National University - Martinsville,2976,0,0,0
2010,232797,American National University,4,American National University - Lynchburg,2976,0,0,0
2010,232797,American National University,5,American National University - Danville,2976,0,0,0
2010,232797,American National University,6,American National University - Princeton,2976,0,0,0
2010,232797,American National University,7,American National University - Harrisonburg,2976,0,0,0
2010,232797,American National University,8,National College of Business & Technology-Bristol,2976,0,0,0
2010,232797,American National University,9,National College of Business & Technology-Knoxville,2976,0,0,0
2010,432348,Appalachian School of Law,1,Main Campus,313,0,0,0
2010,419457,Argosy University-Washington DC,1,Argosy University - Washington,1277,0,0,0
2010,231420,Averett University,1,Main Campus,945,0,0,0
2010,449931,Averett University-Non-traditional programs,1,GPS-Main Campus,1816,0,0,0
2010,449931,Averett University-Non-traditional programs,2,GPS-Chesapeake,1816,3,1,0
2010,449931,Averett University-Non-traditional programs,3,GPS-Quantico,1816,0,0,0
2010,449931,Averett University-Non-traditional programs,4,Richmond,1816,0,0,3
2010,448257,Avi Career Training,1,Main Campus,22,0,0,0
2010,427973,Aviation Institute of Maintenance-Chesapeake,1,Main Campus,320,0,6,0
2010,445762,Aviation Institute of Maintenance-Manassas,1,Main Campus,189,0,0,0
2010,366793,Baptist Theological Seminary at Richmond,1,Main Campus,101,0,0,0
2010,231280,Bar Palma Beauty Careers Academy,1,Main Campus,94,0,3,0
2010,231536,Blue Ridge Community College,1,Weyers Cave Campus,4983,0,0,0
2010,231554,Bluefield College,1,Main Campus,696,0,0,0
2010,231554,Bluefield College,2,Richmond Office,696,0,5,1
2010,231554,Bluefield College,3,Roanoke Office,696,0,0,0
2010,233356,Bon Secours Memorial College of Nursing,1,Main Campus,258,0,0,0
2010,233480,Bon Secours St Mary's Hospital School of Medical Imaging,1,Main Campus,32,0,0,0
2010,231581,Bridgewater College,1,Main Campus,1688,0,0,0
2010,231828,Bryant & Stratton College-Richmond,1,Richmond Campus,921,1,0,0
2010,231785,Bryant & Stratton College-Virginia Beach,1,Main Campus,835,0,0,0
2010,441858,Career Training Solutions,1,Main Campus,191,0,0,0
2010,430306,Cayce Reilly School of Massotherapy,1,Main Campus,84,0,0,1
2010,231688,Central School of Practical Nursing,1,Main Campus,51,0,0,0
2010,231697,Central Virginia Community College,1,Main Campus,5466,0,0,0
2010,231697,Central Virginia Community College,2,Altavista Center,5466,0,0,0
2010,231697,Central Virginia Community College,4,Bedford Center,5466,0,0,0
2010,231697,Central Virginia Community College,5,Appomattox Center,5466,0,0,0
2010,231697,Central Virginia Community College,6,Amherst Center,5466,0,0,0
2010,451592,Centura College-Alexandria,1,Centura College,17,0,0,0
2010,420024,Centura College-Chesapeake,1,Centura College,195,0,0,0
2010,377449,Centura College-Newport News,1,Branch Campus,229,0,0,0
2010,377458,Centura College-Norfolk,1,Centura College,174,0,1,0
2010,427982,Centura College-Richmond Main,1,Centura College,181,0,0,0
2010,440378,Centura College-Richmond Westend,1,Centura College,102,0,0,0
2010,232016,Centura College-Virginia Beach,1,Centura College,1046,0,1,1
2010,427894,CET-Alexandria,1,Branch,227,0,0,0
2010,231712,Christopher Newport University,1,Main Campus,4916,3,5,0
2010,231624,College of William and Mary,1,Main Campus,8000,0,7,26
2010,231624,College of William and Mary,2,VIMS Campus,8000,0,0,0
2010,231624,College of William and Mary,3,DC Campus,8000,0,0,0
2010,231624,College of William and Mary,4,Newport News Campus,8000,0,0,0
2010,455983,Columbia College,1,Main Campus,310,0,0,0
2010,446206,Culpeper Cosmetology Training Center,1,Main Campus,10,0,0,0
2010,231873,Dabney S Lancaster Community College,1,Main Campus,1521,0,0,0
2010,231882,Danville Community College,1,Main Campus,4534,0,1,0
2010,232724,Danville Regional Medical Center School of Health Professions,1,DRMC School of Health Professions,101,0,0,0
2010,440536,DeVry University-Virginia,1,Arlington Campus,1868,0,2,4
2010,440536,DeVry University-Virginia,3,South Hamptons Road Campus,1868,0,0,0
2010,440536,DeVry University-Virginia,4,Manassas Center,1868,0,3,0
2010,451617,Dominion School of Hair Design,1,Dominion School of Hair Design,27,0,0,0
2010,232043,Eastern Mennonite University,1,Main Campus,1537,0,0,0
2010,232052,Eastern Shore Community College,1,Main Campus,1052,0,0,0
2010,231970,Eastern Virginia Medical School,1,Main Campus,790,0,0,0
2010,248934,ECPI University,1,ECPI University - Virginia Beach,12764,0,0,0
2010,248934,ECPI University,2,ECPI University - Newport News,12764,0,0,0
2010,248934,ECPI University,3,ECPI University - Greensboro,12764,0,0,0
2010,248934,ECPI University,4,ECPI University - Charlotte,12764,0,0,0
2010,248934,ECPI University,5,ECPI University - Greenville,12764,0,0,0
2010,248934,ECPI University,6,ECPI University - Manassas,12764,0,0,0
2010,248934,ECPI University,8,ECPI University - Raleigh,12764,0,0,0
2010,248934,ECPI University,9,ECPI University - Charleston,12764,0,0,0
2010,248934,ECPI University,10,ECPI University - Columbia,12764,0,0,0
2010,248934,ECPI University,11,ECPI University - Concord,12764,0,0,0
2010,248934,ECPI University,12,ECPI University - Norfolk (Culinary Institute of Virginia),12764,0,0,0
2010,248934,ECPI University,13,ECPI - Virginia Beach Annex,12764,0,0,0
2010,248934,ECPI University,14,ECPI University - Richmond (South),12764,0,0,0
2010,248934,ECPI University,15,ECPI University - Richmond (Innsbrook),12764,0,0,0
2010,248934,ECPI University,16,ECPI University - Richmond (West),12764,0,0,0
2010,442806,Edward Via College of Osteopathic Medicine,1,Virginia Campus,759,0,0,0
2010,232025,Emory & Henry College,1,Main Campus,980,0,0,0
2010,444282,Empire Beauty School-Midlothian,1,Empire Beauty School - Midlothian- VA,125,0,0,0
2010,450599,Empire Beauty School-Richmond,1,Empire Beauty School - Richmond- VA,148,0,3,0
2010,442310,Everest College-Arlington,1,Everest College,757,0,0,0
2010,438647,Everest College-Chesapeake,1,Branch Campus,916,0,0,0
2010,445470,Everest College-McLean,1,Branch Campus,475,0,0,0
2010,232502,Everest College-Newport News,1,Main Campus,578,0,0,0
2010,232089,Ferrum College,1,Ferrum College,1484,0,0,3
2010,233329,Fortis College-Norfolk,1,Main Campus,465,0,0,0
2010,382957,Fortis College-Richmond,1,Fortis College - Richmond,447,0,0,0
2010,232186,George Mason University,1,Main Campus,32562,0,34,39
2010,232195,Germanna Community College,1,Locust Grove Campus,7582,0,0,0
2010,232195,Germanna Community College,2,Fredericksburg Area Campus,7582,0,0,0
2010,232195,Germanna Community College,3,Daniel Technology Center,7582,0,0,0
2010,455390,Global Health College,1,Main campus,276,0,0,0
2010,406495,Graham Webb International Academy of Hair,1,Main Campus,263,0,0,0
2010,232256,Hampden-Sydney College,1,Main Campus,1058,0,4,6
2010,232265,Hampton University,1,Main Campus,5254,0,0,1
2010,232265,Hampton University,2,HAMPTON UNIVERSITY COLLEGE OF VA BEACH,5254,0,0,0
2010,431266,Henrico County-Saint Marys Hospital School of Practical Nursing,1,Main Campus,85,0,0,0
2010,377421,Heritage Institute-Manassas,1,Heritage Institute Manassas,343,0,0,0
2010,232308,Hollins University,1,Hollins University,1024,0,0,0
2010,445869,Institute for the Psychological Sciences,1,Main Campus,73,0,0,0
2010,458122,Institute of Advanced Medical Esthetics,1,Main Campus,23,0,0,0
2010,441964,ITT Technical Institute-Chantilly,1,Main Campus,715,0,0,0
2010,368601,ITT Technical Institute-Norfolk,1,Main Campus,1235,0,0,0
2010,437051,ITT Technical Institute-Richmond,1,Main Campus,866,0,0,0
2010,459602,ITT Technical Institute-Salem,1,Main Campus,175,0,0,0
2010,441955,ITT Technical Institute-Springfield,1,Main Campus,976,0,0,0
2010,232414,J Sargeant Reynolds Community College,1,Parham Road Campus,12629,0,5,0
2010,232414,J Sargeant Reynolds Community College,2,Downtown Campus,12629,0,0,0
2010,232414,J Sargeant Reynolds Community College,3,Goochland Campus,12629,0,0,0
2010,232423,James Madison University,1,Main Campus-Harrisonburg,19434,0,0,2
2010,232423,James Madison University,2,Madison House (London Semester - Branch Campus),19434,0,0,0
2010,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,19434,0,0,0
2010,232423,James Madison University,4,Palazzo Capponi (JMU's Semester in Florence- Italy),19434,0,0,0
2010,231837,Jefferson College of Health Sciences,1,JCHS Main Campus,1032,0,0,0
2010,232450,John Tyler Community College,1,Main Campus,10518,0,0,0
2010,232450,John Tyler Community College,2,Featherstone,10518,0,0,0
2010,232450,John Tyler Community College,3,Midlothian,10518,0,0,0
2010,232450,John Tyler Community College,4,Johnston-Willis Campus,10518,0,0,0
2010,232557,Liberty University,1,Main Campus,56625,0,0,0
2010,232566,Longwood University,1,Main Campus,4831,0,4,29
2010,232575,Lord Fairfax Community College,1,Middletown,7005,0,0,0
2010,232575,Lord Fairfax Community College,2,Fauquier,7005,0,0,0
2010,232575,Lord Fairfax Community College,3,Luray-Page County Center,7005,0,0,0
2010,232609,Lynchburg College,1,Main Campus,2643,0,0,2
2010,232618,Lynchburg General Hospital School of Nursing,1,Centra College of Nursing,227,0,0,0
2010,232672,Mary Baldwin College,1,Main Campus,1849,0,0,0
2010,232706,Marymount University,1,Marymount University,3572,0,1,1
2010,131742,Medtech Institute,1,Falls Church Campus,954,0,0,0
2010,131742,Medtech Institute,2,Medtech Institute - Silver Spring Campus,954,0,0,0
2010,131742,Medtech Institute,3,Medtech College - Washington- DC Campus,954,0,0,0
2010,233091,Miller-Motte Technical College-Lynchburg,1,Miller-Motte Technical College,464,0,0,0
2010,232788,Mountain Empire Community College,1,Main Campus,3404,0,0,1
2010,232867,New River Community College,1,Main Campus,5178,0,0,0
2010,232937,Norfolk State University,1,Norfolk State University,6964,3,1,0
2010,232946,Northern Virginia Community College,1,Annandale Campus,48996,0,2,3
2010,232946,Northern Virginia Community College,2,Alexandria Campus,48996,0,0,0
2010,232946,Northern Virginia Community College,3,Loudoun Campus,48996,0,1,0
2010,232946,Northern Virginia Community College,4,Manassas Campus,48996,0,0,0
2010,232946,Northern Virginia Community College,5,Woodbridge Campus,48996,0,0,0
2010,232946,Northern Virginia Community College,6,Medical Education Campus,48996,0,0,0
2010,232982,Old Dominion University,1,Old Dominion University,24466,2,7,21
2010,233019,Patrick Henry Community College,1,Main Campus,3289,0,0,0
2010,233037,Paul D Camp Community College,1,Franklin Campus,1656,0,0,0
2010,233037,Paul D Camp Community College,2,Hobbs Suffolk Campus,1656,0,0,0
2010,449995,Paul Mitchell the School-Mclean,1,Paul Mitchell The School Tysons Corner,245,0,0,0
2010,233116,Piedmont Virginia Community College,1,MAIN CAMPUS,5551,0,0,0
2010,233277,Radford University,1,Main Campus,9007,0,4,11
2010,233301,Randolph College,1,RANDOLPH COLLEGE,524,0,0,0
2010,233295,Randolph-Macon College,1,Main Campus,1222,4,4,4
2010,233310,Rappahannock Community College,1,Glenns Campus,3757,0,0,0
2010,233310,Rappahannock Community College,2,Warsaw Campus,3757,0,0,0
2010,231651,Regent University,1,Main Campus,5217,0,0,0
2010,233338,Richard Bland College of the College of William and Mary,1,Richard Bland College of the College of William and Mary,1587,0,1,0
2010,437769,Richmond School of Health and Technology,1,Chester Career College,559,0,0,0
2010,233408,Riverside School of Health Careers,1,Main Campus,308,0,0,0
2010,233426,Roanoke College,1,Main Campus,2104,0,0,0
2010,441876,Rudy & Kelly Academy of Hair and Nails,1,RUDY & KELLY ACADEMY -Paul Mitchell Partner School,249,0,1,0
2010,233499,Saint Pauls College,1,Saint Paul's College,566,0,0,0
2010,234216,Sanford-Brown College-Tysons Corner,1,Sanford-Brown College,744,0,0,0
2010,232885,Sentara College of Health Sciences,1,Main Campus,360,0,0,0
2010,233541,Shenandoah University,1,Main Campus,3679,0,5,0
2010,261931,Skyline College-Roanoke,1,Skyline College - Roanoke,341,0,0,0
2010,459259,South University?Richmond,1,South University?Richmond,341,0,0,0
2010,451608,Southeast Culinary & Hospitality College,1,Southeast Culinary & Hospitality College,98,0,0,0
2010,233611,Southern Virginia University,1,Main Campus,777,0,1,0
2010,233082,Southside Regional Medical Center Professional Schools,1,SRMC Professional Schools,131,0,0,0
2010,233639,Southside Virginia Community College,1,Christanna campus,6353,0,0,0
2010,233648,Southwest Virginia Community College,1,Main Campus,3755,0,0,0
2010,233657,Springfield Beauty Academy,1,Annandale Campus,69,0,0,0
2010,233666,Staunton School of Cosmetology,1,Main Campus,40,0,0,0
2010,438498,Stratford University,1,Main Campus,1385,0,0,0
2010,233684,Strayer University-Virginia,1,Arlington,12918,0,1,0
2010,233684,Strayer University-Virginia,2,Woodbridge,12918,0,0,0
