Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
Embezzlement,7,0,34,3,0,0,2,0,3,0,2,0,66,1,5,0,0,0,5,2,0,0,4,0,0,0,3,0,0,0,8,0,1,0,6,0,1,0,0,0,137,17,0,0,0,0,24,0,0,0,1,0,1,0,3,0,85,2,9,0,0,0,0,0,7,0,14,0,1,0,4,0,2,0,2,0,1,0,0,0,4,0,25,0,64,2,16,0,0,0,5,0,22,2,0,0,1,0,2,0,0,0,0,0,53,5,0,0,0,0,2,0,2,0,9,0,0,0,25,0,6,0,2,0,2,0,3,0,2,0,2,0,1,0,5,0,3,0,4,0,7,0,5,0,110,10,12,1,0,0,2,0,28,0,2,2,2,0,3,0,2,0,3,0,4,0,0,0,30,1,26,2,0,0,1,0,11,0,5,0,15,2,1,0,10,0,8,0,23,3,1008,55
Stolen Property,6,0,16,2,2,0,0,0,0,0,0,0,23,14,7,0,0,0,3,0,1,0,3,0,1,0,4,0,0,0,2,0,2,0,5,0,0,0,1,0,22,26,1,0,0,0,5,5,2,0,2,0,0,0,2,0,34,9,6,0,0,0,1,0,1,0,4,1,5,0,0,0,0,0,2,0,0,0,3,0,1,1,11,7,16,8,3,0,0,0,8,3,5,3,0,0,2,0,0,0,0,0,2,0,11,1,2,1,0,0,0,0,0,0,2,1,0,0,7,0,0,0,1,0,0,0,0,0,4,0,2,0,2,0,1,0,0,0,0,0,1,0,3,0,59,23,3,1,1,0,1,0,3,0,2,0,7,0,1,0,0,0,1,1,5,0,0,0,15,2,14,2,1,0,1,0,6,0,1,1,5,0,0,0,13,0,4,0,8,0,401,112
Vandalism,28,1,34,6,3,2,7,0,11,0,5,0,49,27,25,2,0,0,22,4,0,0,34,4,5,1,19,0,8,2,24,1,14,18,30,0,3,0,3,0,153,241,10,0,1,0,45,29,3,3,22,0,9,1,6,1,71,15,15,0,4,0,1,0,7,6,36,59,7,1,6,0,2,4,9,0,4,1,6,1,13,2,26,20,103,81,39,4,0,0,17,20,26,28,3,0,7,6,7,11,4,0,18,2,52,21,3,1,4,1,8,3,1,0,15,13,0,0,52,5,3,0,11,7,9,3,8,0,46,13,9,2,1,0,25,0,24,3,8,0,5,0,8,1,166,95,30,8,2,1,3,1,46,3,10,0,19,1,21,1,18,1,21,62,37,4,5,0,31,7,72,21,1,1,4,2,28,8,26,3,35,2,8,0,56,3,22,7,28,19,1985,927
Drug/Narcotic Offenses,129,4,214,15,105,2,10,1,53,0,36,1,336,50,107,3,13,0,90,21,24,0,180,36,86,3,97,3,28,3,114,2,96,14,76,0,20,0,58,0,1235,334,34,10,14,0,149,26,25,3,82,1,75,4,42,1,938,25,234,4,14,2,42,3,79,9,226,21,41,13,87,14,52,7,39,9,38,4,84,2,71,7,443,85,770,101,148,6,0,0,128,9,221,45,4,0,116,5,25,6,6,0,12,0,682,35,117,3,26,0,31,2,36,0,137,2,10,3,198,9,35,4,68,4,49,2,46,2,38,0,77,2,84,4,10,0,163,8,80,4,44,0,86,6,1773,193,165,10,5,5,33,2,413,13,111,11,110,3,152,7,145,3,199,17,64,7,18,0,561,39,587,78,7,3,137,5,269,13,226,11,258,16,19,2,142,3,123,5,240,43,15120,1493
"Sex Offenses, Nonforcible",1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,64,5
Pornography,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,51,9
Gambling,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Prostitution,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1
Bribery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Weapon Law Violations,15,5,27,4,3,3,5,0,9,0,7,1,31,5,20,1,0,0,12,0,1,0,4,0,18,2,13,0,4,0,20,0,16,3,17,0,4,1,6,0,206,82,4,0,6,0,8,6,4,1,6,0,9,1,5,2,53,9,27,0,2,0,2,0,16,0,20,2,3,0,8,0,15,0,4,0,6,0,7,0,12,3,103,13,188,21,23,3,1,0,16,3,19,7,1,0,6,1,6,1,3,1,0,0,49,6,18,0,0,0,5,0,1,1,11,0,1,0,30,3,5,1,8,2,13,0,11,2,7,0,6,0,1,0,19,0,26,3,6,0,3,0,7,1,105,28,15,1,0,0,10,1,37,1,11,2,11,0,14,0,8,2,14,3,12,1,6,0,31,4,40,6,6,0,7,0,27,3,15,0,24,4,2,2,18,2,7,1,22,9,1690,270
TOTAL GROUP A,485,39,1143,202,216,15,85,4,262,0,98,14,1722,535,467,11,17,1,716,82,57,0,414,72,188,22,479,7,168,16,708,19,472,59,536,8,45,3,189,14,4949,2642,112,12,53,0,934,145,108,16,395,5,196,19,160,22,3509,172,621,22,54,5,118,7,356,50,962,206,236,24,255,39,150,14,147,15,202,16,155,6,341,35,1369,367,4295,1303,952,63,6,1,452,71,720,310,36,2,259,49,142,28,76,4,200,2,2179,208,278,24,61,5,117,10,107,7,463,54,25,4,1129,57,104,8,205,46,191,25,181,5,257,28,256,11,175,5,281,7,717,34,232,18,124,4,227,18,5255,1167,1027,62,35,9,112,8,1403,37,289,23,327,10,572,14,488,13,522,101,591,37,108,1,1583,144,1619,339,77,12,249,28,1200,91,669,72,1425,63,140,9,852,30,340,28,828,210,58007,9881
Bad Checks,37,0,140,0,0,0,9,0,0,0,1,0,3,0,53,0,0,0,92,0,2,0,24,0,6,0,101,0,30,0,160,0,7,0,68,0,1,0,87,0,82,0,3,0,18,0,13,0,5,0,27,0,10,0,46,0,25,0,20,0,0,0,1,0,145,0,48,0,9,0,1,0,3,0,3,0,0,0,3,0,112,0,23,2,31,0,40,0,0,0,33,0,10,0,6,0,8,0,8,0,29,0,16,0,40,1,0,0,0,0,0,0,8,0,1,0,0,0,42,0,0,0,2,0,1,0,43,0,120,0,0,0,13,0,22,0,117,0,18,0,1,0,9,0,20,0,277,1,1,0,20,0,33,0,12,0,57,0,195,0,71,0,56,0,200,0,10,0,55,2,47,0,1,0,3,0,112,0,35,0,150,0,7,0,196,0,19,0,17,0,3630,6
Curfew/Loitering/Vagrancy,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,492,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,86,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,0,16,780
Disorderly Conduct,12,1,16,6,12,24,2,1,6,0,0,3,62,9,15,0,0,0,7,13,1,0,6,5,25,3,42,0,3,0,8,0,2,0,4,0,0,0,16,5,657,174,1,0,2,0,10,5,2,0,5,0,1,0,5,5,30,4,32,1,1,0,1,0,23,13,7,3,9,3,5,0,0,3,3,0,4,4,4,0,53,10,3,14,44,262,24,1,0,0,10,1,10,29,1,0,7,11,1,2,1,0,1,0,32,4,3,1,6,0,1,0,3,0,9,3,0,0,12,1,4,0,0,0,5,5,0,0,15,1,7,5,9,1,6,0,15,0,2,0,6,0,11,9,76,107,10,1,0,0,6,5,23,4,2,0,21,2,6,0,0,0,72,1,10,3,0,0,6,8,32,41,1,0,7,6,5,2,6,4,2,0,5,0,24,5,7,1,3,1,1666,836
Driving Under Influence,107,0,246,3,77,0,24,1,150,1,63,1,677,0,205,3,13,0,147,0,14,0,84,0,110,0,129,1,65,1,143,0,194,1,154,2,9,0,62,0,1196,5,53,0,23,0,242,1,39,0,86,0,70,0,65,0,1579,2,334,1,21,0,69,1,293,4,187,4,83,0,172,1,147,2,46,1,79,3,64,0,156,0,53,1,894,7,149,1,10,0,79,1,335,2,12,0,121,0,58,3,24,1,55,1,1046,12,119,2,28,1,39,1,33,0,136,2,23,0,512,3,35,0,51,0,45,0,41,0,64,1,144,0,139,3,46,1,123,0,100,0,165,0,68,0,1475,8,129,2,25,0,60,1,445,7,128,2,281,2,116,2,90,0,161,2,158,2,49,0,294,0,514,5,14,0,62,0,180,1,274,0,131,2,62,1,206,0,159,0,153,1,17590,120
