"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,422,3107,5500,295,2744,3772
Black,131,1460,1666,136,2388,2011
American Indian/Alaskan Native,0,10,10,0,4,3
Asian/Pacific Islander,6,69,103,6,75,71
Unknown,83,51,56,51,45,39
Total,642,4697,7335,488,5256,5896
