Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
Burglary,7,2,25,3,7,2,1,1,9,0,2,0,34,5,30,1,3,0,14,3,0,0,27,1,4,1,27,0,16,2,21,0,12,2,10,0,0,0,2,0,235,135,4,0,1,0,21,1,7,0,12,0,52,3,11,1,212,67,5,0,1,0,4,0,41,2,60,22,5,0,33,8,6,0,8,1,9,0,1,0,19,0,53,4,88,19,67,5,0,0,6,2,28,1,1,0,1,0,12,2,1,0,24,0,32,4,2,0,12,2,0,0,4,8,22,2,1,0,31,2,5,0,36,1,11,1,5,0,9,0,7,0,1,0,13,0,39,2,27,9,4,0,17,6,78,69,35,4,0,0,2,0,45,5,21,0,29,5,45,0,29,2,13,0,39,0,6,0,25,3,34,2,4,0,2,1,54,6,16,0,28,0,8,0,21,0,10,0,21,3,2122,433
Larceny,70,7,294,85,17,2,10,1,78,8,17,0,513,122,102,1,3,0,115,10,9,0,56,10,17,7,76,3,35,3,117,0,41,1,44,0,0,0,20,0,1203,501,11,1,6,0,253,15,13,0,59,1,86,8,58,5,2414,501,76,5,2,0,3,0,176,16,290,33,59,1,99,8,24,1,13,0,69,10,5,0,125,5,401,59,801,350,290,3,0,0,64,0,141,31,1,0,54,13,12,2,7,4,65,0,555,50,47,3,11,4,9,0,23,1,130,10,1,0,289,7,8,0,32,2,32,0,13,0,38,2,50,7,25,1,71,1,89,3,28,8,122,12,45,13,867,190,317,9,5,0,16,1,430,22,31,14,83,1,134,2,83,0,100,15,159,5,22,0,486,21,438,43,14,0,24,2,416,19,159,28,262,8,33,2,143,2,84,1,413,70,14851,2412
Motor Vehicle Theft,0,0,3,0,0,0,2,0,0,4,0,0,30,5,2,0,0,0,2,2,0,0,1,1,1,1,5,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,2,0,9,1,4,0,93,20,0,0,0,0,1,0,10,1,9,0,1,0,1,0,1,0,4,0,2,0,1,0,4,1,11,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,26,6,1,1,0,0,1,0,1,0,5,2,0,0,10,0,1,0,0,0,2,0,0,0,3,1,1,0,1,0,9,0,5,0,2,2,0,0,3,0,15,6,10,1,2,0,2,0,10,0,2,2,4,2,3,0,2,0,3,0,4,1,6,0,0,0,21,1,0,1,1,0,10,0,12,2,9,0,1,0,4,0,4,0,0,1,437,65
Counterfeiting/Forgery,4,0,14,0,0,0,0,0,0,0,0,0,86,1,12,0,0,0,5,0,1,0,9,0,1,2,9,0,3,0,6,0,5,0,1,0,0,0,0,0,142,5,0,0,2,0,20,2,1,0,3,0,7,0,2,0,238,10,22,2,0,0,0,0,9,0,20,0,1,0,3,0,1,0,6,0,0,0,0,0,6,0,29,1,18,0,48,0,0,0,5,0,26,0,2,0,3,0,2,0,1,0,5,0,25,1,1,0,2,0,0,0,0,0,8,1,0,0,14,0,0,0,4,0,2,0,2,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,1,1,100,1,59,0,0,0,0,0,23,0,1,0,5,0,12,0,14,0,8,0,3,0,1,0,14,0,29,0,0,0,0,0,54,0,7,0,13,0,3,0,12,0,5,0,17,0,1224,27
Fraud,14,0,24,2,0,0,1,0,5,0,0,0,122,2,30,0,2,0,9,0,0,0,11,1,2,0,22,0,3,0,7,0,9,0,5,0,0,0,1,0,254,22,3,0,0,0,49,0,2,0,3,0,27,0,5,0,433,23,44,0,0,0,0,0,31,0,42,1,6,0,6,0,6,0,4,0,10,0,0,0,9,0,141,1,72,4,48,0,0,0,2,0,17,4,1,0,6,0,2,0,1,0,6,0,75,4,3,0,0,1,0,0,0,0,5,0,1,0,41,0,0,0,14,0,1,0,2,0,3,0,16,0,0,0,10,0,1,0,4,0,1,0,5,0,204,15,53,0,1,0,1,0,80,1,3,0,19,0,11,0,5,0,25,0,18,0,1,0,41,1,60,2,0,0,3,0,38,0,16,0,61,0,4,0,13,0,14,0,36,0,2386,84
Embezzlement,3,0,25,0,0,0,0,0,1,0,0,0,39,0,18,0,0,0,8,0,0,0,11,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,85,4,1,0,0,0,7,0,0,0,7,0,4,0,1,0,194,3,9,0,0,0,2,0,4,1,14,0,5,0,8,0,5,0,1,0,9,0,0,0,11,0,28,1,39,1,7,0,0,0,4,0,6,1,0,0,0,0,0,0,3,0,0,0,55,0,3,0,0,0,1,0,0,0,7,0,0,0,18,0,3,0,2,0,1,0,0,0,2,0,6,0,2,0,4,0,3,0,1,0,1,0,0,0,69,4,31,0,0,0,0,0,14,0,2,0,1,0,3,0,1,0,7,0,1,0,0,0,40,0,25,1,0,0,4,0,7,0,3,0,11,0,3,0,8,0,1,0,17,4,922,20
Stolen Property,3,0,5,0,1,0,0,0,0,0,1,0,23,6,9,0,0,0,3,0,0,0,0,3,0,0,3,0,5,0,1,0,0,1,1,0,0,0,0,0,41,6,0,0,1,0,12,1,0,0,0,0,0,0,2,0,61,21,2,0,0,0,1,0,2,0,7,4,0,0,0,0,4,0,1,0,0,0,0,0,1,0,18,3,9,0,2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,5,2,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,2,0,44,13,1,0,0,0,1,0,4,1,1,0,2,0,2,0,11,0,2,0,7,1,3,0,7,3,16,1,0,0,0,0,6,1,0,0,4,1,5,0,1,0,3,0,3,3,379,74
Vandalism,14,1,34,2,7,3,1,0,9,0,0,0,46,5,23,0,0,0,23,8,0,0,14,3,8,0,21,2,14,0,21,2,14,6,11,0,1,0,8,0,141,170,3,1,4,0,38,3,9,2,3,0,6,4,7,1,226,82,27,7,0,1,3,0,13,3,43,20,7,0,4,2,3,0,9,2,8,1,1,0,21,4,36,10,41,30,33,5,0,0,9,0,24,17,2,2,10,1,8,5,2,0,12,0,28,33,4,0,9,2,2,0,4,6,22,0,1,0,57,4,3,0,7,0,7,1,10,0,14,0,14,1,1,0,19,1,37,1,5,0,4,3,5,3,106,65,45,2,0,1,6,1,52,9,25,4,13,3,8,8,23,0,23,4,24,1,4,0,28,5,91,4,2,1,0,0,26,0,24,10,22,8,15,0,24,4,18,4,37,36,1891,630
Drug/Narcotic Offenses,92,6,154,18,60,1,17,0,212,5,12,2,595,42,119,1,14,0,131,7,34,0,131,6,37,1,53,3,63,1,114,0,112,5,66,3,2,1,19,0,1892,383,40,2,6,0,256,13,32,0,35,2,101,5,58,1,3244,549,550,12,19,0,21,8,114,12,283,27,68,2,117,3,30,0,55,1,23,11,83,2,133,3,490,75,638,76,137,2,0,0,90,0,181,43,60,1,76,2,22,3,9,2,29,0,649,31,75,0,11,2,20,5,11,0,181,4,2,0,306,7,28,1,74,11,60,1,14,0,54,1,83,9,159,5,43,0,120,9,43,12,122,1,128,16,1527,248,207,4,42,1,25,0,354,41,84,7,167,8,129,2,129,6,186,6,136,7,28,2,817,16,593,49,5,0,68,2,261,10,309,6,189,10,95,1,113,5,191,2,203,47,18970,1937
"Sex Offenses, Nonforcible",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,10,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,65,13
Pornography,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,12,0,0,0,1,0,0,0,1,0,2,0,2,0,3,0,0,1,0,0,1,0,7,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,14,3,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,7,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,4,2,0,0,0,0,1,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,2,0,112,24
Gambling,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
Prostitution,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,82,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1
Bribery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Weapon Law Violations,12,0,24,4,4,0,2,0,3,0,0,0,28,7,11,0,1,0,12,2,2,0,9,0,6,1,4,0,9,0,18,1,20,0,11,0,1,0,1,0,211,71,8,1,4,0,15,1,4,0,12,0,13,2,9,0,78,28,27,1,3,1,3,0,23,1,21,4,6,0,5,0,0,0,7,1,5,1,6,0,15,0,22,2,65,10,24,0,0,0,11,0,11,4,0,0,6,1,4,0,2,0,5,0,34,2,6,0,3,0,1,0,1,0,12,1,2,0,21,0,4,0,12,2,7,0,4,0,1,0,2,3,2,0,11,0,26,1,8,1,7,0,9,1,68,10,26,1,4,0,1,0,31,4,9,0,20,1,18,1,18,0,9,0,18,2,13,0,24,1,27,0,2,0,10,0,15,0,11,3,17,5,6,1,18,0,16,1,15,5,1372,190
TOTAL GROUP A,338,20,917,149,183,13,98,8,394,19,40,2,2126,234,504,3,27,0,644,54,60,0,365,32,110,18,457,11,251,8,629,11,459,26,287,6,20,1,138,1,5885,2515,109,16,56,0,1048,77,145,4,240,3,389,30,256,10,10031,1683,1040,39,39,3,96,10,608,59,1135,200,242,9,414,34,132,1,176,8,225,42,132,4,506,20,1620,222,2365,678,1189,33,3,2,355,6,712,173,93,3,255,19,131,19,43,8,279,0,2149,182,243,7,138,25,100,10,88,16,530,35,22,2,1231,49,106,7,277,24,200,8,106,0,228,7,261,31,251,7,304,2,666,33,200,50,325,17,308,54,4956,1067,1051,32,73,6,83,2,1626,138,290,30,431,26,618,30,483,9,529,53,700,26,156,2,1913,94,1974,147,83,16,155,6,1296,51,744,65,849,45,275,5,670,16,426,10,1004,261,66114,9249
Bad Checks,2,0,25,0,1,0,3,0,1,0,1,0,0,0,13,0,0,0,25,0,0,0,5,0,1,0,14,0,10,0,17,0,4,0,101,0,1,0,40,0,45,0,0,0,23,0,1,0,16,0,7,0,12,0,16,0,53,0,5,0,0,0,1,0,71,0,26,0,2,0,1,0,1,0,3,0,1,0,2,0,14,0,12,0,4,0,17,0,0,0,3,0,6,0,0,0,7,0,8,0,0,0,5,0,17,0,0,0,11,0,3,0,1,0,41,0,0,0,28,0,0,0,2,0,0,0,4,0,24,0,2,0,9,0,11,0,38,0,4,0,3,0,1,0,43,0,79,0,0,0,0,0,7,0,6,0,51,0,10,0,37,0,1,0,77,0,2,0,23,0,25,0,1,0,0,0,82,0,6,0,44,0,12,0,31,2,4,0,11,0,1377,2
Curfew/Loitering/Vagrancy,0,6,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16,1,1,0,0,0,0,0,0,0,0,20,604
Disorderly Conduct,13,2,13,2,10,0,3,1,3,3,6,0,37,4,16,0,0,0,5,6,1,0,4,5,9,0,1,0,4,0,3,0,3,0,5,0,2,0,3,1,665,158,1,0,6,0,13,5,1,2,4,0,6,0,4,0,215,105,10,0,1,0,1,0,19,11,4,15,2,1,14,0,0,0,1,0,1,1,3,0,14,3,13,4,13,93,8,1,0,0,4,0,5,23,1,1,1,1,1,0,2,0,0,0,33,5,1,0,1,0,4,0,0,0,11,4,2,0,5,0,3,0,4,0,7,0,3,0,6,1,0,0,17,1,7,0,5,1,1,6,10,0,13,16,145,84,17,1,0,0,4,0,12,12,9,3,9,2,1,0,1,0,11,5,4,1,2,0,17,7,45,7,0,0,3,1,15,0,9,3,9,0,3,0,9,0,9,1,4,11,1645,620
Driving Under Influence,89,0,268,2,63,1,30,0,136,0,44,0,814,3,145,5,12,0,119,3,25,0,114,0,104,0,72,2,31,0,111,0,89,0,151,4,17,0,50,1,1077,3,40,0,39,0,197,1,35,0,75,0,89,0,18,0,2954,30,341,1,31,0,57,0,214,0,221,0,85,0,77,0,72,0,26,1,23,0,63,0,119,0,446,2,408,4,103,0,2,0,114,0,259,0,40,2,93,0,28,1,15,1,68,0,714,5,87,1,30,0,54,3,18,0,127,1,19,0,404,1,30,0,39,1,32,0,55,0,73,0,96,1,140,1,31,0,96,1,66,1,149,0,43,0,1868,8,102,0,26,1,26,0,381,3,103,1,231,1,102,1,122,0,126,0,106,0,94,0,291,1,506,4,7,0,27,0,230,4,198,0,156,2,106,2,256,1,147,2,113,1,17540,115
