Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Murder/Non-Negligent Manslaughter,Negligent Manslaughter,Sex Offenses - Forcible,Sex Offenses - Non-Forcible,Robbery,Aggravated Assault,Burglary,Motor Vehicle Theft,Arson
2004,232946,Northern Virginia Community College,6,Medical Education Campus,37392,0,0,0,0,0,0,0,0,0
2004,232982,Old Dominion University,1,Old Dominion University,20595,0,0,0,0,0,0,1,0,0
2004,233019,Patrick Henry Community College,1,Main Campus,3341,0,0,0,0,0,0,0,0,0
2004,233116,Piedmont Virginia Community College,1,MAIN CAMPUS,4358,0,0,0,0,0,0,0,0,0
2004,233277,Radford University,1,Main Campus,9329,0,0,1,0,0,0,0,0,0
2004,233301,Randolph College,1,RANDOLPH COLLEGE,732,0,0,0,0,0,0,0,0,0
2004,233408,Riverside School of Health Careers,1,Main Campus,155,0,0,0,0,0,0,0,0,0
2004,435213,Riverside School of Health Careers,1,Riverside School of Health Careers,,0,0,0,0,0,0,0,0,0
2004,233499,Saint Pauls College,1,Saint Paul's College,627,0,0,0,0,0,0,0,0,0
2004,233541,Shenandoah University,1,Main Campus,3000,0,0,0,0,0,0,0,0,0
2004,233611,Southern Virginia University,1,Main Campus,581,0,0,0,0,0,0,0,0,0
2004,233639,Southside Virginia Community College,1,Christanna campus,4686,0,0,0,0,0,0,0,0,0
2004,440341,The Art Institute of Washington,1,The Art Institute of Washington,958,0,0,0,0,0,1,4,0,0
2004,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1836,0,0,0,0,0,0,0,0,0
2004,233754,Thomas Nelson Community College,1,Main Campus,8515,0,0,0,0,0,0,0,0,0
2004,233772,Tidewater Community College,2,Chesapeake Campus,22691,0,0,0,0,0,0,1,0,0
2004,232681,University of Mary Washington,1,University of Mary Washington,4729,0,0,1,0,1,0,0,0,0
2004,233374,University of Richmond,1,Main Campus,4475,0,0,0,0,0,0,0,0,0
2004,234076,University of Virginia-Main Campus,1,Main Campus,23341,0,0,2,0,0,2,16,0,1
2004,234030,Virginia Commonwealth University,1,Monroe Park Campus,28303,0,0,0,0,0,0,0,0,0
2004,234030,Virginia Commonwealth University,2,MCV Campus,28303,0,0,0,0,0,0,0,0,0
2004,233912,Virginia Intermont College,1,Virginia Intermont College,1149,0,0,0,0,0,0,0,0,0
2004,234085,Virginia Military Institute,1,Virginia Military Institute,1362,0,0,0,0,0,0,0,0,0
2004,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,27619,0,0,0,0,0,0,3,2,0
2004,234155,Virginia State University,1,Main Campus,4859,0,0,0,0,0,2,0,0,0
2004,234137,Virginia University of Lynchburg,1,Main Campus,,0,0,0,0,0,0,0,0,0
2004,233949,Virginia Western Community College,1,Main Campus,8361,0,0,0,0,0,0,0,0,0
2004,234377,Wytheville Community College,1,Wytheville Community College Main Campus,2700,0,0,0,0,0,0,0,0,0
