DARE (Drug Abuse Resistance Education),Total
5th Grade Core Lesson,196 graduates
Elementary Visitation Lessons,66 lessons (714 students)
Middle School Lessons,192 students
High School Lessons,196 students
DARE Camp,48 7th graders (and rising) participated in camp
Group presentations,6
