Crimes Against Property,2007
Arson ,5
Extortion/Blackmail ,1
Burglary ,264
Larceny ,900
Motor Vehicle theft ,73
Counterfeiting/Forgery ,82
Fraud ,186
Embezzlement ,42
Stolen Property ,18
Property Damage/Vandalism ,841
Bribery ,0
