Crimes Against Property,2009
Arson ,5
Extortion/Blackmail ,1
Burglary ,187
Larceny ,1016
Motor Vehicle theft ,61
Counterfeiting/Forgery ,42
Fraud ,187
Embezzlement ,27
Stolen Property ,17
Property Damage/Vandalism ,780
Bribery ,0
