ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-003186,VA,2006-01-07,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-003187,VA,2006-01-07,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-003188,VA,2006-01-07,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-003189,VA,2006-01-07,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-006843,VA,2006-01-07,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-006844,VA,2006-01-07,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-012507,VA,2006-01-14,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-016423,VA,2006-01-14,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-022193,VA,2006-01-21,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-026088,VA,2006-01-21,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-032467,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032468,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032469,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032470,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032471,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032472,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032473,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-032474,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-032475,VA,2006-01-28,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-036864,VA,2006-01-28,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4111,White
VA-2006-036865,VA,2006-01-28,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4111,White
VA-2006-036866,VA,2006-01-28,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4111,White
VA-2006-036867,VA,2006-01-28,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-054010,VA,2006-02-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-054011,VA,2006-02-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-054012,VA,2006-02-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-058240,VA,2006-02-11,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-063970,VA,2006-02-18,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-063971,VA,2006-02-18,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-063972,VA,2006-02-18,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-063973,VA,2006-02-18,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-063974,VA,2006-02-18,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-073193,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,3683,White
VA-2006-073194,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-073195,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-073196,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-073197,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-073198,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-073199,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-073200,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,5548,White
VA-2006-073201,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,5548,White
VA-2006-076670,VA,2006-02-25,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-076671,VA,2006-02-25,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,4116,White
VA-2006-078666,VA,2006-02-25,,57,Mathews County,51115,,,,,,White,White,,,TRUE,,,,,,4116,White
VA-2006-082630,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,3683,White
VA-2006-082631,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,3683,White
VA-2006-082632,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,3683,White
VA-2006-082633,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-082634,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-082635,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-082636,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-082637,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4111,White
VA-2006-082638,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-082639,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,5548,White
VA-2006-082640,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,5548,White
VA-2006-082641,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,5548,White
VA-2006-082642,VA,2006-03-04,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,6181,White
VA-2006-086793,VA,2006-03-04,,57,Mathews County,51115,,,,,,Black,Black,,,FALSE,,,FALSE,,,3683,White
VA-2006-092926,VA,2006-03-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-092927,VA,2006-03-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
VA-2006-092928,VA,2006-03-11,,57,Mathews County,51115,,,,,,White,White,,,FALSE,,,FALSE,,,4116,White
