ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-003668,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,3688,White
VA-2006-003669,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,3688,White
VA-2006-003670,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003671,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003672,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003673,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003674,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003675,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003676,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003677,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003678,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003679,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003680,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003681,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003682,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,5193,White
VA-2006-003683,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,6132,White
VA-2006-003684,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,6132,White
VA-2006-003685,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,6569,White
VA-2006-003686,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,6569,White
VA-2006-003687,VA,2006-01-07,,72,Powhatan County,51145,,,,,,White,White,,,FALSE,,,FALSE,,,6569,White
