ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-002843,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5271,White
VA-2006-002844,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5271,White
VA-2006-002845,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5271,White
VA-2006-002846,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5271,White
VA-2006-002847,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002848,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002849,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002850,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002851,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002852,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002853,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002854,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002855,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002856,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002857,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002858,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002859,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002860,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002861,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002862,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002863,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,5785,White
VA-2006-002864,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002865,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002866,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002867,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002868,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002869,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002870,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002871,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002872,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002873,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002874,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002875,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002876,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002877,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002878,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002879,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6823,White
VA-2006-002880,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6859,White
VA-2006-002881,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6859,White
VA-2006-002882,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6859,White
VA-2006-002883,VA,2006-01-07,,48,King George County,51099,,,,,,White,White,,,FALSE,,,FALSE,,,6859,White
