ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-004906,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004907,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004908,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004909,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004910,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004911,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004912,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004913,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-004914,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004915,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004916,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004917,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004918,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004919,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004920,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-004921,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-004922,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-004923,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004924,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004925,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004926,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004927,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004928,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004929,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004930,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004931,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004932,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004933,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004934,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004935,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004936,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004937,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004938,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004939,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004940,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004941,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004942,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004943,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004944,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004945,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004946,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5579,White
VA-2006-004947,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6173,White
VA-2006-004948,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004949,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004950,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004951,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004952,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004953,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004954,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-004955,VA,2006-01-07,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-007415,VA,2006-01-07,,97,Wise County,51195,,,,,,Black,Black,,,FALSE,,,FALSE,,,5579,White
VA-2006-007416,VA,2006-01-07,,97,Wise County,51195,,,,,,Black,Black,,,FALSE,,,FALSE,,,6173,White
VA-2006-014505,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014506,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014507,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014508,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014509,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014510,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014511,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014512,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014513,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014514,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014515,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-014516,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-014517,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-014518,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-014519,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-014520,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014521,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014522,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014523,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014524,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014525,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5401,White
VA-2006-014526,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5641,White
VA-2006-014527,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-014528,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-014529,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-014530,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-014531,VA,2006-01-14,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,6211,White
VA-2006-024229,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,1628,White
VA-2006-024230,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-024231,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-024232,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,4467,White
VA-2006-024233,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024234,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024235,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024236,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024237,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024238,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024239,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024240,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024241,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
VA-2006-024242,VA,2006-01-21,,97,Wise County,51195,,,,,,White,White,,,FALSE,,,FALSE,,,5255,White
