ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-003436,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
VA-2006-003437,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
VA-2006-003438,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-003439,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-003440,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-003441,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-003442,VA,2006-01-07,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5905,White
VA-2006-006964,VA,2006-01-07,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4427,White
VA-2006-006965,VA,2006-01-07,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-006966,VA,2006-01-07,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-006967,VA,2006-01-07,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-006968,VA,2006-01-07,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-012814,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
VA-2006-012815,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-012816,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-012817,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-012818,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-012819,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4431,White
VA-2006-012820,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4914,White
VA-2006-012821,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-012822,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-012823,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-012824,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5346,White
VA-2006-012825,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5905,White
VA-2006-012826,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5905,White
VA-2006-012827,VA,2006-01-14,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,5905,White
VA-2006-016549,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4430,White
VA-2006-016550,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016551,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016552,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016553,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016554,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016555,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,4431,White
VA-2006-016556,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5346,White
VA-2006-016557,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5346,White
VA-2006-016558,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5346,White
VA-2006-016559,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5905,White
VA-2006-016560,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5905,White
VA-2006-016561,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Black,Black,,,FALSE,,,FALSE,,,5905,White
VA-2006-017737,VA,2006-01-14,,66,Northumberland County,51133,,,,,,Hispanic,Hispanic,,,FALSE,,,FALSE,,,4430,White
VA-2006-022442,VA,2006-01-21,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
VA-2006-022443,VA,2006-01-21,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
VA-2006-022444,VA,2006-01-21,,66,Northumberland County,51133,,,,,,White,White,,,FALSE,,,FALSE,,,4430,White
