ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2008-205587,VA,2008-05-24,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2009-059853,VA,2009-02-14,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2009-059854,VA,2009-02-14,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2009-162574,VA,2009-04-25,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,3933,White
VA-2009-162575,VA,2009-04-25,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,3933,White
VA-2009-463992,VA,2009-11-14,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2009-465873,VA,2009-11-14,,131,Radford city,51750,,,,,,Other,Other,,,FALSE,,,FALSE,,,6622,White
VA-2009-471328,VA,2009-11-21,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6699,White
VA-2009-471329,VA,2009-11-21,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6699,White
VA-2009-471330,VA,2009-11-21,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6699,White
VA-2010-050935,VA,2010-02-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-050936,VA,2010-02-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-050937,VA,2010-02-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-060266,VA,2010-02-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-060267,VA,2010-02-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-060268,VA,2010-02-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-060269,VA,2010-02-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6622,White
VA-2010-144013,VA,2010-04-24,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,6384,White
VA-2010-146307,VA,2010-04-24,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,6562,White
VA-2010-147643,VA,2010-04-24,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,6384,White
VA-2013-133734,VA,2013-04-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,5040,White
VA-2013-133735,VA,2013-04-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,5040,White
VA-2013-133736,VA,2013-04-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-133737,VA,2013-04-20,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-135850,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,5040,White
VA-2013-135851,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,5040,White
VA-2013-135852,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,5040,White
VA-2013-135853,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,5040,White
VA-2013-137133,VA,2013-04-20,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,5040,White
VA-2013-137165,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,TRUE,,,,,,5040,White
VA-2013-137166,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,TRUE,,,,,,5040,White
VA-2013-137167,VA,2013-04-20,,131,Radford city,51750,,,,,,Black,Black,,,TRUE,,,,,,5040,White
VA-2013-142805,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-142806,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-142807,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-142808,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-142809,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-142810,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-142811,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-142812,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-142813,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7698,White
VA-2013-144983,VA,2013-04-27,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,7152,White
VA-2013-144984,VA,2013-04-27,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,7698,White
VA-2013-146197,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,7152,White
VA-2013-146198,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,7698,White
VA-2013-146199,VA,2013-04-27,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,7698,White
VA-2013-146228,VA,2013-04-27,,131,Radford city,51750,,,,,,Black,Black,,,TRUE,,,,,,7152,White
VA-2013-167886,VA,2013-05-18,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-167887,VA,2013-05-18,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-167888,VA,2013-05-18,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-167889,VA,2013-05-18,,131,Radford city,51750,,,,,,White,White,,,FALSE,,,FALSE,,,7152,White
VA-2013-169847,VA,2013-05-18,,131,Radford city,51750,,,,,,Black,Black,,,FALSE,,,FALSE,,,7152,White
VA-2013-170935,VA,2013-05-18,,131,Radford city,51750,,,,,,White,White,,,TRUE,,,,,,7152,White
