ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-004720,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004721,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004722,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004723,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004724,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004725,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004726,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004727,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,3294,White
VA-2006-004728,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,4195,White
VA-2006-004729,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,4195,White
VA-2006-004730,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,5518,White
VA-2006-004731,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,5518,White
VA-2006-004732,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,5745,White
VA-2006-004733,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,5745,White
VA-2006-004734,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,6152,White
VA-2006-004735,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,6152,White
VA-2006-004736,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,6152,White
VA-2006-004737,VA,2006-01-07,,92,Tazewell County,51185,,,,,,White,White,,,FALSE,,,FALSE,,,6152,White
