ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-003164,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003165,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003166,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003167,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003168,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003169,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003170,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003171,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003172,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003173,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003174,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,3825,White
VA-2006-003175,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,5827,White
VA-2006-003176,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,5827,White
VA-2006-003177,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,5827,White
VA-2006-003178,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,5827,White
VA-2006-003179,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,5827,White
VA-2006-003180,VA,2006-01-07,,56,Madison County,51113,,,,,,White,White,,,FALSE,,,FALSE,,,6160,White
