ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-002112,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002113,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002114,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002115,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002116,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002117,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002118,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002119,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002120,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002121,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002122,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002123,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002124,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,1614,White
VA-2006-002125,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,3717,White
VA-2006-002126,VA,2006-01-07,,33,Franklin County,51067,,,,,,White,White,,,FALSE,,,FALSE,,,3717,White
