ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-096140,VA,2006-03-11,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2006-295428,VA,2006-07-15,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2006-493045,VA,2006-12-02,,134,Bedford city,51515,,,,,,Black,Black,,,FALSE,,,FALSE,,,3290,White
VA-2007-089087,VA,2007-03-10,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2007-089088,VA,2007-03-10,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2007-189943,VA,2007-05-19,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2007-324044,VA,2007-08-04,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2007-414378,VA,2007-09-29,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-108002,VA,2008-03-15,,134,Bedford city,51515,,,,,,Hispanic,Hispanic,,,FALSE,,,FALSE,,,3290,White
VA-2008-155551,VA,2008-04-19,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-363247,VA,2008-09-06,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-423296,VA,2008-10-18,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-425210,VA,2008-10-18,,134,Bedford city,51515,,,,,,Black,Black,,,FALSE,,,FALSE,,,3290,White
VA-2008-431585,VA,2008-10-25,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-500642,VA,2008-12-06,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-500643,VA,2008-12-06,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2008-500644,VA,2008-12-06,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2009-162576,VA,2009-04-25,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2009-162577,VA,2009-04-25,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2009-308298,VA,2009-07-18,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
VA-2009-333776,VA,2009-08-08,,134,Bedford city,51515,,,,,,White,White,,,FALSE,,,FALSE,,,3290,White
