ID,State,Stop - Date,Stop - Time,Location - Raw,County Name,County FIPS,Fine Grained Location,Police Department,Driver Gender,Driver Age - Raw,Driver Age,Driver Race - Raw,Driver Race,Violation - Raw,Violation,Search Conducted,Search Type - Raw,Search Type,Contraband Found,Stop Outcome,Is Arrested,Officer ID,Officer Race
VA-2006-003462,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003463,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003464,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003465,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003466,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003467,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003468,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003469,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003470,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003471,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003472,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003473,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003474,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003475,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003476,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003477,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6283,White
VA-2006-003478,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6351,White
VA-2006-003479,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6351,White
VA-2006-003480,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6351,White
VA-2006-003481,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6351,White
VA-2006-003482,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003483,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003484,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003485,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003486,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003487,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003488,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003489,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003490,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003491,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003492,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003493,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003494,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6737,White
VA-2006-003495,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003496,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003497,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003498,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003499,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003500,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003501,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003502,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003503,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
VA-2006-003504,VA,2006-01-07,,68,Orange County,51137,,,,,,White,White,,,FALSE,,,FALSE,,,6815,White
