Survey Year,UnitID,Institution Name,Campus ID,Campus Name,Institution Size,Illegal Weapons Possession,Drug Law Violations,Liquor Law Violations
2005,231420,Averett University,1,Main Campus,2586,2,2,51
2005,366793,Baptist Theological Seminary at Richmond,1,Main Campus,209,0,0,0
2005,231554,Bluefield College,1,Main Campus,776,0,0,0
2005,231581,Bridgewater College,1,Main Campus,1506,0,10,1
2005,231712,Christopher Newport University,1,Main Campus,4699,0,8,9
2005,231624,College of William and Mary,1,Main Campus,7544,0,2,3
2005,232043,Eastern Mennonite University,1,Main Campus,1302,0,0,0
2005,232025,Emory & Henry College,1,Main Campus,1101,0,1,1
2005,232089,Ferrum College,1,Ferrum College,993,0,3,0
2005,232186,George Mason University,1,Main Campus,29728,0,21,148
2005,232256,Hampden-Sydney College,1,Main Campus,1060,0,9,0
2005,232265,Hampton University,1,Main Campus,6309,0,3,0
2005,232308,Hollins University,1,Hollins University,1123,0,0,4
2005,232423,James Madison University,1,Main Campus-Harrisonburg,16938,0,26,28
2005,232423,James Madison University,2,Madison House (London Semester - Branch Campus),16938,0,0,0
2005,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,16938,0,0,0
2005,231837,Jefferson College of Health Sciences,1,JCHS Main Campus,873,0,0,0
2005,232557,Liberty University,1,Main Campus,12458,0,0,0
2005,232566,Longwood University,1,Main Campus,4374,0,2,11
2005,232609,Lynchburg College,1,Main Campus,2428,0,15,4
2005,232618,Lynchburg General Hospital School of Nursing,1,Centra College of Nursing,176,0,0,0
2005,232672,Mary Baldwin College,1,Main Campus,1740,0,0,0
2005,232706,Marymount University,1,Marymount University,3676,0,0,0
2005,232937,Norfolk State University,1,Norfolk State University,6096,4,3,0
2005,232982,Old Dominion University,1,Old Dominion University,21274,0,0,8
2005,233277,Radford University,1,Main Campus,9552,0,18,45
2005,233301,Randolph College,1,RANDOLPH COLLEGE,712,0,0,0
2005,233295,Randolph-Macon College,1,Main Campus,1125,0,0,0
2005,231651,Regent University,1,Main Campus,3961,0,0,0
2005,233426,Roanoke College,1,Main Campus,1936,0,43,0
2005,233499,Saint Pauls College,1,Saint Paul's College,717,1,3,4
2005,233541,Shenandoah University,1,Main Campus,2998,0,0,0
2005,233611,Southern Virginia University,1,Main Campus,678,0,0,0
2005,438498,Stratford University,1,Main Campus,486,0,0,0
2005,233718,Sweet Briar College,1,Main Campus,752,0,0,0
2005,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1953,0,0,2
2005,233842,Union Presbyterian Seminary,1,Main Campus,375,0,0,0
2005,232681,University of Mary Washington,1,University of Mary Washington,4734,0,1,0
2005,233374,University of Richmond,1,Main Campus,4542,0,6,3
2005,234076,University of Virginia-Main Campus,1,Main Campus,23765,0,13,6
2005,234030,Virginia Commonwealth University,1,Monroe Park Campus,29168,1,44,17
2005,234030,Virginia Commonwealth University,2,MCV Campus,29168,0,3,7
2005,233912,Virginia Intermont College,1,Virginia Intermont College,772,0,0,0
2005,234085,Virginia Military Institute,1,Virginia Military Institute,1369,0,1,0
2005,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,27979,1,17,45
2005,234155,Virginia State University,1,Main Campus,5055,2,3,0
2005,234164,Virginia Union University,1,Main Campus,1700,0,0,0
2005,234137,Virginia University of Lynchburg,1,Main Campus,178,0,0,0
2005,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1392,0,0,0
2005,234207,Washington and Lee University,1,Main Campus,2179,0,0,0
2005,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,257,0,1,0
