Date ,Charge ,Street ,Zipcode ,SubDivsion
1/30/2006,"BURGLARY, RESIDENTIAL ",BANNEKER DRIVE ,23185,CARVER GARDENS
1/14/2006,DEAD ON ARRIVAL ,BANNEKER DRIVE ,23185,CARVER GARDENS
1/1/2006,CITIZEN REQUESTED ASSISTANCE ,BANNEKER DRIVE ,23185,CARVER GARDENS
3/1/2006,CITIZEN REQUESTED ASSISTANCE ,BANNEKER DRIVE ,23185,CARVER GARDENS
6/1/2006,OBSCENE/THREATENING PHONE CALL ,BASTILLE COURT ,23185,WILLIAMSBURG COMMONS
3/18/2006,"ASSAULT, SIMPLE ",BERKELEY DRIVE ,23185,YORK TERRACE
11/17/2006,PETIT LARCENY ,BERKLEY DRIVE ,23185,YORK TERRACE
6/27/2006,DRUNK IN PUBLIC ,BERKLEY DRIVE ,23185,YORK TERRACE
6/4/2006,"POSSESS, TRANSPORT FIREARMS BY CONVICTED FELONS ",BERKLEY DRIVE ,23185,YORK TERRACE
3/25/2006,"ASSAULT, SIMPLE ",BERKLEY DRIVE ,23185,YORK TERRACE
3/23/2006,"ASSAULT, SIMPLE ",BERKLEY DRIVE ,23185,YORK TERRACE
3/8/2006,PETIT LARCENY ,BERKLEY DRIVE ,23185,YORK TERRACE
2/25/2006,"ASSAULT, SIMPLE ",BERKLEY DRIVE ,23185,YORK TERRACE
2/19/2006,"ASSAULT, SIMPLE, DOMESTIC ",BERKLEY DRIVE ,23185,YORK TERRACE
10/18/2006,CITIZEN REQUESTED ASSISTANCE ,BETHUNE DRIVE ,23185,CARVER GARDENS
9/26/2006,"DAMAGE PROPERTY, PRIVATE ",BETHUNE DRIVE ,23185,CARVER GARDENS
9/26/2006,"BURGLARY, BUSINESS ",BETHUNE DRIVE ,23185,CARVER GARDENS
9/14/2006,"ASSAULT, SIMPLE, DOMESTIC ",BETHUNE DRIVE ,23185,CARVER GARDENS
5/10/2006,CITIZEN REQUESTED ASSISTANCE ,BETHUNE DRIVE ,23185,CARVER GARDENS
3/7/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BETHUNE DRIVE ,23185,CARVER GARDENS
2/23/2006,"ASSAULT, SIMPLE, DOMESTIC ",BETHUNE DRIVE ,23185,CARVER GARDENS
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,BETHUNE DRIVE ,23185,CARVER GARDENS
5/11/2006,BRANDISHING FIREARM ,BETHUNE DRIVE ,23185,CARVER GARDENS
7/19/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,BIG GAP ROAD ,23185,
10/13/2006,RUNAWAY JUVENILE ,BOOKER T. ROAD ,23185,CARVER GARDENS
2/28/2006,"BURGLARY, RESIDENTIAL ",BOOKER T. ROAD ,23185,CARVER GARDENS
5/13/2006,"DAMAGE PROPERTY, PRIVATE ",BRITTNIA DRIVE ,23185,QUEENS CREEK ESTATES
8/16/2006,"DAMAGE PROPERTY, PRIVATE ",BRUTON DRIVE ,23185,BRUTON GLEN
5/19/2006,CITIZEN REQUESTED ASSISTANCE ,BRUTON DRIVE ,23185,BRUTON GLEN
3/9/2006,"DAMAGE PROPERTY, PRIVATE ",BRUTON DRIVE ,23185,BRUTON GLEN
2/20/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,BUNCHE DR ,23185,CARVER GARDENS
2/20/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BUNCHE DR ,23185,CARVER GARDENS
7/21/2006,OBTAINING MONEY BY FALSE PRETENSES ,BURNAM ROAD ,23185,MIDDLETOWNE FARMS
7/6/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
12/22/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,
12/23/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,
9/26/2006,CREDIT CARD FRAUD ,BYPASS ROAD ,23185,
12/11/2006,DRUNK IN PUBLIC ,BYPASS ROAD ,23185,
12/10/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
11/2/2006,FUGITIVE FROM JUSTICE ,BYPASS ROAD ,23185,
11/2/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
11/2/2006,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,
11/23/2006,VIOLATE PROTECTIVE ORDERS ,BYPASS ROAD ,23185,
11/18/2006,SEXUAL BATTERY ,BYPASS ROAD ,23185,
11/6/2006,EMBEZZLEMENT >=$200 ,BYPASS ROAD ,23185,
11/20/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,
11/19/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
9/22/2006,CREDIT CARD THEFT ,BYPASS ROAD ,23185,
11/10/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
11/12/2006,STALKING ,BYPASS ROAD ,23185,
11/11/2006,DAMAGE PROPERTY ,BYPASS ROAD ,23185,
11/10/2006,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,BYPASS ROAD ,23185,
11/10/2006,MAIMING ,BYPASS ROAD ,23185,
10/12/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
10/22/2006,DRIVING AFTER FORFEITURE OF LICENSE ,BYPASS ROAD ,23185,
10/22/2006,RECKLESS - GENERAL ,BYPASS ROAD ,23185,
10/22/2006,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD ,23185,
10/22/2006,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,BYPASS ROAD ,23185,
10/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
10/14/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
9/29/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
9/29/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
10/8/2006,BURGLARY (HOTEL/STORAGE FACILITY) ,BYPASS ROAD ,23185,
10/6/2006,DRUNK IN PUBLIC ,BYPASS ROAD ,23185,
9/15/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
8/16/2006,"DEFRAUDING HOTELS, MOTELS >=$200 ",BYPASS ROAD ,23185,
8/16/2006,CREDIT CARD THEFT ,BYPASS ROAD ,23185,
8/19/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
8/16/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
7/26/2006,CREDIT CARD FRAUD ,BYPASS ROAD ,23185,
8/3/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
9/7/2006,CONSPIRACY TO VIOLATE DRUG CONTROL ACT -FELONY ,BYPASS ROAD ,23185,
9/6/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
7/4/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
7/3/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
7/3/2006,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,
8/31/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
8/27/2006,"LARCENY, ALL OTHERS ",BYPASS ROAD ,23185,
8/24/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
8/22/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
8/15/2006,"DEFRAUDING HOTELS, MOTELS >=$200 ",BYPASS ROAD ,23185,
8/21/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,
8/11/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,
8/12/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
8/12/2006,BURGLARY (HOTEL/STORAGE FACILITY) ,BYPASS ROAD ,23185,
8/4/2006,EMBEZZLEMENT <$200 ,BYPASS ROAD ,23185,
8/1/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,
7/27/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
7/30/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,
7/30/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
7/30/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
7/25/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
7/18/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
7/11/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
7/12/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
6/19/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
6/20/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
6/18/2006,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,
6/19/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,
6/7/2006,UNAUTHORIZED USE OF VEHICLE ,BYPASS ROAD ,23185,
6/7/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,
6/8/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
6/14/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
6/11/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
5/28/2006,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,
5/21/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
5/9/2006,BURGLARY (HOTEL/STORAGE FACILITY) ,BYPASS ROAD ,23185,
4/29/2006,GAS THEFT ,BYPASS ROAD ,23185,
4/13/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
4/19/2006,GAS THEFT ,BYPASS ROAD ,23185,
4/19/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
4/2/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
4/14/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
3/30/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
3/31/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,
4/1/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
3/22/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BYPASS ROAD ,23185,
3/18/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
3/16/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,
3/14/2006,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,
2/18/2006,GRAND LARCENY ,BYPASS ROAD ,23185,
2/19/2006,GAS THEFT ,BYPASS ROAD ,23185,
2/13/2006,ROBBERY ,BYPASS ROAD ,23185,
2/11/2006,CURFEW VIOLATION ,BYPASS ROAD ,23185,
2/11/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,BYPASS ROAD ,23185,
2/11/2006,ELUDING POLICE ,BYPASS ROAD ,23185,
2/11/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,BYPASS ROAD ,23185,
2/11/2006,"DAMAGE PROPERTY, BUSINESS ",BYPASS ROAD ,23185,
2/7/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,BYPASS ROAD ,23185,
2/7/2006,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,
2/5/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,
1/5/2006,"DEFRAUDING HOTELS, MOTELS <$200 ",BYPASS ROAD ,23185,
1/5/2006,"FORGING, UTTERING ",BYPASS ROAD ,23185,
1/5/2006,PETIT LARCENY ,BYPASS ROAD ,23185,
8/8/2006,GRAND LARCENY ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
7/2/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
8/2/2006,VIOLATE PROTECTIVE ORDERS ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
8/2/2006,AGGRAVATED MALICIOUS WOUNDING ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
8/2/2006,MURDER -FIRST DEGREE ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
7/9/2006,CREDIT CARD FRAUD ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
6/30/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
4/15/2006,GRAND LARCENY ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
3/27/2006,LOST PROPERTY ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
3/15/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
2/5/2006,PETIT LARCENY ,BYPASS ROAD ,23185,FAIRFIELD WILLIAMSBURG TIMESHARES
12/21/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,PALACE HEIGHTS
9/24/2006,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,PALACE HEIGHTS
7/28/2006,PETIT LARCENY ,BYPASS ROAD ,23185,PALACE HEIGHTS
11/13/2006,LOST PROPERTY ,BYPASS ROAD ,23185,FOREST HEIGHTS
7/2/2006,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,FOREST HEIGHTS
2/17/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,PALACE HEIGHTS
1/20/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
1/20/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
1/16/2006,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,
1/14/2006,DISORDERLY CONDUCT ,BYPASS ROAD ,23185,
1/3/2006,MAIMING ,BYPASS ROAD ,23185,
1/3/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,
9/11/2006,LOST PROPERTY ,BYPASS ROAD ,23185,
11/4/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
5/15/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,BYPASS ROAD ,23185,
1/22/2006,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD ,23185,
1/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
1/1/2006,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD ,23185,
1/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
9/16/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,
12/30/2006,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,
11/4/2006,POSSESSION OF CONTROLLED SUBSTANCES ,BYPASS ROAD ,23185,
4/22/2006,"LARCENY,FROM MOTOR VEHICLE ",CALLAHN DRIVE ,23185,CALLAHAN VILLAGE
11/1/2006,"FRAUD, ALL OTHERS ",CANDLESTICK PLACE ,23185,WILLIAMSBURG BLUFFS
6/6/2006,ATTEMPTED SUICIDE ,CARAN ROAD ,23185,GREENSPRINGS
5/28/2006,"DAMAGE PROPERTY, PRIVATE ",CARAN ROAD ,23185,GREENSPRINGS
5/28/2006,MOTOR VEHICLE THEFT ,CARAN ROAD ,23185,GREENSPRINGS
1/21/2006,VIOLATE PROTECTIVE ORDERS ,CARAN ROAD ,23185,GREENSPRINGS
4/11/2006,"FRAUD, ALL OTHERS ",CARRS HILL ROAD ,23185,GREEN ACRES
12/20/2006,CITIZEN REQUESTED ASSISTANCE ,CATAWBA COURT ,23185,PENNIMAN WOODS
5/8/2006,"ASSAULT, SIMPLE, DOMESTIC ",CATAWBA COURT ,23185,PENNIMAN WOODS
11/24/2006,DEAD ON ARRIVAL ,CATESBY LANE ,23185,MIDDLETOWNE FARMS
9/10/2006,"DAMAGE PROPERTY, PRIVATE ",CATESBY LANE ,23185,MIDDLETOWNE FARMS
7/14/2006,MISSING PERSON ,CATSBY LANE ,23185,MIDDLETOWNE FARMS
9/22/2006,"ASSAULT, SIMPLE, DOMESTIC ",CHARDONNAY ROAD ,23185,VINEYARD HEIGHTS
2/7/2006,PETIT LARCENY ,CHARDONNAY ROAD ,23185,VINEYARD HEIGHTS
3/14/2005,OBTAINING MONEY BY FALSE PRETENSES ,CHARLES RIV LNDG RD ,23185,QUEENS LAKE
11/12/2006,CREDIT CARD FRAUD ,CLIPPER COURT ,23185,CREEKSIDE LANDING
9/27/2006,"ASSAULT, SIMPLE ",CLIPPER COURT ,23185,CREEKSIDE LANDING
5/18/2006,"DAMAGE PROPERTY, PRIVATE ",COBBLESTONE ,23185,COBBLE CREEK
11/25/2006,"ASSAULT, SIMPLE, DOMESTIC ",COLONIAL AVENUE ,23185,QUEENSWOOD
11/25/2006,GRAND LARCENY ,COLONIAL AVENUE ,23185,QUEENSWOOD
10/3/2006,GRAND LARCENY ,COLONIAL AVENUE ,23185,QUEENSWOOD
8/31/2006,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,QUEENSWOOD
7/20/2006,FAILURE TO PERFORM CONSTRUCTION AFTER ADVANCE ,COLONIAL AVENUE ,23185,QUEENSWOOD
8/13/2006,DAMAGE PROPERTY ,COLONIAL AVENUE ,23185,QUEENSWOOD
8/13/2006,"LARCENY,FROM MOTOR VEHICLE ",COLONIAL AVENUE ,23185,QUEENSWOOD
2/28/2006,"DAMAGE PROPERTY, PRIVATE ",COLONIAL AVENUE ,23185,QUEENSWOOD
1/9/2006,ANNOYING PHONE CALLS ,COLONIAL AVENUE ,23185,QUEENSWOOD
2/17/2006,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,BRUTON GLEN
3/22/2006,"DAMAGE PROPERTY, PRIVATE ",COLONIAL AVENUE ,23185,NELSON CIRLCE
2/12/2006,"DAMAGE PROPERTY, PRIVATE ",COLONIAL AVENUE ,23185,NELSON CIRLCE
10/11/2006,POSSESSION OF MARIJUANA ,COLONIAL AVENUE ,23185,NELSON CIRLCE
3/31/2006,CITIZEN REQUESTED ASSISTANCE ,COPPERFIELD ,23185,COBBLE CREEK
11/25/2006,DISCHARGE FIREARM IN PUBLIC PLACE ,COPSE WAY ,23185,QUEENS LAKE
9/26/2006,"ASSAULT, SIMPLE, DOMESTIC ",CORVETTE DRIVE ,23185,CREEKSIDE LANDING
12/6/2006,CITIZEN REQUESTED ASSISTANCE ,COTTAGE COVE LANE ,23185,KINGS CREEK PLANTATION
5/22/2006,"ASSAULT, SIMPLE, DOMESTIC ",CREEDMOORE COURT ,23185,MAGRUDER WOODS
2/6/2006,CITIZEN REQUESTED ASSISTANCE ,CREEDMOORE COURT ,23185,MAGRUDER WOODS
3/8/2006,"DAMAGE PROPERTY, PRIVATE ",CUSTIS DRIVE ,23185,YORK TERRACE
11/25/2006,CITIZEN REQUESTED ASSISTANCE ,DENNIS DRIVE ,23185,QUEENS LAKE
2/22/2006,CITIZEN REQUESTED ASSISTANCE ,DENNIS DRIVE ,23185,QUEENS LAKE
2/11/2006,"DAMAGE PROPERTY, PRIVATE ",DENNIS DRIVE ,23185,QUEENS LAKE
8/16/2006,POSSESSION OF CONTROLLED SUBSTANCES ,DOUGLAS DRIVE ,23185,CARVER GARDENS
12/20/2006,"LARCENY,FROM MOTOR VEHICLE ",DREW ROAD ,23185,CARVER GARDENS
10/10/2006,"ASSAULT, SIMPLE ",DREW ROAD ,23185,CARVER GARDENS
6/2/2006,"DAMAGE PROPERTY, PRIVATE ",DREW ROAD ,23185,CARVER GARDENS
4/10/2006,LOST PROPERTY ,DREW ROAD ,23185,CARVER GARDENS
2/24/2006,"DAMAGE PROPERTY, PRIVATE ",DREW ROAD ,23185,CARVER GARDENS
2/24/2006,"BURGLARY, RESIDENTIAL ",DREW ROAD ,23185,CARVER GARDENS
2/17/2006,"DAMAGE PROPERTY, PRIVATE ",DREW ROAD ,23185,CARVER GARDENS
2/17/2006,"BURGLARY, RESIDENTIAL ",DREW ROAD ,23185,CARVER GARDENS
2/17/2006,"DAMAGE PROPERTY, PRIVATE ",DREW ROAD ,23185,CARVER GARDENS
2/17/2006,GRAND LARCENY ,DREW ROAD ,23185,CARVER GARDENS
10/20/2006,POSSESSION OF MARIJUANA ,DUNCAN DRIVE ,23185,YORK TERRACE
10/20/2006,ABUSE AND NEGLECT OF CHILDREN ,DUNCAN DRIVE ,23185,YORK TERRACE
9/8/2006,DRUNK IN PUBLIC ,DUNCAN DRIVE ,23185,YORK TERRACE
9/8/2006,"ASSAULT, SIMPLE, DOMESTIC ",DUNCAN DRIVE ,23185,YORK TERRACE
6/29/2006,"ASSAULT, SIMPLE, DOMESTIC ",DUNCAN DRIVE ,23185,YORK TERRACE
6/29/2006,ABDUCTION & KIDNAPPING ,DUNCAN DRIVE ,23185,YORK TERRACE
6/20/2006,"ASSAULT, SIMPLE ",DUNCAN DRIVE ,23185,YORK TERRACE
5/7/2006,"ASSAULT, SIMPLE, DOMESTIC ",DUNCAN DRIVE ,23185,YORK TERRACE
3/22/2006,BRANDISHING FIREARM ,DUNCAN DRIVE ,23185,YORK TERRACE
3/22/2006,DAMAGE PROPERTY ,DUNCAN DRIVE ,23185,YORK TERRACE
3/22/2006,"ASSAULT, SIMPLE ",DUNCAN DRIVE ,23185,YORK TERRACE
2/18/2006,DISORDERLY CONDUCT ,DUNCAN DRIVE ,23185,YORK TERRACE
12/25/2006,CITIZEN REQUESTED ASSISTANCE ,EAST MAYNOR DRIVE ,23185,YORK TERRACE
9/20/2006,"ASSAULT, AGGRAVATED, DOMESTIC ",EAST QUEENS DRIVE ,23185,QUEENS LAKE
6/23/2006,"DAMAGE PROPERTY, PRIVATE ",EAST QUEENS DRIVE ,23185,QUEENS LAKE
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,EAST QUEENS DRIVE ,23185,QUEENS LAKE
5/26/2006,"DAMAGE PROPERTY, PRIVATE ",EAST QUEENS DRIVE ,23185,QUEENS LAKE
6/29/2006,"DAMAGE PROPERTY, PRIVATE ",EAST ROCHAMBEAU DRIVE ,23185,
1/29/2006,FOUND PROPERTY ,EAST ROCHAMBEAU DRIVE ,23185,
1/28/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
9/27/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
9/26/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
9/15/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
9/26/2006,POSSESSION OF MARIJUANA ,EAST ROCHAMBEAU DRIVE ,23185,
6/2/2006,LOST PROPERTY ,EAST ROCHAMBEAU DRIVE ,23185,
12/20/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
12/21/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
12/15/2006,PETIT LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
12/20/2006,"DAMAGE PROPERTY, BUSINESS ",EAST ROCHAMBEAU DRIVE ,23185,
12/17/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
12/11/2006,CITIZEN REQUESTED ASSISTANCE ,EAST ROCHAMBEAU DRIVE ,23185,
12/7/2006,"DAMAGE PROPERTY, BUSINESS ",EAST ROCHAMBEAU DRIVE ,23185,
12/5/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
12/7/2006,PETIT LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
10/23/2006,DISORDERLY CONDUCT ,EAST ROCHAMBEAU DRIVE ,23185,
11/15/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
11/13/2006,DISORDERLY CONDUCT ,EAST ROCHAMBEAU DRIVE ,23185,
11/6/2006,PETIT LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
10/24/2006,"DAMAGE PROPERTY, PRIVATE ",EAST ROCHAMBEAU DRIVE ,23185,
10/23/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
10/18/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
10/9/2006,"DAMAGE PROPERTY, PRIVATE ",EAST ROCHAMBEAU DRIVE ,23185,
6/9/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
6/1/2006,THREATEN BODILY HARM ,EAST ROCHAMBEAU DRIVE ,23185,
6/1/2006,"ASSAULT, SIMPLE ",EAST ROCHAMBEAU DRIVE ,23185,
6/8/2006,THREATEN BODILY HARM ,EAST ROCHAMBEAU DRIVE ,23185,
6/1/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
5/9/2006,POSSESS WEAPON ON SCHOOL PROPERTY ,EAST ROCHAMBEAU DRIVE ,23185,
3/21/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
3/13/2006,GRAND LARCENY ,EAST ROCHAMBEAU DRIVE ,23185,
