Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
Burglary,11,5,32,6,2,2,1,2,10,0,8,2,45,14,0,0,0,0,28,3,3,0,29,14,7,8,22,1,4,2,25,0,10,0,31,2,0,0,4,0,118,195,5,0,0,0,27,7,4,0,25,0,9,5,1,1,72,4,21,11,1,0,3,0,15,0,73,24,2,0,9,2,5,0,17,0,0,0,8,0,15,5,37,5,151,94,41,21,0,0,6,1,16,15,5,2,11,1,3,1,1,0,23,0,39,24,22,0,2,0,2,0,7,5,14,2,5,8,38,0,0,2,1,0,13,9,14,7,7,3,0,0,4,0,13,0,26,1,7,0,1,2,17,4,120,101,35,1,0,0,0,1,2,0,14,4,17,2,15,1,19,2,12,1,67,5,0,0,1,0,46,7,3,2,6,2,45,5,5,5,43,2,5,2,29,1,16,2,36,26,1764,694
Larceny,62,4,256,105,15,2,8,1,58,0,23,0,324,184,1,1,1,0,67,4,11,0,34,9,8,9,67,0,17,0,81,1,36,1,47,0,4,0,21,1,789,700,25,1,1,0,92,13,11,6,60,4,18,7,27,4,317,15,82,29,3,2,1,1,72,15,156,34,33,2,30,2,11,2,11,3,6,2,20,7,71,18,270,88,1089,346,135,11,0,0,37,1,71,56,3,0,29,14,26,5,5,0,62,0,296,46,14,1,8,2,6,2,9,4,67,15,6,0,149,4,4,1,13,0,34,2,22,4,34,3,27,2,19,0,32,0,55,0,8,0,8,5,24,2,696,195,168,9,0,0,40,2,53,0,28,3,42,0,50,1,30,0,36,18,108,2,3,0,214,16,166,72,6,1,28,1,227,19,49,8,288,7,18,3,172,7,69,1,80,18,8110,2186
Motor Vehicle Theft,7,0,5,1,4,0,0,0,2,0,1,0,11,8,0,0,0,0,5,0,1,0,10,0,1,0,11,0,1,0,7,0,2,0,8,0,1,0,4,1,0,0,2,0,0,0,0,0,3,0,5,0,5,0,2,1,36,2,2,0,0,0,1,0,6,1,9,11,2,0,5,1,3,0,9,0,1,1,7,0,2,0,6,3,16,9,11,1,0,0,3,0,0,0,0,0,1,0,2,3,0,0,1,0,45,11,0,0,3,0,3,1,2,0,10,2,2,0,12,3,3,0,1,1,2,0,3,0,5,1,3,0,0,0,4,0,2,0,9,0,0,0,5,1,56,21,11,2,0,0,5,0,3,0,5,0,0,1,9,0,5,1,0,0,7,0,2,0,0,0,39,9,0,0,8,1,15,2,8,2,12,2,2,0,8,0,7,0,0,1,537,105
Counterfeiting/Forgery,14,0,32,0,0,0,2,0,10,0,1,0,55,0,0,0,0,0,5,0,1,0,6,0,5,0,19,0,2,0,10,0,4,0,8,0,2,0,1,0,170,16,0,0,0,0,25,0,1,0,13,0,7,0,1,1,44,0,20,1,1,0,0,0,15,0,31,1,0,0,3,0,2,0,3,0,0,0,2,0,10,0,27,0,65,5,22,1,0,0,5,0,5,0,0,0,3,1,4,0,0,0,6,0,27,2,4,0,2,0,2,0,0,0,10,0,0,0,16,0,0,0,0,0,4,1,15,0,4,0,3,0,0,0,5,0,7,0,2,0,2,0,3,0,112,6,35,0,0,0,27,0,7,0,6,0,20,0,14,0,13,0,7,1,15,0,0,0,5,0,28,0,1,0,2,0,64,0,3,0,104,2,10,0,20,0,17,0,9,0,1287,38
Fraud,5,0,34,1,1,0,4,0,9,0,4,0,77,12,2,0,0,0,12,0,0,0,22,1,3,0,10,0,1,0,37,0,20,0,13,0,1,0,3,0,249,20,4,0,0,0,37,1,0,0,8,0,5,0,10,0,88,1,11,0,1,0,0,0,18,0,19,1,3,0,6,0,4,1,3,0,0,0,2,0,2,0,50,1,125,3,43,0,0,0,11,0,12,0,1,0,8,2,5,1,6,0,1,0,85,2,2,0,4,0,2,0,1,0,9,1,0,0,32,0,1,0,1,0,12,0,9,1,0,0,3,0,6,0,4,0,3,0,3,0,2,0,6,1,214,16,11,1,0,0,13,0,13,0,3,0,12,0,6,0,4,0,10,1,8,0,0,0,55,0,87,5,4,0,4,0,30,0,8,0,38,3,5,0,7,0,4,0,16,0,1727,76
Embezzlement,6,0,30,1,0,0,1,0,7,0,0,0,79,2,0,0,0,0,5,0,0,0,9,0,4,0,0,0,1,0,3,0,2,0,4,0,0,0,0,0,146,23,1,0,0,0,12,0,0,0,0,0,3,0,8,0,49,2,5,0,0,0,0,0,5,0,15,0,0,0,3,0,1,0,1,0,0,0,1,0,5,0,21,18,45,0,18,0,0,0,2,0,31,9,1,0,6,0,1,0,0,0,0,0,62,6,1,0,0,0,0,1,4,0,7,0,0,0,13,0,0,0,1,0,1,1,6,0,1,0,5,0,0,0,3,0,3,0,1,0,3,0,4,0,125,17,13,0,0,0,1,0,3,0,1,0,3,0,6,0,1,0,2,0,6,0,0,0,42,0,17,4,0,0,0,0,18,0,5,0,10,1,0,0,8,0,4,0,26,0,937,85
Stolen Property,4,0,10,4,4,2,0,0,0,0,0,0,27,5,0,0,0,0,2,1,2,0,1,0,2,0,8,0,0,0,1,3,3,0,1,0,1,0,1,0,19,30,0,0,0,0,9,4,0,0,2,0,1,0,2,0,22,3,14,1,0,0,0,0,1,0,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,10,2,22,5,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,1,0,8,0,0,0,0,0,1,0,0,0,4,0,0,0,12,1,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0,0,0,0,0,0,0,4,0,72,19,2,0,0,0,2,0,0,0,0,0,6,0,1,0,1,0,5,2,3,0,0,0,10,2,19,2,0,0,0,0,1,0,1,1,6,1,3,0,10,0,9,0,4,2,375,94
Vandalism,15,3,24,4,3,1,2,0,8,0,1,0,48,53,0,0,0,0,22,4,4,0,15,9,7,0,14,1,8,1,21,2,9,2,28,0,1,0,8,1,153,361,10,0,3,0,24,5,7,0,17,0,5,3,6,7,38,14,19,4,0,3,3,0,12,2,17,10,4,7,8,2,1,2,6,0,1,1,9,0,9,2,19,38,111,93,59,8,0,0,7,1,19,44,2,2,5,10,8,3,0,0,4,0,51,21,6,0,4,1,6,0,8,2,16,6,1,0,69,3,4,3,2,1,15,3,18,3,7,2,2,1,11,1,8,0,21,0,9,0,2,0,9,3,118,125,25,8,0,0,6,0,7,0,12,0,14,6,24,0,21,1,21,8,50,0,2,0,28,5,71,26,1,2,4,1,46,5,31,3,45,27,5,1,54,3,15,1,3,24,1696,999
Drug/Narcotic Offenses,119,1,256,24,61,1,16,2,106,2,16,4,414,77,64,2,2,1,98,18,18,0,154,25,96,7,64,0,49,3,70,0,71,9,71,4,7,3,53,2,1009,250,34,1,3,0,161,10,9,7,74,0,31,1,92,11,208,4,251,16,10,7,41,7,73,4,189,18,37,0,297,30,50,0,39,2,17,2,72,0,93,5,333,77,1089,153,120,13,1,0,82,17,118,61,20,1,100,8,32,6,2,0,27,1,558,40,96,2,47,0,42,7,10,2,72,8,66,0,201,2,12,2,57,7,55,3,29,6,69,2,98,14,70,4,19,0,37,2,36,1,14,0,72,7,1393,215,146,24,5,2,27,1,74,0,52,1,171,7,59,0,74,16,230,23,272,3,49,2,507,19,431,80,9,0,43,2,199,10,139,7,125,9,32,2,143,12,222,6,286,28,12867,1475
"Sex Offenses, Nonforcible",0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,7,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,80,10
Pornography,2,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2
Gambling,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,2
Prostitution,2,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117,0
Bribery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
Weapon Law Violations,17,1,22,3,9,2,2,0,10,0,1,1,43,12,4,0,0,0,20,4,1,0,13,4,27,3,9,0,5,0,20,1,12,4,8,0,6,0,6,2,170,108,2,0,2,0,21,4,5,0,14,0,8,0,10,1,28,2,16,2,1,1,5,0,9,2,8,1,5,0,5,0,3,0,7,0,4,0,6,0,24,1,45,12,142,53,35,11,0,0,17,3,13,3,1,0,16,0,3,1,2,0,1,0,57,9,7,0,5,0,3,0,1,0,16,3,2,0,32,0,7,2,3,0,9,0,2,4,5,0,4,0,10,0,12,0,28,0,3,0,3,0,10,0,100,59,14,5,2,0,2,0,2,0,10,0,17,1,13,0,9,0,13,3,23,0,4,0,34,1,39,18,2,2,7,0,34,4,10,0,27,2,8,0,36,1,16,4,10,5,1514,365
TOTAL GROUP A,378,20,1042,170,166,10,92,8,345,2,67,12,1780,447,71,6,4,1,700,90,72,0,418,77,252,39,445,4,170,12,673,8,373,30,432,12,42,3,215,26,4479,2882,124,4,31,3,797,85,94,19,401,7,141,26,214,32,1593,97,672,76,45,16,106,10,344,34,809,151,167,10,484,40,118,7,194,7,86,14,193,8,364,37,1088,309,4580,1213,909,111,1,0,305,37,547,291,46,6,293,56,153,31,40,7,214,3,1844,234,252,8,100,8,147,15,75,22,424,82,120,11,951,29,71,21,147,11,258,30,172,33,244,18,200,19,209,8,233,4,526,12,154,1,81,9,240,22,4666,1202,738,71,28,3,178,7,233,1,219,11,397,23,455,8,330,23,550,87,904,16,73,2,1345,71,1389,349,89,8,160,15,925,56,421,33,1040,83,212,17,899,71,486,18,638,137,50192,9515
Bad Checks,51,0,175,0,2,0,20,0,1,0,0,0,3,1,1,0,0,0,109,0,2,0,14,0,4,0,150,2,18,0,119,0,12,0,180,0,0,0,92,0,170,0,1,0,5,0,27,0,6,0,28,0,3,0,85,0,7,0,25,0,0,0,0,0,255,0,59,0,32,0,2,0,3,0,9,0,0,0,1,0,53,0,33,0,23,0,40,0,0,0,16,0,9,0,3,0,24,0,15,0,42,0,10,0,49,0,0,0,89,0,0,0,5,0,28,0,0,0,103,0,5,0,3,0,5,0,79,0,88,1,0,0,12,0,28,0,71,0,6,0,9,0,7,0,7,0,263,0,4,0,41,0,6,0,19,0,153,0,81,0,38,0,76,0,100,0,2,0,54,0,67,0,7,0,1,0,8,0,36,1,83,0,14,0,168,1,13,0,12,0,3779,6
Curfew/Loitering/Vagrancy,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,0,0,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,3,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,15,881
Disorderly Conduct,8,2,33,16,8,2,2,1,10,0,1,3,61,12,4,3,0,0,6,15,1,0,0,6,22,6,55,0,3,0,5,0,3,2,9,0,0,0,6,3,690,270,3,0,1,0,56,4,1,0,5,0,3,0,14,9,39,1,33,8,2,0,0,0,23,2,10,1,9,0,5,1,3,2,4,0,8,3,18,1,31,10,6,44,110,224,12,14,1,0,7,0,3,29,0,1,3,14,1,0,1,0,1,0,18,5,6,4,7,16,2,1,1,1,9,23,1,0,34,5,3,1,1,0,11,3,1,1,16,0,10,2,21,0,0,0,5,0,2,0,3,0,5,0,41,89,32,1,1,0,5,7,2,0,6,2,20,3,6,3,1,0,53,2,19,2,1,0,21,20,38,34,2,0,24,8,24,1,19,1,12,1,4,1,29,17,17,2,6,0,1879,965
Driving Under Influence,84,1,160,1,64,2,34,1,144,0,31,0,659,3,77,1,3,1,98,2,18,0,124,1,109,1,98,2,78,3,130,1,169,0,100,0,2,0,34,1,1031,12,56,0,21,1,284,2,46,0,99,0,45,1,62,1,872,1,310,2,26,1,65,0,266,3,141,3,97,1,166,1,112,0,34,1,48,0,62,0,136,0,80,0,787,11,82,0,6,0,107,0,72,1,15,0,165,2,34,0,12,0,97,0,759,8,117,0,26,0,67,1,14,0,155,2,35,0,525,4,35,0,101,6,36,1,45,0,55,0,104,1,113,0,9,0,152,2,110,3,46,1,80,2,1559,10,120,2,23,0,21,0,86,0,125,3,259,4,111,1,64,1,162,1,158,1,26,0,305,2,457,2,16,1,90,0,216,0,210,3,132,0,51,2,242,2,135,0,164,1,14968,132
