"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,23,49,55,10,30,34
Black,19,34,32,3,27,20
American Indian/Alaskan Native,0,0,0,0,0,0
Asian/Pacific Islander,0,4,3,2,0,0
Unknown,1,5,3,2,3,0
Total,43,92,93,17,60,54
