"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-17,18-35,36+,0-17,18-35,36+
White,638,2252,1266,297,844,657
Black,628,1741,1113,345,976,602
American Indian/Alaskan Native,1,14,2,0,0,1
Asian/Pacific Islander,12,35,36,6,20,6
Unknown,34,47,16,25,20,4
Total,1313,4089,2433,673,1860,1270
