raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
312539,2006-08-12,Buena Vista City,NA,white,34b1479bc1,NA,vehicular,FALSE
333497,2006-09-02,Buena Vista City,NA,white,34b1479bc1,NA,vehicular,FALSE
919664,2008-05-31,Buena Vista City,NA,white,dc7120b538,NA,vehicular,FALSE
990208,2008-08-16,Buena Vista City,NA,white,62fb12d270,NA,vehicular,FALSE
990209,2008-08-16,Buena Vista City,NA,white,62fb12d270,NA,vehicular,FALSE
990210,2008-08-16,Buena Vista City,NA,white,62fb12d270,NA,vehicular,FALSE
996112,2008-08-23,Buena Vista City,NA,white,62fb12d270,NA,vehicular,FALSE
996113,2008-08-23,Buena Vista City,NA,white,62fb12d270,NA,vehicular,FALSE
27411,2011-11-19,Buena Vista City,NA,white,de4e60cabb,NA,vehicular,TRUE
27412,2011-11-19,Buena Vista City,NA,white,de4e60cabb,NA,vehicular,TRUE
1986058,2011-11-19,Buena Vista City,NA,white,de4e60cabb,NA,vehicular,FALSE
1986059,2011-11-19,Buena Vista City,NA,white,de4e60cabb,NA,vehicular,FALSE
2081734,2012-03-31,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2081735,2012-03-31,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
3999964,2012-06-16,Buena Vista City,NA,black,c5df3ddc45,NA,vehicular,FALSE
51789,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51790,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51791,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51792,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51793,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51794,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51795,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51796,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51797,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51798,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51799,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51800,2012-08-04,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
81375,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81376,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81377,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81378,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81379,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81380,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81381,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81382,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81383,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81384,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81385,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81386,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81387,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81388,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81389,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81390,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81391,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81392,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81393,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81394,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81395,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81396,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81397,2012-08-04,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
90198,2012-08-04,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90199,2012-08-04,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90200,2012-08-04,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90201,2012-08-04,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
93557,2012-08-04,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
93558,2012-08-04,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
93559,2012-08-04,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
51818,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51819,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51820,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51821,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51822,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51823,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51824,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51825,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51826,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51827,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51828,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
51829,2012-08-11,Buena Vista City,NA,white,03dcdd10f7,NA,vehicular,TRUE
81404,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81405,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81406,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81407,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81408,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81409,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81410,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81411,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81412,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81413,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81414,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81415,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81416,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81417,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81418,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81419,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81420,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81421,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81422,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81423,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81424,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81425,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
81426,2012-08-11,Buena Vista City,NA,black,03dcdd10f7,NA,vehicular,TRUE
90205,2012-08-11,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90206,2012-08-11,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90207,2012-08-11,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
90208,2012-08-11,Buena Vista City,NA,hispanic,03dcdd10f7,NA,vehicular,TRUE
93560,2012-08-11,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
93561,2012-08-11,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
93562,2012-08-11,Buena Vista City,NA,other/unknown,03dcdd10f7,NA,vehicular,TRUE
2348166,2013-03-02,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2348167,2013-03-02,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2353660,2013-03-09,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2454186,2013-07-06,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2646705,2014-03-22,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2646706,2014-03-22,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
4186715,2014-03-22,Buena Vista City,NA,black,c5df3ddc45,NA,vehicular,FALSE
2651485,2014-03-29,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
4992116,2014-03-29,Buena Vista City,NA,other/unknown,c5df3ddc45,NA,vehicular,FALSE
2744467,2014-07-05,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
2756913,2014-07-19,Buena Vista City,NA,white,c5df3ddc45,NA,vehicular,FALSE
55474,2014-09-27,Buena Vista City,NA,white,b8d2e31f1b,NA,vehicular,TRUE
55475,2014-09-27,Buena Vista City,NA,white,b8d2e31f1b,NA,vehicular,TRUE
75038,2014-09-27,Buena Vista City,NA,black,b8d2e31f1b,NA,vehicular,TRUE
2818162,2014-09-27,Buena Vista City,NA,white,c140a913a8,NA,vehicular,FALSE
