raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
18,2006-01-07,CRAIG COUNTY,Craig County,white,ee0ab21961,NA,vehicular,TRUE
1738,2006-06-17,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
1830,2006-06-24,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
1831,2006-06-24,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
2489,2006-07-01,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
2490,2006-07-01,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
3114,2006-08-26,CRAIG COUNTY,Craig County,white,d9f0700de7,NA,vehicular,TRUE
3441,2006-09-30,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
3755,2006-11-04,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
3795,2006-11-11,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
5593,2007-02-10,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
5594,2007-02-10,CRAIG COUNTY,Craig County,white,9d32107e31,NA,vehicular,TRUE
9625,2008-02-23,CRAIG COUNTY,Craig County,white,c2c0d26239,NA,vehicular,TRUE
11277,2008-07-19,CRAIG COUNTY,Craig County,white,c2c0d26239,NA,vehicular,TRUE
12623,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12624,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12625,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12626,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12627,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12628,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12629,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12630,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12631,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12632,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12633,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12634,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12635,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12636,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12637,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12638,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12639,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12640,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12641,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12642,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12643,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12644,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12645,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12646,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12647,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12648,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12649,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12650,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12651,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12652,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12653,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12654,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12655,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12656,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12657,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12658,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12659,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12660,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12661,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12662,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12663,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12664,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12665,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12666,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12667,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12668,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12669,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12670,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12671,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12672,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12673,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12674,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12675,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12676,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12677,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12678,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12679,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12680,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12681,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12682,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12683,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12684,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
12685,2008-11-15,CRAIG COUNTY,Craig County,white,485e9e21c8,NA,vehicular,TRUE
