"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,385,1252,778,87,485,487
Black,345,1122,794,81,441,346
American Indian/Alaskan Native,6,18,12,0,3,3
Asian/Pacific Islander,7,63,57,4,23,35
Unknown,10,50,31,4,14,9
Total,753,2505,1672,176,966,880
