"Offender Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0 - 17,18 - 35,36+,0 - 17,18 - 35,36+
White ,311,730,344,60,194,106
Black ,394,944,292,49,137,54
Am. Ind./Alskn ,0,0,0,0,0,1
Asian/Pacfc Isl. ,2,4,3,3,2,0
Unknown Race ,43,57,7,5,4,0
TOTAL ,750,1735,646,117,337,161
Note: ,Gender unknown = 1619.,,,,,
,Age range 0-17 includes unknown age.,,,,,
