Time of Day,00:00-01:59,02:00-03:59,04:00-05:59,06:00-07:59,08:00-09:59,10:00-11:59,12:00-13:59,14:00-15:59,16:00-17:59,18:00-19:59,20:00-21:59,22:00-23:59
Number of Officers Assaulted,221,151,44,30,47,61,93,100,94,148,189,191
Time of day was not reported for 19 assaults.,,,,,,,,,,,,
