Arrests - Public Property
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2002,419022,ACT College,1,Arlington Campus,536,0,0,0
2002,419022,ACT College,2,Alexandria Campus,536,0,0,1
2002,419022,ACT College,3,Manassas Campus,536,0,0,0
2002,231411,Advanced Technology Institute,1,Advanced Technology Institute - Virginia Beach,453,0,0,0
2002,232797,American National University,1,American National University - Salem,839,0,0,0
2002,232797,American National University,2,American National University - Charlottesville,839,0,0,0
2002,232797,American National University,3,American National University - Martinsville,839,0,0,0
2002,232797,American National University,4,American National University - Lynchburg,839,0,0,0
2002,232797,American National University,5,American National University - Danville,839,0,0,0
2002,232797,American National University,6,American National University - Princeton,839,0,0,0
2002,232797,American National University,7,American National University - Harrisonburg,839,0,0,0
2002,232797,American National University,8,National College of Business & Technology-Bristol,839,0,0,0
2002,232797,American National University,9,National College of Business & Technology-Knoxville,839,0,0,0
2002,432348,Appalachian School of Law,1,Main Campus,303,0,0,0
2002,419457,Argosy University-Washington DC,1,Argosy University - Washington,511,0,0,0
2002,231420,Averett University,1,Main Campus,2739,0,0,0
2002,427973,Aviation Institute of Maintenance-Chesapeake,1,Main Campus,138,0,0,0
2002,366793,Baptist Theological Seminary at Richmond,1,Main Campus,194,0,0,0
2002,231280,Bar Palma Beauty Careers Academy,1,Main Campus,101,0,0,0
2002,231536,Blue Ridge Community College,1,Weyers Cave Campus,3530,0,0,0
2002,231536,Blue Ridge Community College,2,BRCC Harrisonburg Center,3530,0,0,0
2002,231554,Bluefield College,1,Main Campus,858,0,0,0
2002,233356,Bon Secours Memorial College of Nursing,1,Main Campus,271,0,0,0
2002,231572,Braxton School,1,Braxton School,68,0,0,0
2002,231581,Bridgewater College,1,Main Campus,1363,0,0,0
2002,231828,Bryant & Stratton College-Richmond,1,Richmond Campus,411,0,0,0
2002,231785,Bryant & Stratton College-Virginia Beach,1,Main Campus,340,0,0,0
2002,441858,Career Training Solutions,1,Main Campus,62,0,0,0
2002,231697,Central Virginia Community College,1,Main Campus,4583,0,0,0
2002,420024,Centura College-Chesapeake,1,Centura College,187,0,0,0
2002,377449,Centura College-Newport News,1,Branch Campus,308,0,0,0
2002,377458,Centura College-Norfolk,1,Centura College,402,0,0,0
2002,427982,Centura College-Richmond Main,1,Centura College,315,0,0,0
2002,440378,Centura College-Richmond Westend,1,Centura College,118,0,0,0
2002,232016,Centura College-Virginia Beach,1,Centura College,296,0,0,0
2002,427894,CET-Alexandria,1,Branch,90,0,0,0
2002,231712,Christopher Newport University,1,Main Campus,5391,0,0,0
2002,231624,College of William and Mary,1,Main Campus,7645,0,0,0
2002,377403,Colonial Heights Beauty Academy,1,Main Campus,34,0,0,0
2002,231873,Dabney S Lancaster Community College,1,Main Campus,1444,0,0,0
2002,231882,Danville Community College,1,Main Campus,3922,0,0,0
2002,232724,Danville Regional Medical Center School of Health Professions,1,DRMC School of Health Professions,74,0,0,0
2002,440536,DeVry University-Virginia,1,Arlington Campus,819,0,2,1
2002,232043,Eastern Mennonite University,1,Main Campus,1352,0,0,0
2002,232052,Eastern Shore Community College,1,Main Campus,880,0,0,0
2002,231970,Eastern Virginia Medical School,1,Main Campus,646,0,0,0
2002,248943,ECPI Technical College,1,Main Campus,1218,0,0,0
2002,248943,ECPI Technical College,2,Skyline College - Innsbrook,1218,0,0,0
2002,248934,ECPI University,1,ECPI University - Virginia Beach,3297,0,0,0
2002,248934,ECPI University,2,ECPI University - Newport News,3297,0,0,0
2002,248934,ECPI University,3,ECPI University - Greensboro,3297,0,0,0
2002,248934,ECPI University,4,ECPI University - Charlotte,3297,0,0,0
2002,248934,ECPI University,5,ECPI University - Greenville,3297,0,0,0
2002,248934,ECPI University,6,ECPI University - Manassas,3297,0,0,0
2002,248934,ECPI University,7,ECPI - Dulles,3297,0,0,0
2002,248934,ECPI University,8,ECPI University - Raleigh,3297,0,0,0
2002,248934,ECPI University,9,ECPI University - Charleston,3297,0,0,0
2002,232025,Emory & Henry College,1,Main Campus,1004,0,0,0
2002,437149,ESI TECHNOLOGY TRAINING CENTER,1,ESI TECHNOLOGY TRAINING CENTER,111,0,0,0
2002,442310,Everest College-Arlington,1,Everest College,350,0,0,0
2002,438647,Everest College-Chesapeake,1,Branch Campus,726,0,0,0
2002,232502,Everest College-Newport News,1,Main Campus,865,0,0,0
2002,232089,Ferrum College,1,Ferrum College,951,0,0,0
2002,233329,Fortis College-Norfolk,1,Main Campus,166,0,0,0
2002,382957,Fortis College-Richmond,1,Fortis College - Richmond,94,0,0,0
2002,232186,George Mason University,1,Main Campus,26796,0,0,0
2002,232195,Germanna Community College,1,Locust Grove Campus,4416,0,0,0
2002,232195,Germanna Community College,2,Fredericksburg Area Campus,4416,0,0,0
2002,406495,Graham Webb International Academy of Hair,1,Main Campus,195,0,0,0
2002,232256,Hampden-Sydney College,1,Main Campus,1038,0,1,0
2002,232265,Hampton University,1,Main Campus,5793,1,4,0
2002,431266,Henrico County-Saint Marys Hospital School of Practical Nursing,1,Main Campus,116,0,0,0
2002,233189,Heritage Institute,1,Main Campus,107,0,0,0
2002,377421,Heritage Institute-Manassas,1,Heritage Institute Manassas,62,0,0,0
2002,232292,Hicks Academy of Beauty Culture,1,Hicks Academy of Beauty Culture,76,0,0,0
2002,232308,Hollins University,1,Hollins University,1153,0,0,0
2002,418977,INTERNATIONAL BEAUTY SCHOOL,1,INTERNATIONAL BEAUTY SCHOOL,21,0,0,0
2002,368601,ITT Technical Institute-Norfolk,1,Main Campus,444,0,0,0
2002,437051,ITT Technical Institute-Richmond,1,Main Campus,275,0,0,0
2002,441955,ITT Technical Institute-Springfield,1,Main Campus,82,0,0,0
2002,232414,J Sargeant Reynolds Community College,1,Parham Road Campus,10789,0,9,2
2002,232414,J Sargeant Reynolds Community College,2,Downtown Campus,10789,0,0,0
2002,232414,J Sargeant Reynolds Community College,3,Goochland Campus,10789,0,0,0
2002,232423,James Madison University,1,Main Campus-Harrisonburg,15965,0,3,5
2002,232423,James Madison University,2,Madison House (London Semester - Branch Campus),15965,0,0,0
2002,232423,James Madison University,3,Antwerp Hall- JMU Semester in Antwerp- Belgium,15965,0,0,0
2002,231837,Jefferson College of Health Sciences,1,JCHS Main Campus,697,0,0,0
2002,231837,Jefferson College of Health Sciences,2,Roanoke Higher Education Ctr,697,0,0,1
2002,232450,John Tyler Community College,1,Main Campus,5840,0,1,0
2002,232450,John Tyler Community College,2,Featherstone,5840,0,0,0
2002,232450,John Tyler Community College,3,Midlothian,5840,0,0,0
2002,232469,JOHNSON & WALES UNIVERSITY-NORFOLK,1,JOHNSON & WALES UNIVERSITY-NORFOLK,709,0,0,0
2002,232557,Liberty University,1,Main Campus,7709,0,0,3
2002,232566,Longwood University,1,Main Campus,4178,0,7,69
2002,232566,Longwood University,2,Longwood University at Martinsville,4178,0,0,0
2002,232575,Lord Fairfax Community College,1,Middletown,4485,0,0,0
2002,232575,Lord Fairfax Community College,2,Fauquier,4485,0,0,0
2002,232609,Lynchburg College,1,Main Campus,1874,0,10,15
2002,232618,Lynchburg General Hospital School of Nursing,1,Centra College of Nursing,163,0,0,0
2002,232672,Mary Baldwin College,1,Main Campus,1625,0,3,13
2002,232706,Marymount University,1,Marymount University,3638,0,0,0
2002,231642,MedSpa Careers Institute,1,MedSpa Careers Institute - Richmond,754,0,0,0
2002,231642,MedSpa Careers Institute,2,Medical Careers College - Virginia Beach,754,0,0,0
2002,231642,MedSpa Careers Institute,3,Medical Careers College - Richmond West,754,0,0,0
2002,131742,Medtech Institute,1,Falls Church Campus,1208,0,0,0
2002,131742,Medtech Institute,2,Medtech Institute - Silver Spring Campus,1208,0,0,0
2002,131742,Medtech Institute,3,Medtech College - Washington- DC Campus,1208,0,0,0
2002,233091,Miller-Motte Technical College-Lynchburg,1,Miller-Motte Technical College,189,0,0,0
2002,232788,Mountain Empire Community College,1,Main Campus,3014,0,0,0
2002,419004,New Horizons Regional Education Center School of Practical Nursing,1,New Horizons Regional Education Center School of Practical Nursing,93,0,0,0
2002,232867,New River Community College,1,Main Campus,3938,0,0,0
2002,433299,NNPS RRMC SCHOOL OF PRACTICAL NURSING,1,NNPS RRMC SCHOOL OF PRACTICAL NURSING,39,0,0,0
2002,233417,NNPS RRMC SCHOOL OF RADIOLOGIC TECHNOLOGY,1,NNPS RRMC SCHOOL OF RADIOLOGIC TECHNOLOGY,44,0,0,0
2002,232937,Norfolk State University,1,Norfolk State University,6839,0,2,0
2002,232946,Northern Virginia Community College,1,Annandale Campus,39129,0,3,0
2002,232946,Northern Virginia Community College,2,Alexandria Campus,39129,0,0,0
2002,232946,Northern Virginia Community College,3,Loudoun Campus,39129,2,0,4
2002,232946,Northern Virginia Community College,4,Manassas Campus,39129,0,3,9
2002,232946,Northern Virginia Community College,5,Woodbridge Campus,39129,0,0,0
2002,232982,Old Dominion University,1,Old Dominion University,20105,2,7,12
2002,233019,Patrick Henry Community College,1,Main Campus,3198,0,0,0
2002,233037,Paul D Camp Community College,1,Franklin Campus,1547,0,0,0
2002,233037,Paul D Camp Community College,2,Hobbs Suffolk Campus,1547,0,0,0
2002,233116,Piedmont Virginia Community College,1,MAIN CAMPUS,4273,0,0,0
2002,233277,Radford University,1,Main Campus,9242,0,11,22
2002,233301,Randolph College,1,RANDOLPH COLLEGE,769,0,0,0
2002,233295,Randolph-Macon College,1,Main Campus,1161,0,0,0
2002,233310,Rappahannock Community College,1,Glenns Campus,2847,0,0,0
2002,231651,Regent University,1,Main Campus,3120,0,0,0
2002,231651,Regent University,2,Regent University- DC Campus,3120,0,0,0
2002,233338,Richard Bland College of the College of William and Mary,1,Richard Bland College of the College of William and Mary,1305,0,0,0
2002,437769,Richmond School of Health and Technology,1,Chester Career College,524,0,0,0
2002,233408,Riverside School of Health Careers,1,Main Campus,141,0,0,0
2002,233426,Roanoke College,1,Main Campus,1822,0,1,0
2002,441876,Rudy & Kelly Academy of Hair and Nails,1,RUDY & KELLY ACADEMY -Paul Mitchell Partner School,36,0,4,0
2002,233499,Saint Pauls College,1,Saint Paul's College,700,0,0,0
2002,234216,Sanford-Brown College-Tysons Corner,1,Sanford-Brown College,433,0,0,0
2002,232885,Sentara College of Health Sciences,1,Main Campus,217,0,0,0
2002,233541,Shenandoah University,1,Main Campus,2583,0,0,0
2002,261931,Skyline College-Roanoke,1,Skyline College - Roanoke,331,0,0,0
2002,233611,Southern Virginia University,1,Main Campus,503,0,0,0
2002,233082,Southside Regional Medical Center Professional Schools,1,SRMC Professional Schools,146,0,0,0
2002,233639,Southside Virginia Community College,1,Christanna campus,4931,0,0,0
2002,233648,Southwest Virginia Community College,1,Main Campus,3864,0,1,1
2002,233657,Springfield Beauty Academy,1,Annandale Campus,158,0,0,0
2002,233666,Staunton School of Cosmetology,1,Main Campus,27,0,0,0
2002,438498,Stratford University,1,Main Campus,682,0,0,0
2002,233684,Strayer University-Virginia,1,Arlington,,0,0,0
2002,231721,Suffolk Beauty Academy,1,Main Campus,29,0,0,0
2002,233718,Sweet Briar College,1,Main Campus,683,0,0,0
2002,233286,Sylvain Melloul International Hair Academy,1,Main Campus,33,0,0,0
2002,444884,Tap This Valley Works CET,1,Roanoke Higher Education Center,,0,0,0
2002,248970,TESST College of Technology-Alexandria,1,Main Campus,420,0,0,0
2002,440341,The Art Institute of Washington,1,The Art Institute of Washington,714,0,0,0
2002,233897,The University of Virginia's College at Wise,1,University of VA's College at Wise,1632,0,0,1
2002,233754,Thomas Nelson Community College,1,Main Campus,7988,0,0,3
2002,233772,Tidewater Community College,1,Norfolk Campus,21698,0,15,9
2002,233772,Tidewater Community College,2,Chesapeake Campus,21698,0,0,0
2002,233772,Tidewater Community College,3,Regional Workforce Development Center,21698,0,0,0
2002,233772,Tidewater Community College,4,Virginia Beach Campus,21698,0,0,2
2002,233772,Tidewater Community College,5,Visual Arts Center,21698,0,5,0
2002,232919,Tidewater Tech-Trades,1,Main Campus,52,0,0,0
2002,233842,Union Presbyterian Seminary,1,Main Campus,372,0,0,0
2002,233842,Union Presbyterian Seminary,2,UNION PRESBYTERIAN SEMINARY,372,0,0,0
2002,232681,University of Mary Washington,1,University of Mary Washington,4735,0,3,0
2002,442189,University of Phoenix-Northern Virginia Campus,1,Reston Campus,105,0,0,0
2002,233374,University of Richmond,1,Main Campus,4454,0,2,2
2002,442639,University of the Potomac-VA Campus,1,University of the Potomac - VA Campus,,0,0,6
2002,234076,University of Virginia-Main Campus,1,Main Campus,23144,5,18,25
2002,234076,University of Virginia-Main Campus,2,University of  Virginia Northern Virginia Center,23144,0,0,0
2002,234076,University of Virginia-Main Campus,3,University of Virginia Roanoke Center,23144,0,0,0
2002,234076,University of Virginia-Main Campus,4,University of Virginia Lynchburg Center,23144,0,0,0
2002,234076,University of Virginia-Main Campus,5,University of Virginia Richmond Center,23144,0,0,0
2002,234076,University of Virginia-Main Campus,6,University of Virginia Southwest Higher Education Center,23144,0,0,0
2002,234076,University of Virginia-Main Campus,7,University of Virginia Newport News,23144,0,0,0
2002,234076,University of Virginia-Main Campus,8,FBI Academy,23144,0,0,0
2002,377485,Virginia Beach City Public Schools School of Practical Nursing,1,Main Campus,14,0,0,0
2002,234030,Virginia Commonwealth University,1,Monroe Park Campus,26009,12,81,38
2002,234030,Virginia Commonwealth University,2,MCV Campus,26009,2,4,1
2002,233903,Virginia Highlands Community College,1,Virginia Highlands Community College,2595,0,1,2
2002,233912,Virginia Intermont College,1,Virginia Intermont College,1015,0,0,0
2002,234085,Virginia Military Institute,1,Virginia Military Institute,1299,0,7,0
2002,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,28027,0,0,3
2002,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,28027,0,0,0
2002,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,28027,0,1,0
2002,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,28027,0,0,0
2002,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,28027,1,4,6
2002,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,28027,0,0,0
2002,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,28027,1,0,1
2002,233921,Virginia Polytechnic Institute and State University,9,Center for European Studies and Architecture,28027,0,0,0
2002,234119,Virginia School of Hair Design,1,Virginia School of Hair Design,86,0,0,0
2002,430254,Virginia School of Massage,1,Main Campus,394,0,0,0
2002,234155,Virginia State University,1,Main Campus,4974,1,9,13
2002,234164,Virginia Union University,1,Main Campus,1622,0,0,0
2002,234173,Virginia Wesleyan College,1,VIRGINIA WESLEYAN COLLEGE,1396,0,0,0
2002,233949,Virginia Western Community College,1,Main Campus,8464,0,0,0
2002,234191,Wards Corner Beauty Academy-Norfolk,1,Main Campus,84,0,0,0
2002,234191,Wards Corner Beauty Academy-Norfolk,2,BRANCH CAMPUS,84,0,0,0
2002,234207,Washington and Lee University,1,Main Campus,2070,0,0,11
2002,234225,Washington County Adult Skill Center,1,Washington County Adult Skill Center,177,0,0,0
2002,234359,Woodrow Wilson Rehabilitation Center,1,Woodrow Wilson Rehabilitation Center,266,0,0,0
2002,234377,Wytheville Community College,1,Wytheville Community College Main Campus,2625,0,0,0
