longitude,latitude,name
-78.47692591,38.02918907,Charlottesville
-76.19000574,36.84995872,Norfolk
-77.449986,37.55001935,Richmond
-77.09998153,38.82043276,Alexandria
-79.94161686,37.27119916,Roanoke
-79.39531946,36.58625388,Danville
