"Offender Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-18,19-35,36+,0-18,19-35,36+
White,1902,3299,933,300,568,223
Black,1916,2313,784,172,289,86
American Indian/Alaskan Native,1,3,1,0,1,0
Asian/Pacific Islander,17,24,9,4,11,1
Unknown,226,115,32,30,11,9
Total,4062,5754,1759,506,880,319
