"Victim Age, Gender and Race",,,,,,
Race,Male,,,Female,,
,0-17,18-35,36+,0-17,18-35,36+
White,741,2007,1131,301,886,574
Black,588,1836,1026,370,980,481
American Indian/Alaskan Native,0,3,1,0,0,2
Asian/Pacific Islander,11,38,9,3,10,5
Unknown,122,27,24,106,14,10
Total,1462,3911,2191,780,1890,1072
