Notes
"Since verification of LIDS-CORIS data is not yet complete, the FY2014 population is estimated."
Actual population figures reflect the average of the end-of-month population for each fiscal year.
Forecasted population figures reflect the average of the projected end-of-month population for each fiscal year.
