Race,Victim,,Offenders,
,Male,Female,Male,Female
White,95984,76124,61129,24751
Black,33074,38253,58229,20105
American Indian/Alaskan Native,174,119,69,19
Asian/Pacific Islander,2557,2005,944,502
Unknown Race,6948,5590,4732,1364
Total,138737,122091,125103,46741
Note:,Race and gender not reported for victims = 1960.,,,
,Race and gender not reported for offenders = 72035.,,,
