Month,JAN ,FEB ,MAR ,APR ,MAY ,JUN ,JUL ,AUG ,SEP ,OCT ,NOV ,DEC
Larceny Offenses,"11,383","10,168","11,946","12,548","12,997","13,655","14,077","14,464","12,954","13,132","12,167","11,907"
