Gender,,Race,,Age,
Male,935,Caucasian,1465,Under 13,156
Female,1836,Black,1159,13 – 17,257
Unknown,10,Hispanic,53,18 – 29,984
,,Asian,31,30 – 44,765
,,Unknown,72,45 – 64,506
,,Native American,1,Over 64,78
,,,,Unknown,35
