Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Farmville Police Department,08/31/2011,12-FS24908,01,"$3,689.00 U.S. CURRENCY",Forfeiture,"$3,689.00",09/06/2011,02/16/2012,,,"$3,689.00",02/16/2012
Farmville Police Department,09/20/2011,12-FS26304,01,$940.00 U.S. CURRENCY,Forfeiture,$940.00,09/20/2011,02/16/2012,,,$940.00,02/16/2012
Farmville Police Department,10/18/2011,12-FS29401,01,2008 Lexus 4-Door Sedan,Return To Owner,"$14,060.00",10/21/2011,04/04/2012,,,$0.00,04/04/2012
Farmville Police Department,10/18/2011,12-FS29402,01,1989 Chevrolet 4-Door Sedan,Forfeiture,"$5,000.00",10/21/2011,02/16/2012,03/20/2012,,"$5,300.00",03/20/2012
Farmville Police Department,10/18/2011,12-FS29403,01,2005 Chevrolet PK,Forfeiture,"$13,000.00",10/21/2011,02/22/2012,03/20/2012,,"$1,763.44",03/20/2012
Farmville Police Department,10/18/2011,12-FS29404,01,2003 Cadillac Escalade,Return To Owner,"$13,000.00",10/21/2011,04/04/2012,,,$0.00,04/04/2012
Farmville Police Department,10/27/2011,12-FS30006,01,1992 Nissan Maxima 300ZX,Forfeiture,"$2,500.00",10/27/2011,02/20/2013,04/17/2013,,$990.00,04/17/2013
Farmville Police Department,11/30/2011,12-FS33501,01,$534.00 U.S. Currency,Forfeiture,$534.00,12/01/2011,02/16/2012,,,$534.00,02/16/2012
Farmville Police Department,12/08/2011,12-FS34104,01,1986 Chevrolet 4-Door Sedan,Return To Owner,"$1,000.00",12/07/2011,01/17/2012,,,$0.00,01/17/2012
Farmville Police Department,12/08/2011,12-FS34605,01,1997 Ford Explorer,Forfeiture,"$3,500.00",12/12/2011,02/16/2012,03/20/2012,,"$2,200.00",03/20/2012
Farmville Police Department,01/15/2012,15-FS18300,01,"$2,135.00 U.S. Currency",Forfeiture,"$2,135.00",07/02/2014,06/16/2014,,,"$1,635.00",06/16/2014
Farmville Police Department,01/15/2012,15-FS18300,02,Yamaha  350,Forfeiture,"$1,500.00",07/02/2014,06/16/2014,,,"$1,625.00",06/16/2014
Farmville Police Department,01/15/2012,15-FS18300,03,2004 Buick  Century,Return To Owner,"$2,000.00",07/02/2014,06/16/2014,,,$0.00,06/16/2014
Farmville Police Department,01/15/2012,15-FS18300,04,1997 Ford  Crown Victoria,Return To Owner,"$1,000.00",07/02/2014,06/16/2014,,,$0.00,06/16/2014
Farmville Police Department,01/27/2012,12-FS03002,01,$655.00 U.S. CURRENCY,Forfeiture,$655.00,01/30/2012,12/14/2012,,,$655.00,12/14/2012
Farmville Police Department,02/08/2012,12-FS03913,01,1993 CHEVROLET S-10 PICK-UP,Forfeiture,$500.00,02/08/2012,01/15/2013,03/22/2013,,"$1,070.00",03/22/2013
Farmville Police Department,02/16/2012,12-FS05412,01,$874.00 U.S. CURRENCY,Forfeiture,$874.00,02/23/2012,10/09/2012,,,$874.00,10/09/2012
Farmville Police Department,03/12/2012,12-FS07301,01,$608.00 U.S. CURRENCY,Forfeiture,$608.00,03/13/2012,01/15/2013,,,$608.00,01/15/2013
Farmville Police Department,04/04/2012,13-FS06609,01,"$2,008.00 U.S. Currency",Forfeiture,"$2,008.00",03/07/2013,02/20/2013,,,"$2,008.00",02/20/2013
Farmville Police Department,06/14/2012,12-FS16601,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,06/14/2012,01/15/2013,,,$700.00,01/15/2013
Farmville Police Department,11/12/2012,13-FS33102,01,"$1,097.00 US CURRENCY",Forfeiture,"$1,097.00",11/26/2012,02/20/2013,,,"$1,097.00",02/20/2013
Farmville Police Department,11/20/2012,13-FS33103,01,"$1,094.00 US CURRENCY",Pending,"$1,094.00",11/26/2012,,,,$0.00,
Farmville Police Department,12/10/2012,13-FS34817,01,1996 CHEVROLET  Caprice Classic-V8,Forfeiture,"$2,562.50",12/14/2012,04/25/2013,,,"$2,250.00",04/25/2013
Farmville Police Department,12/10/2012,13-FS34817,02,"$66,822.00 U.S. Currency",Forfeiture,"$66,822.00",12/14/2012,02/20/2013,,,"$66,822.00",02/20/2013
Farmville Police Department,01/31/2013,13-FS03507,01,"$1,748.00 U.S. Currency",Pending,"$1,748.00",02/04/2013,,,,$0.00,
Farmville Police Department,02/28/2013,13-FS06510,01,$660.00 U.S. Currency,Return To Owner,$660.00,03/06/2013,09/10/2014,,,$0.00,09/10/2014
Farmville Police Department,03/20/2013,13-FS08114,01,"$6,460.00 U.S. Currency",Forfeiture,"$6,460.00",03/22/2013,03/05/2014,,,"$1,460.00",03/05/2014
Farmville Police Department,07/20/2013,14-FS20616,01,$770.00 U.S. Currency,Pending,$770.00,07/28/2013,,,,$0.00,
Farmville Police Department,01/18/2014,14-FS02204,01,1994 Mitsubishi  Diamante,Pending,"$1,100.00",01/23/2014,,,,$0.00,
