Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Sussex County Sheriff's Office,08/10/2008,09-FS23302,01,1999 FORD WINDSTAR,Pending,"$5,300.00",08/20/2008,,,,$0.00,
Sussex County Sheriff's Office,08/10/2008,09-FS23302,02,1977 FORD PICKUP,Return To Owner,"$1,000.00",08/20/2008,10/26/2009,,,$0.00,10/26/2009
Sussex County Sheriff's Office,08/10/2008,09-FS23302,03,2000 MAZDA MPV,Return To Owner,"$3,350.00",08/20/2008,10/26/2009,,,$0.00,10/26/2009
Sussex County Sheriff's Office,08/10/2008,09-FS23302,04,1994 MITSUBISHI ECLIPSE,Return To Owner,"$3,200.00",08/20/2008,10/26/2009,,,$0.00,10/26/2009
Sussex County Sheriff's Office,08/10/2008,09-FS23302,05,1997 DODGE GRAND CARAVAN,Forfeiture,$500.00,08/20/2008,10/26/2009,04/08/2011,,$0.00,04/08/2011
Sussex County Sheriff's Office,02/18/2010,10-FS07513,01,2008 HONDA CIVIC,Forfeiture,"$15,835.00",03/16/2010,05/13/2011,,,"$5,000.00",05/13/2011
Sussex County Sheriff's Office,02/18/2010,10-FS07513,02,$630.00 U.S. CURRENCY,Forfeiture,$630.00,03/16/2010,05/13/2011,,,$630.00,05/13/2011
Sussex County Sheriff's Office,03/05/2010,10-FS09501,01,"$2,006.50 U.S. CURRENCY",Forfeiture,"$2,006.50",04/05/2010,02/02/2011,,,"$2,006.50",02/02/2011
Sussex County Sheriff's Office,05/09/2010,10-FS15204,01,1997 ACURA SEDAN,Return To Owner,"$2,000.00",06/01/2010,02/07/2013,,,$0.00,02/07/2013
Sussex County Sheriff's Office,09/29/2010,11-FS29802,01,1986 MERCURY MARQUIS,Forfeiture,$800.00,10/25/2010,09/15/2011,02/07/2013,,$0.00,02/07/2013
Sussex County Sheriff's Office,03/13/2011,11-FS09601,01,"$1,354.00 U.S. CURRENCY",Forfeiture,"$1,354.00",04/06/2011,09/15/2011,,,"$1,354.00",09/15/2011
Sussex County Sheriff's Office,04/21/2011,11-FS13309,01,1990 TOYOTA CAMRY,Return To Owner,"$1,000.00",05/13/2011,07/29/2011,,,$0.00,07/29/2011
Sussex County Sheriff's Office,10/11/2011,12-FS29301,01,1997 Chevrolet Cheyenne Pick-Up Truck,Forfeiture,"$4,200.00",10/20/2011,08/03/2012,09/10/2013,,"$3,267.00",08/03/2012
Sussex County Sheriff's Office,10/11/2011,12-FS29301,02,$1035.00 U.S.Currency,Forfeiture,"$1,035.00",10/20/2011,08/03/2012,,,"$1,035.00",08/03/2012
Sussex County Sheriff's Office,01/10/2012,12-FS02306,02,"$1,509.00 U.S. CURRENCY",Forfeiture,"$1,509.00",01/23/2012,09/28/2012,,,"$1,119.00",09/28/2012
Sussex County Sheriff's Office,02/21/2012,12-FS06121,01,"$1,783.00 U.S. CURRENCY",Pending,"$1,783.00",03/01/2012,,,,$0.00,
