Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Campbell County Sheriff's Office,09/13/2012,13-FS27108,01,2001 SUZUKI 6 SXR,Return To Owner,$500.00,09/27/2012,10/29/2013,,,$0.00,10/29/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27109,01,1998 HONDA CRX,Forfeiture,$500.00,09/27/2012,05/24/2013,11/27/2013,,$656.05,11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27111,01,1992 HONDFA CIVIC,Forfeiture,$500.00,09/27/2012,05/24/2013,11/27/2013,,"$1,306.05",11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27112,01,1997 HONDA CIVIC,Forfeiture,$500.00,09/27/2012,05/24/2013,11/27/2013,,$756.04,11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27113,01,1999 DODGE INTREPID,Forfeiture,"$1,000.00",09/27/2012,11/27/2013,,,$880.91,11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27113,02,$528.00 US CURRENCY,Forfeiture,$528.00,09/27/2012,09/10/2013,,,$528.00,09/10/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27114,01,1992 HONDA CIVIC,Forfeiture,$500.00,09/27/2012,05/24/2013,11/27/2013,,"$1,756.05",11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27116,01,2004 CHEVROLET COLORADO,Pending,"$5,000.00",09/27/2012,05/24/2013,,,$0.00,05/24/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27118,01,2007 VOLKSWAGON BEETLE,Return To Owner,"$5,000.00",09/27/2012,01/29/2013,,,$0.00,01/29/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27119,01,1990 ACURA INTEGRA,Forfeiture,$500.00,09/27/2012,04/01/2013,11/27/2013,,$735.91,11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27120,01,2000 LINCOLN NAVIGATOR,Return To Owner,"$5,500.00",09/27/2012,01/28/2013,,,$0.00,01/28/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27122,01,2006 CADILLAC DTS,Return To Owner,"$10,000.00",09/27/2012,01/28/2013,,,$0.00,01/28/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27123,01,1998 ACURA LEGEND,Forfeiture,"$1,500.00",09/27/2012,04/01/2013,11/27/2013,,$987.02,11/27/2013
Campbell County Sheriff's Office,09/13/2012,13-FS27123,02,$861.00,Forfeiture,$861.00,09/27/2012,04/01/2013,,,$861.00,04/01/2013
Campbell County Sheriff's Office,09/13/2012,13-FS31105,01,2006 HONDA RR 1000,Return To Owner,"$1,000.00",11/06/2012,10/29/2013,,,$0.00,10/29/2013
Campbell County Sheriff's Office,09/14/2012,13-FS27121,01,1994 ACURA INTEGRA,Return To Owner,"$1,000.00",09/27/2012,10/04/2013,,,$0.00,10/04/2013
Campbell County Sheriff's Office,09/19/2012,13-FS27110,01,1995 LEXUS E5300,Forfeiture,"$1,000.00",09/27/2012,04/05/2013,11/27/2013,,$0.00,11/27/2013
Campbell County Sheriff's Office,10/11/2012,13-FS30506,01,2001 CHEVROLET S-10,Forfeiture,"$1,000.00",10/31/2012,01/28/2013,11/27/2013,,"$2,690.07",11/27/2013
Campbell County Sheriff's Office,11/19/2012,13-FS34020,01,1984 Chevrolet  Caprice,Return To Owner,"$1,500.00",12/05/2012,03/21/2013,,,$0.00,03/21/2013
Campbell County Sheriff's Office,01/03/2013,13-FS01119,01,$502.00 U.S. Currency,Forfeiture,$502.00,01/11/2013,05/24/2013,,,$502.00,05/24/2013
Campbell County Sheriff's Office,03/08/2013,13-FS07314,01,2002 NISSAN  Frontier King Cab-V6,Pending,"$5,000.00",03/14/2013,01/03/2014,,,$0.00,01/03/2014
Campbell County Sheriff's Office,03/08/2013,13-FS07314,02,"$18,200.82 U.S. Currency",Forfeiture,"$18,200.82",03/14/2013,01/03/2014,,,"$10,000.00",01/03/2014
Campbell County Sheriff's Office,07/02/2013,14-FS19602,01,"$3,854.00 U.S. Currency",Forfeiture,"$3,854.00",07/15/2013,11/27/2013,,,"$3,854.00",11/27/2013
Campbell County Sheriff's Office,09/24/2013,14-FS27410,01,"$1,687.00 U.S. Currency",Forfeiture,"$1,687.00",10/01/2013,03/05/2014,,,"$1,687.00",03/05/2014
Campbell County Sheriff's Office,10/18/2013,14-FS29805,01,$676.00 U.S. Currency,Forfeiture,$676.00,10/25/2013,05/16/2014,06/27/2014,,$676.00,05/16/2014
Campbell County Sheriff's Office,10/26/2013,14-FS30203,01,"$1,750.00 U.S. Currency",Forfeiture,"$1,750.00",10/29/2013,06/27/2014,,,"$1,750.00",06/27/2014
Campbell County Sheriff's Office,11/01/2013,14-FS31604,01,$642.00 U.S. Currency,Forfeiture,$642.00,11/12/2013,10/07/2014,,,$642.00,10/07/2014
Campbell County Sheriff's Office,03/28/2014,14-FS09167,01,$709.00 U.S. Currency,Forfeiture,$709.00,04/01/2014,10/07/2014,,,$709.00,10/07/2014
Campbell County Sheriff's Office,04/26/2014,14-FS12789,01,2000 CHEVROLET  Impala-V6,Pending,"$1,000.00",05/07/2014,,,,$0.00,
Campbell County Sheriff's Office,06/09/2014,14-FS16250,01,2008 KIA  Spectra-4 Cyl.,Return To Owner,"$2,000.00",06/11/2014,01/26/2015,,,$0.00,01/26/2015
