Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Staunton Police Department,08/13/2009,10-FS23002,01,2000 HONDA ACCORD,Return To Owner,"$9,000.00",08/18/2009,12/10/2012,,,$0.00,12/10/2012
Staunton Police Department,08/13/2009,10-FS23002,02,"$2,655.00 U.S. CURRENCY",Return To Owner,"$2,655.00",08/18/2009,03/24/2011,,,$0.00,03/24/2011
Staunton Police Department,04/25/2010,10-FS12302,01,"$1,601.00 U.S. CURRENCY",Forfeiture,"$1,601.00",05/03/2010,02/24/2012,,,"$1,601.00",02/24/2012
Staunton Police Department,05/23/2010,10-FS15209,01,"$8,150.00 U.S. CURRENCY",Return To Owner,"$8,150.00",06/01/2010,10/31/2011,,,$0.00,10/31/2011
Staunton Police Department,05/30/2012,12-FS15905,01,$725.00 US CURRENCY,Forfeiture,$725.00,06/07/2012,10/21/2014,,,$725.00,10/21/2014
Staunton Police Department,10/09/2012,13-FS29706,01,$687.00 US CURRENCY,Forfeiture,$687.00,10/23/2012,05/21/2013,,,$687.00,05/21/2013
Staunton Police Department,05/19/2014,14-FS15377,01,"$1,136.00 U.S. Currency",Pending,"$1,136.00",06/02/2014,,,,$0.00,
Staunton Police Department,06/27/2014,15-FS18398,01,"$1,790.00 U.S. Currency",Pending,"$1,790.00",07/02/2014,,,,$0.00,
Staunton Police Department,10/12/2014,15-FS28995,01,1999 PONTIAC  Grand Prix-V6,Pending,"$2,500.00",10/16/2014,,,,$0.00,
Staunton Police Department,10/12/2014,15-FS28995,02,"$1,129.00 U.S. Currency",Pending,"$1,129.00",10/16/2014,,,,$0.00,
Staunton Police Department,11/03/2014,15-FS33512,01,$673.00 U.S. Currency,Pending,$673.00,12/01/2014,,,,$0.00,
