Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Richmond Police Department,03/06/2009,09-FS14702,01,$636.00 U.S. CURRENCY,Pending,$636.00,05/27/2009,,,,$0.00,
Richmond Police Department,03/06/2009,09-FS14704,01,ONE LOT OF ELECTRONICS,Pending,"$1,500.00",05/27/2009,,,,$0.00,
Richmond Police Department,05/17/2009,10-FS19513,01,"$2,114.00 U.S. CURRENCY",Forfeiture,"$2,114.00",07/14/2009,01/06/2010,,,"$1,800.00",01/06/2010
Richmond Police Department,05/21/2009,10-FS19512,01,$592.00 U.S. CURRENCY,Forfeiture,$592.00,07/14/2009,08/27/2010,,,$552.10,08/27/2010
Richmond Police Department,05/27/2009,09-FS14705,01,ONE LOT OF FURNITURE,Pending,$500.00,05/27/2009,,,,$0.00,
Richmond Police Department,06/04/2009,10-FS21010,01,"$1,884.00 U.S. CURRENCY",Forfeiture,"$1,884.00",07/29/2009,11/06/2009,,,"$1,300.00",11/06/2009
Richmond Police Department,06/11/2009,10-FS19509,01,$750.00 U.S. CURRENCY,Forfeiture,$750.00,07/14/2009,09/17/2010,,,$698.83,09/17/2010
Richmond Police Department,06/11/2009,10-FS19511,01,"$1,836.00 U.S. CURRENCY",Forfeiture,"$1,836.00",07/14/2009,12/03/2009,,,"$1,836.00",12/03/2009
Richmond Police Department,06/12/2009,10-FS19510,01,"$1,063.00 U.S. CURRENCY",Forfeiture,"$1,063.00",07/14/2009,11/06/2009,,,"$1,063.00",11/06/2009
Richmond Police Department,06/12/2009,10-FS21009,01,"$1,970.00 U.S. CURRENCY",Forfeiture,"$1,970.00",07/29/2009,01/06/2010,,,$970.00,01/06/2010
Richmond Police Department,06/16/2009,10-FS19506,01,"$1,000.00 U.S. CURRENCY",Forfeiture,"$1,000.00",07/14/2009,11/01/2010,,,$956.16,11/01/2010
Richmond Police Department,06/23/2009,10-FS25002,01,$891.00 U.S. CURRENCY,Forfeiture,$891.00,09/07/2009,01/06/2010,,,$891.00,01/06/2010
Richmond Police Department,06/30/2009,10-FS19507,01,$640.00 U.S. CURRENCY,Forfeiture,$640.00,07/14/2009,12/03/2009,,,$640.00,12/03/2009
Richmond Police Department,06/30/2009,10-FS21012,01,$514.00 U.S. CURRENCY,Forfeiture,$514.00,07/29/2009,11/06/2009,,,$514.00,11/06/2009
Richmond Police Department,07/04/2009,10-FS19508,01,$694.99 U.S. CURRENCY,Forfeiture,$694.99,07/14/2009,11/01/2010,,,$651.15,11/01/2010
Richmond Police Department,07/20/2009,10-FS21011,01,"$1,718.00 U.S. CURRENCY",Forfeiture,"$1,718.00",07/29/2009,09/17/2010,,,"$1,666.83",09/17/2010
Richmond Police Department,07/22/2009,10-FS27103,01,"$1,631.93 U.S. CURRENCY",Forfeiture,"$1,631.93",09/28/2009,09/17/2010,,,"$1,595.60",09/17/2010
Richmond Police Department,07/23/2009,10-FS25003,01,$997.00 U.S. CURRENCY,Forfeiture,$997.00,09/07/2009,01/06/2010,,,$997.00,01/06/2010
Richmond Police Department,07/25/2009,10-FS22503,01,$632.00 U.S. CURRENCY,Forfeiture,$632.00,08/13/2009,01/06/2010,,,$632.00,01/06/2010
Richmond Police Department,07/27/2009,10-FS27107,01,"$2,780.00 U.S. CURRENCY",Pending,"$2,780.00",09/28/2009,,,,$0.00,
Richmond Police Department,07/28/2009,10-FS22307,01,$524.00 U.S. CURRENCY,Forfeiture,$524.00,08/11/2009,01/06/2010,,,$524.00,01/06/2010
Richmond Police Department,07/28/2009,10-FS27104,01,"$1,400.59 U.S. CURRENCY",Forfeiture,"$1,400.59",09/28/2009,03/11/2010,,,"$1,400.59",03/11/2010
Richmond Police Department,07/30/2009,10-FS24603,01,"$2,929.00 U.S. CURRENCY",Forfeiture,"$2,929.00",09/03/2009,01/06/2010,,,"$2,929.00",01/06/2010
Richmond Police Department,07/31/2009,10-FS27108,01,"$3,305.00 U.S. CURRENCY",Forfeiture,"$3,305.00",09/28/2009,02/03/2011,,,"$3,305.00",02/03/2011
Richmond Police Department,08/12/2009,10-FS24604,01,$608.73 U.S. CURRENCY,Forfeiture,$608.73,09/03/2009,08/27/2010,,,$555.03,08/27/2010
Richmond Police Department,08/14/2009,10-FS24602,01,"$2,579.00 U.S. CURRENCY",Forfeiture,"$2,579.00",09/03/2009,01/06/2010,,,"$2,579.00",01/06/2010
Richmond Police Department,08/15/2009,10-FS24305,01,$714.00 U.S. CURRENCY,Forfeiture,$714.00,08/31/2009,01/06/2010,,,$714.00,01/06/2010
Richmond Police Department,08/21/2009,10-FS24601,01,$875.00 U.S. CURRENCY,Forfeiture,$875.00,09/03/2009,01/06/2010,,,$875.00,01/06/2010
Richmond Police Department,08/22/2009,10-FS24605,01,"$1,105.00 U.S. CURRENCY",Forfeiture,"$1,105.00",09/03/2009,01/06/2010,,,"$1,105.00",01/06/2010
Richmond Police Department,08/28/2009,10-FS27110,01,2000 INFINITI I30T,Pending,"$2,500.00",09/28/2009,,,,$0.00,
Richmond Police Department,08/29/2009,10-FS26705,01,"$2,476.30 U.S. CURRENCY",Forfeiture,"$2,476.30",09/24/2009,03/11/2010,,,"$2,476.30",03/11/2010
Richmond Police Department,08/31/2009,10-FS27109,01,"$1,135.00 U.S. CURRENCY",Forfeiture,"$1,135.00",09/28/2009,03/11/2010,,,"$1,135.00",03/11/2010
Richmond Police Department,09/04/2009,10-FS26706,01,"$3,113.00 U.S. CURRENCY",Forfeiture,"$3,113.00",09/24/2009,08/27/2010,,,"$3,037.51",08/27/2010
Richmond Police Department,09/04/2009,10-FS26707,01,"$5,405.00 U.S. CURRENCY",Forfeiture,"$5,405.00",09/24/2009,05/07/2010,,,"$5,405.00",05/07/2010
Richmond Police Department,09/04/2009,10-FS32405,01,"$1,175.00 U. S. CURRENCY",Forfeiture,"$1,175.00",11/20/2009,04/16/2010,,,"$1,175.00",04/16/2010
Richmond Police Department,09/11/2009,10-FS28703,01,"$1,545.00 U.S. CURRENCY",Forfeiture,"$1,545.00",10/14/2009,03/11/2010,,,"$1,545.00",03/11/2010
Richmond Police Department,09/12/2009,10-FS28705,01,$648.00 U.S. CURRENCY,Forfeiture,$648.00,10/14/2009,03/11/2010,,,$648.00,03/11/2010
Richmond Police Department,09/19/2009,10-FS31004,01,$570.00 U.S. CURRENCY,Forfeiture,$570.00,11/06/2009,05/07/2010,,,$570.00,05/07/2010
Richmond Police Department,09/19/2009,10-FS31005,01,2 LAPTOPS,Return To Owner,$500.00,11/06/2009,05/06/2010,,,$0.00,05/06/2010
Richmond Police Department,09/19/2009,10-FS31005,02,1 LOT OF ELECTRONICS,Return To Owner,$500.00,11/06/2009,05/06/2010,,,$0.00,05/06/2010
Richmond Police Department,09/22/2009,10-FS31003,01,$630.29 U.S. CURRENCY,Forfeiture,$630.29,11/06/2009,08/27/2010,,,$576.59,08/27/2010
Richmond Police Department,10/01/2009,10-FS32404,01,"$6,865.00 U.S. CURRENCY",Forfeiture,"$6,865.00",11/20/2009,04/16/2010,,,"$6,865.00",04/16/2010
Richmond Police Department,10/03/2009,10-FS29306,01,$716.00 U.S. CURRENCY,Forfeiture,$716.00,10/20/2009,03/11/2010,,,$716.00,03/11/2010
Richmond Police Department,10/09/2009,10-FS32403,01,"$1,707.00 U.S. CURRENCY",Forfeiture,"$1,707.00",11/20/2009,01/03/2011,,,"$1,666.39",01/03/2011
Richmond Police Department,10/10/2009,10-FS35003,01,"$8,136.00 U.S. CURRENCU",Forfeiture,"$8,136.00",12/16/2009,06/04/2010,,,"$8,136.00",06/04/2010
Richmond Police Department,10/13/2009,11-FS12905,01,2000 MERCEDES BENZ S500,Pending,"$6,000.00",05/09/2011,,,,$0.00,
Richmond Police Department,10/15/2009,10-FS32407,01,"$1,616.00 U.S. CURRENCY",Forfeiture,"$1,616.00",11/20/2009,06/15/2011,,,"$1,000.00",06/15/2011
Richmond Police Department,10/16/2009,10-FS31002,01,"$4,855.15 U.S. CURRENCY",Forfeiture,"$4,855.15",11/06/2009,05/07/2010,,,"$4,855.15",05/07/2010
Richmond Police Department,10/16/2009,10-FS34502,01,$804.00 U.S. CURRENCY,Forfeiture,$804.00,12/11/2009,05/07/2010,,,$804.00,05/07/2010
Richmond Police Department,10/21/2009,10-FS34411,01,$854.00 U.S. CURRENCY,Forfeiture,$854.00,12/10/2009,05/07/2010,,,$854.00,05/07/2010
Richmond Police Department,10/23/2009,10-FS31001,01,"$5,067.00 U.S. CURRENCY",Forfeiture,"$5,067.00",11/06/2009,11/19/2010,,,"$4,067.00",11/19/2010
Richmond Police Department,10/23/2009,10-FS34503,01,"$1,090.00 U.S. CURRENCY",Forfeiture,"$1,090.00",12/11/2009,05/07/2010,,,"$1,090.00",05/07/2010
Richmond Police Department,11/01/2009,10-FS34501,01,1996 HONDA ACCORD,Pending,"$1,000.00",12/11/2009,08/05/2010,,,$0.00,08/05/2010
Richmond Police Department,11/04/2009,10-FS32406,01,"$3,340.00 U.S. CURRENCY",Forfeiture,"$3,340.00",11/20/2009,04/16/2010,,,"$3,340.00",04/16/2010
Richmond Police Department,11/05/2009,10-FS34410,01,"$4,540.00 U.S. CURRENCY",Forfeiture,"$4,540.00",12/10/2009,05/07/2010,,,"$4,540.00",05/07/2010
Richmond Police Department,11/17/2009,10-FS00807,01,"$2,957.00 U.S. CURRENCY",Forfeiture,"$2,957.00",01/08/2010,06/04/2010,,,"$2,957.00",06/04/2010
Richmond Police Department,11/18/2009,10-FS34516,01,"$1,453.00 U.S. CURRENCY",Forfeiture,"$1,453.00",12/11/2009,05/07/2010,,,"$1,453.00",05/07/2010
Richmond Police Department,11/18/2009,10-FS34517,01,"$6,272.00 U.S. CURRENCY",Forfeiture,"$6,272.00",12/11/2009,05/07/2010,,,"$6,272.00",05/07/2010
Richmond Police Department,11/19/2009,10-FS04307,01,"$2,464.00 U.S. CURRENCY",Forfeiture,"$2,464.00",02/12/2010,06/04/2010,,,"$2,464.00",06/04/2010
Richmond Police Department,11/20/2009,10-FS34504,01,"$1,117.00 U.S. CURRENCY",Forfeiture,"$1,117.00",12/11/2009,05/07/2010,,,"$1,117.00",05/07/2010
Richmond Police Department,11/20/2009,10-FS34505,01,$856.00 U.S. CURRENCY,Forfeiture,$856.00,12/11/2009,03/11/2010,,,$500.00,03/11/2010
Richmond Police Department,12/02/2009,10-FS00803,01,1995 BMW 740 IL,Forfeiture,"$4,000.00",01/08/2010,04/16/2010,03/16/2012,,$0.00,03/16/2012
Richmond Police Department,12/03/2009,10-FS00805,01,"$1,769.00 U.S. CURRENCY",Forfeiture,"$1,769.00",01/08/2010,06/04/2010,,,"$1,769.00",06/04/2010
Richmond Police Department,12/17/2009,10-FS06208,01,"$4,113.00 U.S. CURRENCY",Forfeiture,"$4,113.00",03/03/2010,02/03/2012,,,"$4,113.00",02/03/2012
Richmond Police Department,12/17/2009,10-FS06209,01,1999 FORD EXPEDITION,Pending,"$2,000.00",03/03/2010,,,,$0.00,
Richmond Police Department,12/21/2009,10-FS02101,01,"$3,422.00 U.S. CURRENCY",Forfeiture,"$3,422.00",01/21/2010,10/28/2011,,,"$1,711.00",10/28/2011
Richmond Police Department,12/28/2009,10-FS02103,01,$975.00 U.S. CURRENCY,Forfeiture,$975.00,01/21/2010,08/27/2010,,,$975.00,08/27/2010
Richmond Police Department,01/01/2010,10-FS02102,01,$506.60 U.S. CURRENCY,Forfeiture,$506.60,01/21/2010,09/16/2010,,,$0.00,09/16/2010
Richmond Police Department,01/05/2010,10-FS02104,01,"$47,543.00 U.S. CURRENCY",Forfeiture,"$47,543.00",01/21/2010,06/04/2010,,,"$42,343.00",06/04/2010
Richmond Police Department,01/05/2010,10-FS02109,01,1 LOT OF MEN'S JEWELRY,Forfeiture,"$1,000.00",01/21/2010,04/16/2010,08/27/2010,,$698.00,08/27/2010
Richmond Police Department,01/09/2010,10-FS08208,01,$547.00 U.S. CURRENCY,Forfeiture,$547.00,03/23/2010,04/04/2014,,,$547.00,04/04/2014
Richmond Police Department,01/09/2010,10-FS08302,01,1 LOT OF ELECTRONICS,Return To Owner,$500.00,03/24/2010,04/03/2014,,,$0.00,04/03/2014
Richmond Police Department,01/14/2010,10-FS02904,01,"$1,445.00 U.S. CURRENCY",Forfeiture,"$1,445.00",01/29/2010,08/27/2010,,,"$1,405.10",08/27/2010
Richmond Police Department,01/15/2010,10-FS02905,01,"$2,619.00 U.S. CURRENCY",Dismissal,"$2,619.00",01/29/2010,07/01/2010,,,$0.00,07/01/2010
Richmond Police Department,01/15/2010,10-FS06219,01,"$1,671.36 U.S. CURRENCY",Forfeiture,"$1,671.36",03/03/2010,08/27/2010,,,"$1,595.87",08/27/2010
Richmond Police Department,01/19/2010,10-FS08209,01,$801.74 U.S. CURRENCY,Forfeiture,$801.74,03/23/2010,08/06/2010,,,$801.74,08/06/2010
Richmond Police Department,01/23/2010,10-FS06207,01,"$14,049.00 U.S. CURRENCY",Forfeiture,"$14,049.00",03/03/2010,02/03/2012,,,"$7,049.00",02/03/2012
Richmond Police Department,01/25/2010,10-FS11001,01,"$1,061.37 U.S. CURRENCY",Pending,"$1,061.37",04/20/2010,,,,$0.00,
Richmond Police Department,01/27/2010,10-FS06216,01,$568.00 U.S. CURRENCY,Forfeiture,$568.00,03/03/2010,08/05/2010,,,$0.00,08/05/2010
Richmond Police Department,01/29/2010,10-FS06311,01,"$1,230.00 U.S. CURRENCY",Pending,"$1,230.00",03/04/2010,,,,$0.00,
Richmond Police Department,02/09/2010,10-FS10906,01,$656.00 U.S. CURRENCY,Pending,$656.00,04/19/2010,,,,$0.00,
Richmond Police Department,02/09/2010,10-FS12503,01,"$1,666.00 U.S. CURRENCY",Forfeiture,"$1,666.00",05/05/2010,07/27/2011,,,"$1,666.00",07/27/2011
Richmond Police Department,02/09/2010,10-FS12504,01,2002 BUICK LESABRE,Return To Owner,"$2,000.00",05/05/2010,07/16/2011,,,$0.00,07/16/2011
Richmond Police Department,02/11/2010,10-FS06206,01,"$1,459.00 U.S. CURRENCY",Forfeiture,"$1,459.00",03/03/2010,07/02/2010,,,"$1,459.00",07/02/2010
Richmond Police Department,02/13/2010,10-FS08506,01,$626.00 U.S. CURRENCY,Pending,$626.00,03/26/2010,,,,$0.00,
Richmond Police Department,02/17/2010,10-FS06303,01,"$1,045.00 U.S. CURRENCY",Pending,"$1,045.00",03/04/2010,,,,$0.00,
Richmond Police Department,02/17/2010,10-FS06309,01,"$1,293.00 U.S. CURRENCY",Forfeiture,"$1,293.00",03/04/2010,05/07/2010,,,"$1,000.00",05/07/2010
Richmond Police Department,02/17/2010,10-FS08503,01,1993 CADILLLAC SEVILLE,Return To Owner,"$1,000.00",03/26/2010,09/16/2010,,,$0.00,09/16/2010
Richmond Police Department,02/17/2010,10-FS08504,01,"$1,201.00 U.S. CURRENCY",Forfeiture,"$1,201.00",03/26/2010,09/17/2010,,,"$1,201.00",09/17/2010
Richmond Police Department,02/18/2010,10-FS11707,01,MENS GOLD WATCH,Pending,$500.00,04/27/2010,,,,$0.00,
Richmond Police Department,02/19/2010,10-FS08505,01,"$1,605.25 U.S. CURRENCY",Forfeiture,"$1,605.25",03/26/2010,06/15/2011,,,"$1,605.25",06/15/2011
Richmond Police Department,02/25/2010,10-FS13211,01,$632.00 U.S. CURRENCY,Forfeiture,$632.00,05/12/2010,11/19/2010,,,$632.00,11/19/2010
Richmond Police Department,02/26/2010,10-FS08408,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,03/25/2010,06/15/2011,,,$500.00,06/15/2011
Richmond Police Department,02/26/2010,10-FS12506,01,1995 CHEVROLET CAMARA,Pending,"$1,500.00",05/05/2010,,,,$0.00,
Richmond Police Department,02/26/2010,10-FS12510,01,"$7,000.00 U.S. CURRENCY",Pending,"$7,000.00",05/05/2010,,,,$0.00,
Richmond Police Department,02/28/2010,10-FS08507,01,"$12,820.00 U.S. CURRENCY",Forfeiture,"$12,820.00",03/26/2010,08/27/2010,,,"$12,820.00",08/27/2010
Richmond Police Department,03/03/2010,10-FS13212,01,$693.00 U.S. CURRENCY,Forfeiture,$693.00,05/12/2010,11/19/2010,,,$693.00,11/19/2010
Richmond Police Department,03/04/2010,10-FS14004,01,$820.00 U.S. CURRENCY,Forfeiture,$820.00,05/20/2010,11/19/2010,,,$820.00,11/19/2010
Richmond Police Department,03/05/2010,10-FS08407,01,"$2,210.00 U.S. CURRENCY",Forfeiture,"$2,210.00",03/25/2010,11/19/2010,,,"$1,000.00",11/19/2010
Richmond Police Department,03/09/2010,10-FS11703,01,1996 CHEVROLET SUBURBAN,Return To Owner,"$1,225.00",04/27/2010,02/02/2012,,,$0.00,02/02/2012
Richmond Police Department,03/10/2010,10-FS10503,01,"$1,538.00 U.S. CURRENCY",Pending,"$1,538.00",04/15/2010,,,,$0.00,
Richmond Police Department,03/10/2010,10-FS10504,01,ONE LOT OF ELECTRONICS,Pending,$500.00,04/15/2010,,,,$0.00,
Richmond Police Department,03/10/2010,10-FS10504,02,"46"" LG PLASMA TV",Pending,$500.00,04/15/2010,10/29/2010,,,$0.00,10/29/2010
Richmond Police Department,03/10/2010,10-FS10504,03,"26"" DYNEX LCD TV",Forfeiture,$500.00,04/15/2010,10/29/2010,,,$0.00,01/17/2012
Richmond Police Department,03/12/2010,10-FS15301,01,$715.00 U.S. CURRENCY,Forfeiture,$715.00,06/02/2010,11/18/2010,,,$0.00,11/18/2010
Richmond Police Department,03/15/2010,10-FS08508,01,$645.89 U.S. CURRENCY,Forfeiture,$645.89,03/26/2010,08/27/2010,,,$645.89,08/27/2010
Richmond Police Department,03/17/2010,10-FS08509,01,$885.00 U.S. CURRENCY,Forfeiture,$885.00,03/26/2010,10/29/2010,,,$0.00,10/29/2010
Richmond Police Department,03/17/2010,10-FS14005,01,"$2,405.00 U.S. CURRENCY",Return To Owner,"$2,405.00",05/20/2010,12/03/2013,,,$0.00,12/03/2013
Richmond Police Department,03/19/2010,10-FS11704,01,$888.00 U.S. CURRENCY,Pending,$888.00,04/27/2010,,,,$0.00,
Richmond Police Department,03/20/2010,10-FS08406,01,"$1,472.00 U.S. CURRENCY",Forfeiture,"$1,472.00",03/25/2010,08/27/2010,,,"$1,472.00",08/27/2010
Richmond Police Department,03/20/2010,10-FS08501,01,"$30,357.00 U.S. CURRENCY",Forfeiture,"$30,357.00",03/26/2010,08/06/2010,,,"$30,357.00",08/06/2010
Richmond Police Department,03/20/2010,10-FS08502,01,ONE LOT OF ELECTRONICS,Forfeiture,$500.00,03/26/2010,08/05/2010,,,$0.00,01/17/2012
Richmond Police Department,03/21/2010,10-FS08510,01,$902.00 U.S. CURRENCY,Pending,$902.00,03/26/2010,,,,$0.00,
Richmond Police Department,03/26/2010,10-FS11705,01,"$1,765.00 U.S. CURRENCY",Pending,"$1,765.00",04/27/2010,,,,$0.00,
Richmond Police Department,03/30/2010,10-FS15307,01,"$2,094.00 U.S. CURRENCY",Forfeiture,"$2,094.00",06/02/2010,11/19/2010,,,"$2,094.00",11/19/2010
Richmond Police Department,03/30/2010,10-FS15308,01,1997 CHEVROLET MONTE CARLO,Forfeiture,$500.00,06/02/2010,11/18/2010,02/28/2011,,$511.00,11/18/2010
Richmond Police Department,03/30/2010,10-FS15309,01,"32"" PANASONIC LCD TV",Forfeiture,$500.00,06/02/2010,11/18/2010,,,$0.00,01/17/2012
Richmond Police Department,03/31/2010,10-FS10501,01,"$1,194.00 U.S. CURRENCY",Forfeiture,"$1,194.00",04/15/2010,06/04/2010,,,"$1,194.00",06/04/2010
Richmond Police Department,03/31/2010,10-FS10502,01,ONE LOT OF ELECTRONICS,Forfeiture,$500.00,04/15/2010,08/05/2010,,,$0.00,01/17/2012
Richmond Police Department,04/01/2010,10-FS12508,01,"$18,899.00 U.S. CURRENCY",Pending,"$18,899.00",05/05/2010,,,,$0.00,
Richmond Police Department,04/01/2010,10-FS12509,01,TOSHIBA LAPTOP,Pending,$500.00,05/05/2010,,,,$0.00,
Richmond Police Department,04/01/2010,10-FS14006,01,"$5,796.00 U.S. CURRENCY",Pending,"$5,796.00",05/20/2010,,,,$0.00,
Richmond Police Department,04/09/2010,10-FS12505,01,"$1,131.00 U.S. CURRENCY",Pending,"$1,131.00",05/05/2010,,,,$0.00,
Richmond Police Department,04/09/2010,10-FS16803,01,"$2,120.00 U.S. CURRENCY",Forfeiture,"$2,120.00",06/17/2010,11/19/2010,,,"$2,120.00",11/19/2010
Richmond Police Department,04/17/2010,10-FS15304,01,"$2,659.00 U.S. CURRENCY",Forfeiture,"$2,659.00",06/02/2010,11/19/2010,,,"$2,659.00",11/19/2010
Richmond Police Department,04/24/2010,10-FS13302,01,$760.00 U.S. CURRENCY,Forfeiture,$760.00,05/13/2010,08/06/2010,,,$760.00,08/06/2010
Richmond Police Department,04/27/2010,10-FS14001,01,"$1,751.37 U.S. CURRENCY",Pending,"$1,751.37",05/20/2010,,,,$0.00,
Richmond Police Department,05/09/2010,10-FS14002,01,"$2,796.00 U.S. CURRENCY",Pending,"$2,796.00",05/20/2010,,,,$0.00,
Richmond Police Department,05/13/2010,10-FS14007,01,"$8,056.00 U.S. CURRENCY",Forfeiture,"$8,056.00",05/20/2010,08/27/2010,,,"$8,056.00",08/27/2010
Richmond Police Department,05/13/2010,10-FS15302,01,"$1,361.00 U.S. CURRENCY",Pending,"$1,361.00",06/02/2010,,,,$0.00,
Richmond Police Department,05/14/2010,10-FS15303,01,$909.00 U.S. CURRENCY,Forfeiture,$909.00,06/02/2010,11/19/2010,,,$909.00,11/19/2010
Richmond Police Department,05/19/2010,10-FS15305,01,$688.75 U.S. CURRENCY,Forfeiture,$688.75,06/02/2010,02/03/2011,,,$688.75,02/03/2011
Richmond Police Department,05/19/2010,10-FS15306,01,1999 BMW 740I,Forfeiture,"$4,000.00",06/02/2010,02/03/2011,05/05/2011,,"$2,711.00",05/05/2011
Richmond Police Department,05/22/2010,11-FS21802,01,"$7,348.00  U.S. CURRENCY",Forfeiture,"$7,348.00",08/06/2010,10/28/2011,,,"$5,000.00",10/28/2011
Richmond Police Department,05/22/2010,11-FS21803,01,"$2,000.00 U.S. CURRENCY",Forfeiture,"$2,000.00",08/06/2010,12/30/2011,,,"$1,966.00",12/30/2011
Richmond Police Department,05/23/2010,11-FS21103,01,"$1,275.00 U.S. CURRENCY",Forfeiture,"$1,275.00",07/30/2010,01/03/2011,,,"$1,275.00",01/03/2011
Richmond Police Department,05/28/2010,10-FS16902,01,"$3,867.00 U.S. CURRENCY",Forfeiture,"$3,867.00",06/18/2010,11/19/2010,,,"$3,867.00",11/19/2010
Richmond Police Department,05/28/2010,10-FS16903,01,"$1,000.00 U.S. CURRENCY",Pending,"$1,000.00",06/18/2010,,,,$0.00,
Richmond Police Department,06/09/2010,10-FS18105,01,"$1,398.00 U.S. CURRENCY",Forfeiture,"$1,398.00",06/30/2010,11/19/2010,,,"$1,398.00",11/19/2010
Richmond Police Department,06/11/2010,10-FS16802,01,$520.00 U.S. CURRENCY,Forfeiture,$520.00,06/17/2010,11/19/2010,,,$520.00,11/19/2010
Richmond Police Department,06/15/2010,11-FS20407,01,"$1,900.00 U.S. CURRENCY",Forfeiture,"$1,900.00",07/23/2010,01/03/2010,,,"$1,900.00",01/03/2010
Richmond Police Department,06/15/2010,11-FS22405,01,"$1,087.00 U.S. CURRENCY",Forfeiture,"$1,087.00",08/12/2010,01/03/2011,,,"$1,087.00",01/03/2011
