Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Westmoreland County Sheriff's Office,08/07/2008,09-FS23509,01,1995 CHEVROLET TAHOE,Forfeiture,"$8,000.00",08/22/2008,05/13/2010,,,$0.00,05/13/2010
Westmoreland County Sheriff's Office,08/07/2008,09-FS23509,02,2003 SUZUKI MOTORCYCLE,Forfeiture,"$5,000.00",08/22/2008,07/07/2009,05/13/2010,,$0.00,05/13/2010
Westmoreland County Sheriff's Office,08/07/2008,09-FS23509,03,2005 SUZUKI MOTORCYCLE,Pending,"$5,000.00",08/22/2008,07/07/2009,,,$0.00,07/07/2009
Westmoreland County Sheriff's Office,08/07/2008,09-FS23509,04,VIP FUTURE CHAMPION MOPED,Forfeiture,$500.00,08/22/2008,07/07/2009,05/13/2010,,$0.00,05/13/2010
Westmoreland County Sheriff's Office,08/07/2008,09-FS23509,05,MOPED (UNKNOWN MODEL),Forfeiture,$500.00,08/22/2008,07/07/2009,05/13/2010,,$0.00,05/13/2010
Westmoreland County Sheriff's Office,02/20/2009,01-FS07605,01,1997 FORD EXPEDITION,Pending,"$5,000.00",03/17/2009,,,,$0.00,
Westmoreland County Sheriff's Office,02/20/2009,09-FS07605,01,1997 FORD EXPEDITION,Return To Owner,"$5,000.00",03/17/2009,11/16/2009,,,$0.00,11/16/2009
Westmoreland County Sheriff's Office,02/20/2009,09-FS07605,02,1997 CHEVROLET,Pending,"$5,000.00",03/17/2009,,,,$0.00,
Westmoreland County Sheriff's Office,01/28/2010,10-FS03226,01,1998 JEEP WRANGLER,Forfeiture,"$2,500.00",02/01/2010,02/10/2012,03/12/2012,,$0.00,03/12/2012
Westmoreland County Sheriff's Office,03/24/2011,11-FS09602,01,$866.00 U.S. CURRENCY,Forfeiture,$866.00,04/06/2011,02/10/2012,,,$866.00,02/10/2012
Westmoreland County Sheriff's Office,03/24/2011,11-FS09603,01,"$2,121.00 U.S. CURRENCY",Forfeiture,"$2,121.00",04/06/2011,07/27/2012,,,"$2,121.00",07/27/2012
Westmoreland County Sheriff's Office,03/24/2011,11-FS09604,01,1993 MITSUBISHI ECLIPSE,Pending,"$1,000.00",04/06/2011,06/06/2012,,,$0.00,06/06/2012
Westmoreland County Sheriff's Office,03/24/2011,11-FS09604,02,$799.53 U.S. CURRENCY,Forfeiture,$799.53,04/06/2011,06/05/2012,,,$799.53,06/05/2012
Westmoreland County Sheriff's Office,06/26/2012,13-FS18812,01,$552.00 us currency,Pending,$552.00,07/06/2012,,,,$0.00,
Westmoreland County Sheriff's Office,05/10/2013,13-FS13313,01,$773.78 U.S. Currency,Pending,$773.78,05/13/2013,,,,$0.00,
Westmoreland County Sheriff's Office,07/31/2013,14-FS21307,01,"$1,306.33 U.S. Currency",Forfeiture,"$1,306.33",08/02/2013,07/23/2014,,,"$1,306.33",07/23/2014
Westmoreland County Sheriff's Office,07/31/2013,14-FS21307,02,2003 Yamaha  Golf Cart,Pending,"$3,500.00",08/02/2013,07/23/2014,,,$0.00,07/23/2014
Westmoreland County Sheriff's Office,12/11/2013,14-FS34608,01,2009 FORD  Focus-4 Cyl.,Dismissal,"$6,000.00",12/12/2013,04/23/2014,,,$0.00,04/23/2014
Westmoreland County Sheriff's Office,12/11/2013,14-FS34608,02,$943.00 U.S. Currency,Forfeiture,$943.00,12/12/2013,07/23/2014,,,$943.00,07/23/2014
Westmoreland County Sheriff's Office,04/15/2014,14-FS10655,01,"$1,000.00 U.S. Currency",Forfeiture,"$1,000.00",04/18/2014,09/09/2014,,,"$1,000.00",09/09/2014
