Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Bland County Sheriff's Office,09/03/2010,11-FS26304,01,CONNETICUT VALLEY ARMS,Forfeiture,$500.00,09/20/2010,11/09/2012,,,$0.00,11/09/2012
Bland County Sheriff's Office,09/03/2010,11-FS26304,02,WINCHESTER 1300,Forfeiture,$500.00,09/20/2010,11/09/2012,,,$0.00,11/09/2012
Bland County Sheriff's Office,09/03/2010,11-FS26304,03,REMINTGTON 870,Forfeiture,$500.00,09/20/2010,11/06/2012,,,$0.00,11/06/2012
Bland County Sheriff's Office,09/03/2010,11-FS26304,04,HIGH POINT 9MM,Forfeiture,$500.00,09/20/2010,11/06/2012,,,$0.00,11/06/2012
Bland County Sheriff's Office,09/03/2010,11-FS26304,05,JIMENEZ ARMS,Forfeiture,$500.00,09/20/2010,11/09/2012,,,$0.00,11/09/2012
Bland County Sheriff's Office,09/03/2010,11-FS26304,06,$947.00 U.S. CURRENCY,Forfeiture,$947.00,09/20/2010,11/09/2012,,,$947.00,11/09/2012
Bland County Sheriff's Office,03/14/2011,11-FS07601,01,2007 CHRYSLER,Pending,"$16,235.00",03/17/2011,11/09/2012,,,$0.00,11/09/2012
Bland County Sheriff's Office,03/14/2011,11-FS07601,02,"$2,907.77 U.S. CURRENCY",Forfeiture,"$2,907.77",03/17/2011,11/09/2012,,,"$2,907.77",11/09/2012
Bland County Sheriff's Office,04/01/2011,11-FS09813,01,2006 DODGE RAM 1500,Return To Owner,"$13,000.00",04/08/2011,06/08/2011,,,$0.00,06/08/2011
Bland County Sheriff's Office,04/01/2011,11-FS09813,02,"$2,324.55 U.S. CURRENCY",Forfeiture,"$2,324.55",04/08/2011,06/08/2011,,,"$2,324.55",06/08/2011
Bland County Sheriff's Office,09/19/2011,12-FS26402,01,1999 CHEVROLET,Pending,$800.00,09/21/2011,,,,$0.00,
Bland County Sheriff's Office,09/23/2011,12-FS27602,01,2001 HONDA,Pending,"$1,500.00",10/03/2011,,,,$0.00,
Bland County Sheriff's Office,02/22/2012,12-FS06004,01,2006 JEEP CHEROKEE,Pending,"$5,000.00",02/29/2012,,,,$0.00,
