Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Appalachia Police Department,04/02/2008,08-FS10906,01,1997 TOYOTA COROLLA,Forfeiture,$800.00,04/18/2008,07/01/2012,,,$0.00,07/01/2012
Appalachia Police Department,06/28/2009,10-FS18802,01,1984 FORD BRONCO,Forfeiture,$600.00,07/07/2009,07/01/2013,,,$0.00,07/01/2013
