Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Blacksburg Police Department,02/06/2009,11-FS27203,01,$608.00 U.S. CURRENCY,Return To Owner,$608.00,09/29/2010,09/29/2010,,,$0.00,09/29/2010
Blacksburg Police Department,04/20/2009,10-FS07401,01,2004 VOLKSWAGEN JETTA,Return To Owner,"$2,500.00",03/15/2010,03/15/2010,,,$0.00,03/15/2010
Blacksburg Police Department,10/20/2009,10-FS32803,01,"$2,960.00 U.S. CURRENCY",Forfeiture,"$2,960.00",11/24/2009,04/04/2011,,,"$2,690.00",04/04/2011
Blacksburg Police Department,02/25/2010,10-FS08106,01,2005 HONDA ACCORD,Forfeiture,"$9,000.00",03/22/2010,03/02/2011,,,"$1,200.00",03/02/2011
Blacksburg Police Department,04/08/2010,10-FS10505,01,"$1,047.35 U.S. CURRENCY",Forfeiture,"$1,047.35",04/15/2010,06/24/2011,,,"$1,047.35",06/24/2011
Blacksburg Police Department,04/23/2010,10-FS11901,01,1996 DODGE STRATUS,Return To Owner,"$3,000.00",04/29/2010,09/29/2010,,,$0.00,09/29/2010
Blacksburg Police Department,05/19/2010,10-FS15405,01,$670.00 U.S. CURRENCY,Forfeiture,$670.00,06/03/2010,03/08/2011,,,$670.00,03/08/2011
Blacksburg Police Department,08/28/2010,11-FS24501,01,$881.00 U.S. CURRENCY,Forfeiture,$881.00,09/02/2010,11/23/2010,,,$881.00,11/23/2010
Blacksburg Police Department,10/01/2011,12-FS28702,01,"$3,267.00 U.S. CURRENCY",Return To Owner,"$3,267.00",10/14/2011,01/20/2012,,,$0.00,01/20/2012
Blacksburg Police Department,12/21/2011,12-FS00402,01,"$2,349.00 U.S. CURRENCY",Return To Owner,"$2,349.00",01/04/2012,07/27/2012,,,$0.00,07/27/2012
Blacksburg Police Department,08/24/2012,13-FS24814,01,"$18,000.00 US CURRENCY",Forfeiture,"$18,000.00",09/04/2012,12/11/2012,,,"$9,000.00",12/11/2012
Blacksburg Police Department,08/31/2012,13-FS03703,01,2005 NISSAN  Xterra-V6,Forfeiture,"$9,175.00",02/19/2013,03/21/2013,,,"$2,000.00",03/21/2013
Blacksburg Police Department,08/31/2012,13-FS03703,02,"$1,808.00 U.S. Currency",,"$1,808.00",02/19/2013,,,,$0.00,
Blacksburg Police Department,08/31/2012,13-FS25102,01,2005 NISSAN XTERRA,Pending,"$4,500.00",09/07/2012,,,,$0.00,
Blacksburg Police Department,09/27/2012,13-FS03707,01,"$4,260.00 U.S. Currency",Forfeiture,"$4,260.00",02/06/2013,07/16/2013,,,"$4,260.00",07/16/2013
Blacksburg Police Department,11/10/2012,13-FS03706,01,"$1,585.00 U.S. Currency",Return To Owner,"$1,585.00",02/06/2013,03/06/2013,,,$0.00,03/06/2013
Blacksburg Police Department,12/06/2012,13-FS03702,01,2006 CHEVROLET TRUCK  Colorado,Forfeiture,"$8,000.00",08/20/2014,05/29/2014,08/25/2014,,"$6,699.99",05/29/2014
Blacksburg Police Department,04/30/2013,13-FS12019,01,"$1,400.00 U.S. Currency",Forfeiture,"$1,400.00",04/30/2013,10/10/2013,,,"$1,400.00",10/10/2013
Blacksburg Police Department,05/03/2013,13-FS13310,01,1997 NISSAN  Altima-4 Cyl.,Forfeiture,"$3,000.00",05/13/2013,01/31/2014,,,$0.00,01/31/2014
Blacksburg Police Department,05/25/2013,13-FS14803,01,"$1,125.00 U.S. Currency",Return To Owner,"$1,125.00",05/28/2013,01/22/2015,,,$0.00,01/22/2015
Blacksburg Police Department,02/10/2014,14-FS04983,01,2002 CHEVROLET  Cavalier-L4,Pending,"$2,450.00",02/18/2014,,,,$0.00,
Blacksburg Police Department,09/27/2014,15-FS27208,01,"$2,729.14 U.S. Currency",Pending,"$2,729.14",09/29/2014,,,,$0.00,
