Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Henrico County Division of Police,05/01/2010,11-FS19706,01,"$1,021.00 U.S. CURRENCY",Return To Owner,"$1,021.00",07/16/2010,10/01/2010,,,$0.00,10/01/2010
Henrico County Division of Police,05/05/2010,10-FS15811,01,$664.88 U.S. CURRENCY,Return To Owner,$664.88,06/07/2010,10/01/2010,,,$0.00,10/01/2010
Henrico County Division of Police,05/20/2010,10-FS15810,01,2001 INFINITI Q45,Release To Lien Holder,"$5,000.00",06/07/2010,02/28/2011,,,$0.00,02/28/2011
Henrico County Division of Police,06/10/2010,11-FS19707,01,1994 GMC SUBURBAN,Return To Owner,"$1,000.00",07/16/2010,01/02/2013,,,$0.00,01/02/2013
Henrico County Division of Police,06/10/2010,11-FS19707,02,1997 FORD EXPLORER,Pending,"$1,000.00",07/16/2010,01/02/2013,,,$0.00,01/02/2013
Henrico County Division of Police,06/18/2010,11-FS18904,01,"$1,220.00 U.S. CURRENCY",Forfeiture,"$1,220.00",07/08/2010,11/14/2012,,,"$1,220.00",11/14/2012
Henrico County Division of Police,06/24/2010,11-FS19708,01,2008 CADILLAC ESCALADE,Forfeiture,"$15,000.00",07/16/2010,11/01/2011,11/20/2012,,"$8,796.87",11/20/2012
Henrico County Division of Police,06/24/2010,11-FS19708,02,"$107,969.00 U.S. CURRENCY",Forfeiture,"$107,969.00",07/16/2010,11/01/2011,,,"$53,984.50",11/01/2011
Henrico County Division of Police,06/24/2010,11-FS19709,01,"$2,501.00 U.S. CURRENCY",Return To Owner,"$2,501.00",07/16/2010,10/01/2010,,,$0.00,10/01/2010
Henrico County Division of Police,06/29/2010,11-FS20804,01,"$2,053.00 U.S. CURRENCY",Forfeiture,"$2,053.00",07/27/2010,11/07/2011,,,"$2,053.00",11/07/2011
Henrico County Division of Police,07/09/2010,11-FS21506,01,2002 BMW 745,Release To Lien Holder,"$10,000.00",08/03/2010,01/02/2013,,,$0.00,01/02/2013
Henrico County Division of Police,07/09/2010,11-FS21506,02,"$4,466.00 U.S. CURRENCY",Forfeiture,"$4,466.00",08/03/2010,10/31/2011,,,"$4,466.00",10/31/2011
Henrico County Division of Police,07/09/2010,11-FS21507,01,"$19,388.00 U.S. CURRENCY",Forfeiture,"$19,388.00",08/03/2010,10/31/2011,,,"$19,388.00",10/31/2011
Henrico County Division of Police,08/18/2010,11-FS27118,01,2003 HONDA ELEMENT,Return To Owner,"$4,000.00",09/28/2010,04/01/2011,,,$0.00,04/01/2011
Henrico County Division of Police,08/19/2010,11-FS27117,01,"$4,000.00 U.S. CURRENCY",Forfeiture,"$4,000.00",09/28/2010,10/31/2011,,,"$3,000.00",10/31/2011
Henrico County Division of Police,08/20/2010,11-FS27119,01,"$4,960.00 U.S. CURRENCY",Forfeiture,"$4,960.00",09/28/2010,10/31/2011,,,"$4,960.00",10/31/2011
Henrico County Division of Police,08/26/2010,11-FS27120,01,"73"" MITSUBISHI DLP TELEVISION",Forfeiture,$500.00,09/28/2010,01/13/2011,,,$0.00,01/17/2012
Henrico County Division of Police,09/15/2010,11-FS28010,01,$939.00 U.S. CURRENCY,Return To Owner,$939.00,10/07/2010,02/22/2011,,,$0.00,02/22/2011
Henrico County Division of Police,09/17/2010,11-FS28011,01,1998 FORD F-150 PICKUP,Return To Owner,"$1,000.00",10/07/2010,11/30/2011,,,$0.00,11/30/2011
Henrico County Division of Police,09/30/2010,11-FS29204,01,"9,406.00 EUROS",Return To Owner,"$13,252.10",10/19/2010,01/13/2011,,,$0.00,01/13/2011
Henrico County Division of Police,10/17/2010,11-FS30706,01,"$1,253.00  U.S. CURRENCY",Forfeiture,"$1,253.00",11/03/2010,10/31/2011,,,$900.00,10/31/2011
Henrico County Division of Police,10/26/2010,11-FS36214,01,"$4,201.00 U.S. CURRENCY",Forfeiture,"$4,201.00",12/28/2010,12/19/2011,,,"$3,751.00",12/19/2011
Henrico County Division of Police,11/05/2010,11-FS36215,01,"$1,473.00 U.S. CURRENCY",Forfeiture,"$1,473.00",12/28/2010,10/31/2011,,,"$1,473.00",10/31/2011
Henrico County Division of Police,11/18/2010,11-FS36213,01,"$11,359.00 U.S. CURRENCY",Forfeiture,"$11,359.00",12/28/2010,10/31/2011,,,"$11,359.00",10/31/2011
Henrico County Division of Police,11/29/2010,11-FS36217,01,$950.00 U.S. CURRENCY,Forfeiture,$950.00,12/28/2010,11/14/2012,,,$500.00,11/14/2012
Henrico County Division of Police,12/02/2010,11-FS36216,01,"$157,480.00 U.S. CURRENCY",Forfeiture,"$157,480.00",12/28/2010,10/31/2011,,,"$146,814.00",10/31/2011
Henrico County Division of Police,01/05/2011,11-FS05506,01,"$3,183.54 U.S. CURRENCY",Dismissal,"$3,183.54",02/24/2011,02/13/2013,,,$0.00,02/13/2013
Henrico County Division of Police,01/07/2011,11-FS05507,01,"$1,617.00 U.S. CURRENCY",Forfeiture,"$1,617.00",02/24/2011,10/31/2011,,,$808.50,10/31/2011
Henrico County Division of Police,01/28/2011,11-FS05510,01,"$3,480.00 U.S. CURRENCY",Return To Owner,"$3,480.00",02/24/2011,06/17/2011,,,$0.00,06/17/2011
Henrico County Division of Police,02/03/2011,11-FS05505,01,1998 BUICK LASABRE,Return To Owner,"$1,000.00",02/24/2011,11/10/2011,,,$0.00,11/10/2011
Henrico County Division of Police,02/14/2011,11-FS05508,01,"$2,098.00 U.S. CURRENCY",Forfeiture,"$2,098.00",02/24/2011,10/31/2011,,,"$2,098.00",10/31/2011
Henrico County Division of Police,02/14/2011,11-FS10407,01,$710.00 U.S. CURRENCY,Forfeiture,$710.00,04/14/2011,11/14/2012,,,$710.00,11/14/2012
Henrico County Division of Police,02/17/2011,11-FS05509,01,"$2,494.00 U.S. CURRENCY",Forfeiture,"$2,494.00",02/24/2011,10/31/2011,,,"$2,494.00",10/31/2011
Henrico County Division of Police,02/20/2011,11-FS05504,01,"$7,000.00 U.S. CURRENCY",Forfeiture,"$7,000.00",02/24/2011,10/31/2011,,,"$7,000.00",10/31/2011
Henrico County Division of Police,02/23/2011,11-FS05604,01,"$12,096.00 U.S. CURRENCY",Return To Owner,"$12,096.00",02/25/2011,04/11/2011,,,$0.00,04/11/2011
Henrico County Division of Police,02/28/2011,11-FS10402,01,1997 PLYMOUTH VOYAGER,Forfeiture,$500.00,04/14/2011,11/14/2012,,,$0.00,11/14/2012
Henrico County Division of Police,02/28/2011,11-FS10402,02,"$3,896.00 U.S. CURRENCY",Forfeiture,"$3,896.00",04/14/2011,10/31/2011,,,"$3,896.00",10/31/2011
Henrico County Division of Police,03/08/2011,11-FS10403,01,"$1,171.03 U.S. CURRENCY",Return To Owner,"$1,171.03",04/14/2011,09/19/2011,,,$0.00,09/19/2011
Henrico County Division of Police,03/18/2011,11-FS10406,01,2002 TOYOTA SEQUOIA,Return To Owner,"$7,500.00",04/14/2011,06/17/2011,,,$0.00,06/17/2011
Henrico County Division of Police,03/21/2011,11-FS10404,01,2010 HONDA CIVIC,Release To Lien Holder,"$10,000.00",04/14/2011,01/02/2013,,,$0.00,01/02/2013
Henrico County Division of Police,03/21/2011,11-FS10404,02,"$2,104.97 U.S. CURRENCY",Forfeiture,"$2,104.97",04/14/2011,11/17/2011,,,"$2,104.97",11/17/2011
Henrico County Division of Police,03/23/2011,11-FS10408,01,"$1,900.00 U.S. CURRENCY",Dismissal,"$1,900.00",04/14/2011,04/25/2013,,,$0.00,04/25/2013
Henrico County Division of Police,04/02/2011,11-FS10405,01,"$1,371.14 U.S. CURRENCY",Return To Owner,"$1,371.14",04/14/2011,12/04/2011,,,$0.00,12/04/2011
Henrico County Division of Police,04/04/2011,11-FS14409,01,$600.19 U.S. CURRENCY,Return To Owner,$600.19,05/24/2011,06/17/2011,,,$0.00,06/17/2011
Henrico County Division of Police,04/08/2011,11-FS14408,01,2000 LAND ROVER RANGE ROVER,Return To Owner,"$10,000.00",05/24/2011,10/31/2011,,,$0.00,10/31/2011
Henrico County Division of Police,04/08/2011,11-FS14408,02,"$1,842.51 U.S. CURRENCY",Forfeiture,"$1,842.51",05/24/2011,10/31/2011,,,"$1,500.00",10/31/2011
Henrico County Division of Police,06/01/2011,12-FS19506,01,2000 DODGE CARAVAN,Release To Lien Holder,"$2,000.00",07/14/2011,11/10/2011,,,$0.00,11/10/2011
Henrico County Division of Police,06/01/2011,12-FS19506,02,"$3,831.00 U.S. CURRENCY",Forfeiture,"$3,831.00",07/14/2011,11/14/2012,,,"$2,000.00",11/14/2012
Henrico County Division of Police,06/14/2011,11-FS17207,01,"$2,587.07 U.S. CURRENCY",Pending,"$2,587.07",06/21/2011,,,,$0.00,
Henrico County Division of Police,06/14/2011,11-FS17208,01,"$1,240.00 U.S. CURRENCY",Dismissal,"$1,240.00",06/21/2011,04/25/2013,,,$0.00,04/25/2013
Henrico County Division of Police,06/26/2011,12-FS19507,01,"$2,981.00 U.S. CURRENCY",Pending,"$2,981.00",07/14/2011,,,,$0.00,
Henrico County Division of Police,07/04/2011,12-FS21610,01,$962.05 U.S. CURRENCY,Return To Owner,$962.05,08/04/2011,02/23/2012,,,$0.00,02/23/2012
Henrico County Division of Police,07/06/2011,12-FS19508,01,1997 GMC JIMMY,Return To Owner,$500.00,07/14/2011,10/06/2011,,,$0.00,10/06/2011
Henrico County Division of Police,07/15/2011,12-FS21612,01,1997 NISSAN ALTIMA,Dismissal,"$1,500.00",08/04/2011,02/23/2012,,,$0.00,02/23/2012
Henrico County Division of Police,07/22/2011,12-FS21611,01,$916.00 U.S. CURRENCY,Pending,$916.00,08/04/2011,,,,$0.00,
Henrico County Division of Police,08/04/2011,12-FS23701,01,$745.00 U.S. CURRENCY,Forfeiture,$745.00,08/25/2011,11/14/2012,,,$745.00,11/14/2012
Henrico County Division of Police,08/06/2011,12-FS23702,01,1995 JEEP CHEROKEE,Return To Owner,$500.00,08/25/2011,12/12/2011,,,$0.00,12/12/2011
Henrico County Division of Police,08/06/2011,12-FS23702,02,$653.00 U.S. CURRENCY,Dismissal,$653.00,08/25/2011,05/31/2012,,,$0.00,05/31/2012
Henrico County Division of Police,08/21/2011,12-FS26218,01,"$1,156.00 U.S. CURRENCY",Forfeiture,"$1,156.00",09/19/2011,11/05/2013,,,"$1,156.00",11/05/2013
Henrico County Division of Police,09/03/2011,12-FS26216,01,2009 DODGE CARAVAN,Return To Owner,"$2,500.00",09/19/2011,10/23/2012,,,$0.00,10/23/2012
Henrico County Division of Police,09/03/2011,12-FS26216,02,"$41,017.00 U.S. CURRENCY",Forfeiture,"$41,017.00",09/19/2011,10/23/2012,,,"$41,017.00",10/23/2012
Henrico County Division of Police,09/05/2011,12-FS26217,01,"$5,220.00 U.S. CURRENCY",Return To Owner,"$5,220.00",09/19/2011,12/25/2012,,,$0.00,12/25/2012
Henrico County Division of Police,09/23/2011,12-FS31415,01,$753.00 U.S. CURRENCY,Pending,$753.00,11/10/2011,,,,$0.00,
Henrico County Division of Police,10/01/2011,12-FS31416,01,$678.00 U.S. CURRENCY,Pending,$678.00,11/10/2011,,,,$0.00,
Henrico County Division of Police,10/09/2011,12-FS31414,01,$652.00 U.S. CURRENCY,Forfeiture,$652.00,11/10/2011,11/14/2012,,,$652.00,11/14/2012
Henrico County Division of Police,10/13/2011,12-FS34604,01,"$2,440.00 U.S. CURRENCY",Forfeiture,"$2,440.00",12/12/2011,11/14/2012,,,"$2,440.00",11/14/2012
Henrico County Division of Police,12/20/2011,12-FS01101,01,"$11,790.00 U.S. CURRENCY",Dismissal,"$11,790.00",01/11/2012,03/08/2013,,,$0.00,03/08/2013
Henrico County Division of Police,12/20/2011,12-FS01102,01,1990 Ford Ranger,Dismissal,$500.00,01/11/2012,03/08/2013,,,$0.00,03/08/2013
Henrico County Division of Police,01/15/2012,12-FS04409,01,"$1,570.08 U.S. CURRENCY",Forfeiture,"$1,570.08",02/13/2012,11/14/2012,,,"$1,570.08",11/14/2012
Henrico County Division of Police,01/18/2012,12-FS04406,01,"$2,711.00 U.S. CURRENCY",Forfeiture,"$2,711.00",02/13/2012,11/05/2013,,,"$2,189.00",11/05/2013
Henrico County Division of Police,01/18/2012,12-FS04408,01,"$1,125.00 U.S. CURRENCY",Pending,"$1,125.00",02/13/2012,,,,$0.00,
Henrico County Division of Police,01/22/2012,12-FS04804,01,"$,161.00 U.S. CURRENCY",Dismissal,"$1,161.00",02/17/2012,06/28/2012,,,$0.00,06/28/2012
Henrico County Division of Police,02/09/2012,12-FS04407,01,$926.00 U.S. CURRENCY,Dismissal,$926.00,02/13/2012,04/01/2013,,,$0.00,04/01/2013
Henrico County Division of Police,02/14/2012,12-FS04802,01,"$6,000.00 U.S. CURRENCY",Forfeiture,"$6,000.00",02/17/2012,01/28/2014,,,"$3,789.32",01/28/2014
Henrico County Division of Police,02/14/2012,12-FS04802,02,2 Wells Fargo Bank Accounts,Dismissal,"$9,157.28",02/17/2012,01/28/2014,,,$0.00,01/28/2014
Henrico County Division of Police,02/15/2012,12-FS04803,01,"$1,134.00 U.S. CURRENCY",Dismissal,"$1,134.00",02/17/2012,10/09/2012,,,$0.00,10/09/2012
Henrico County Division of Police,02/29/2012,12-FS08703,01,"$3,845.00 U.S. CURRENCY",Forfeiture,"$3,845.00",03/27/2012,11/14/2012,,,"$3,845.00",11/14/2012
Henrico County Division of Police,03/01/2012,12-FS08802,01,2000 CHEVROLET SUBURBAN,Return To Owner,"$2,000.00",03/28/2012,11/05/2013,,,$0.00,11/05/2013
Henrico County Division of Police,03/01/2012,12-FS08802,02,"$6,700.00 U.S. CURRENCY",Forfeiture,"$6,700.00",03/28/2012,11/05/2013,,,"$6,160.00",11/05/2013
Henrico County Division of Police,03/07/2012,12-FS10404,01,"$3,583.00 U.S. CURRENCY",Forfeiture,"$3,583.00",04/13/2012,11/05/2013,,,"$3,583.00",11/05/2013
Henrico County Division of Police,03/09/2012,12-FS08702,01,2004 DODGE DURANGO,Release To Lien Holder,"$10,000.00",03/27/2012,10/22/2012,,,$0.00,10/22/2012
Henrico County Division of Police,03/09/2012,12-FS08704,01,1993 CHEVROLET CAPRICE,Return To Owner,"$5,000.00",03/27/2012,10/22/2012,,,$0.00,10/22/2012
Henrico County Division of Police,03/09/2012,12-FS08704,02,$550.45 US CURRRENCY,Forfeiture,$550.45,03/27/2012,11/14/2012,,,$550.45,11/14/2012
Henrico County Division of Police,03/09/2012,12-FS08704,03,1990 Ford Crown Victoria,Return To Owner,$500.00,03/27/2012,10/22/2012,,,$0.00,10/22/2012
Henrico County Division of Police,03/09/2012,12-FS08705,01,"$1,508.00 U.S. CURRENCY",Forfeiture,"$1,508.00",03/27/2012,11/14/2012,,,"$1,508.00",11/14/2012
Henrico County Division of Police,03/29/2012,12-FS10403,01,"$1,095.00 U.S. CURRENCY",Forfeiture,"$1,095.00",04/13/2012,11/05/2013,,,$0.00,11/05/2013
Henrico County Division of Police,04/06/2012,13-FS33301,01,"$50,850.03 U.S. Currency",Return To Owner,"$50,850.03",11/28/2012,12/12/2012,,,$0.00,12/12/2012
Henrico County Division of Police,04/06/2012,13-FS33305,01,"$13,276.99 U.S. Currency",Forfeiture,"$13,276.99",11/28/2012,02/12/2013,,,"$13,276.99",02/12/2013
Henrico County Division of Police,05/02/2012,12-FS13104,01,"$1,608.00 US CURRENCY",Dismissal,"$1,608.00",05/10/2012,10/22/2012,,,$0.00,10/22/2012
Henrico County Division of Police,05/09/2012,12-FS13103,01,2003 BUICK CENTURY,Dismissal,$800.00,05/10/2012,05/24/2013,,,$0.00,05/24/2013
Henrico County Division of Police,05/09/2012,12-FS13103,02,"$7,200.00 US CURRENCY",Dismissal,"$7,200.00",05/10/2012,05/24/2013,,,$0.00,05/24/2013
Henrico County Division of Police,05/22/2012,13-FS18803,01,"$5,866.00 US CURRENCY",Forfeiture,"$5,866.00",07/06/2012,11/05/2013,,,"$5,866.00",11/05/2013
Henrico County Division of Police,05/22/2012,13-FS18804,01,1998 CHEVROLET SUBURBAN,Forfeiture,"$2,000.00",07/06/2012,12/03/2012,01/31/2014,,"$2,182.00",01/31/2014
Henrico County Division of Police,05/22/2012,13-FS18804,02,"$81,460.00 US CURRENCY",Forfeiture,"$81,460.00",07/06/2012,11/05/2013,,,"$81,460.00",11/05/2013
Henrico County Division of Police,05/22/2012,13-FS18805,01,1997 JEEP CHEROKEE,Pending,"$4,000.00",07/06/2012,,,,$0.00,
Henrico County Division of Police,05/22/2012,13-FS18807,01,1999 GMC YUKON,Forfeiture,"$7,000.00",07/06/2012,04/16/2013,01/31/2014,,"$1,421.13",01/31/2014
Henrico County Division of Police,05/22/2012,13-FS18807,02,"$20,761.58 US CURRENCY",Forfeiture,"$20,761.58",07/06/2012,11/05/2013,,,"$20,761.58",11/05/2013
Henrico County Division of Police,05/22/2012,13-FS18807,03,1998 JEEP CHEROKEE,Pending,"$4,000.00",07/06/2012,,,,$0.00,
Henrico County Division of Police,05/22/2012,13-FS18807,04,2005 INFINITI G35,Pending,"$8,000.00",07/06/2012,04/16/2013,,,,04/16/2013
Henrico County Division of Police,06/05/2012,13-FS18806,01,$785.00 US CURRENCY,Forfeiture,$785.00,07/06/2012,11/05/2013,,,$785.00,11/05/2013
Henrico County Division of Police,06/29/2012,13-FS19205,01,"$50,505.70 US CURRENCY",Forfeiture,"$50,505.70",07/10/2012,11/13/2013,,,"$50,505.70",11/13/2013
Henrico County Division of Police,07/06/2012,13-FS22108,01,"$4,242.00 US CURRENCY",Pending,"$4,242.00",08/08/2012,,,,$0.00,
Henrico County Division of Police,07/11/2012,13-FS22104,01,2007 FORD F-150 FX2 SPORT,Release To Lien Holder,"$12,000.00",08/08/2012,11/20/2012,,,$0.00,11/20/2012
Henrico County Division of Police,07/11/2012,13-FS22104,02,"$12,580.00 US CURRENCY",Forfeiture,"$12,580.00",08/08/2012,11/13/2013,,,"$12,580.00",11/13/2013
Henrico County Division of Police,07/11/2012,13-FS22107,01,2009 NISSAN MAXIMA,Release to Lien Holder,"$13,000.00",08/08/2012,02/06/2013,,,$0.00,02/06/2013
