Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Charlottesville Police Dept. - JADE Task Force,07/08/2009,10-FS19417,01,"$2,415.00 U.S. CURRENCY",Forfeiture,"$2,415.00",07/13/2009,11/03/2009,,,"$2,415.00",11/03/2009
Charlottesville Police Dept. - JADE Task Force,07/10/2009,10-FS19516,01,$536.00 U.S. CURRENCY,Forfeiture,$536.00,07/14/2009,06/22/2010,,,$0.00,06/22/2010
Charlottesville Police Dept. - JADE Task Force,07/16/2009,10-FS20107,01,$696.78 U.S. CURRENCY,Forfeiture,$696.78,07/20/2009,03/30/2010,,,$696.78,03/30/2010
Charlottesville Police Dept. - JADE Task Force,07/24/2009,10-FS20806,01,"$2,617.00 U.S.CURRENCY",Forfeiture,"$2,617.00",07/27/2009,12/27/2011,,,"$2,617.00",12/27/2011
Charlottesville Police Dept. - JADE Task Force,08/06/2009,10-FS22907,01,$517.00 U.S. CURRENCY,Forfeiture,$517.00,08/17/2009,02/02/2010,,,$517.00,02/02/2010
Charlottesville Police Dept. - JADE Task Force,09/03/2009,10-FS24703,01,"$3,797.00 U.S. CURRENCY",Forfeiture,"$3,797.00",09/04/2009,03/30/2010,,,"$3,797.00",03/30/2010
Charlottesville Police Dept. - JADE Task Force,10/22/2009,10-FS29607,01,"$1,447.00 U.S. CURRENCY",Forfeiture,"$1,447.00",10/23/2009,06/17/2011,,,"$1,447.00",06/17/2011
Charlottesville Police Dept. - JADE Task Force,11/09/2009,10-FS31314,01,"$1,245.00 U.S. CURRENCY",Pending,"$1,245.00",11/09/2009,,,,$0.00,
Charlottesville Police Dept. - JADE Task Force,11/13/2009,10-FS32006,01,$850.00 U.S. CURRENCY,Forfeiture,$850.00,11/16/2009,11/01/2010,,,$850.00,11/01/2010
Charlottesville Police Dept. - JADE Task Force,11/16/2009,10-FS32205,01,$720.00 U.S. CURRENCY,Forfeiture,$720.00,11/18/2009,06/02/2010,,,$720.00,06/02/2010
