Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Montgomery County Sheriff's Office,01/26/2009,11-FS29801,01,2000 FORD MUSTANG,Return To Owner,"$7,500.00",10/25/2010,10/25/2010,,,$0.00,10/25/2010
Montgomery County Sheriff's Office,07/02/2009,10-FS19001,01,"$1,573.00 U.S. CURRENCY",Forfeiture,"$1,573.00",07/09/2009,05/17/2010,,,"$1,573.00",05/17/2010
Montgomery County Sheriff's Office,07/20/2009,10-FS21014,01,1993 CADILLAC FLEETWOOD,Forfeiture,"$2,500.00",07/29/2009,07/07/2010,10/21/2010,,$0.00,10/21/2010
Montgomery County Sheriff's Office,07/20/2009,10-FS21014,02,"1,655.00 U.S. CURRENCY",Forfeiture,"$1,655.00",07/29/2009,07/07/2010,,,"$1,635.00",07/07/2010
Montgomery County Sheriff's Office,07/28/2009,10-FS23202,01,$803.00 U.S. CURRENCY,Forfeiture,$803.00,08/20/2009,05/17/2010,,,$803.00,05/17/2010
Montgomery County Sheriff's Office,09/21/2009,10-FS27101,01,"$2,378.00 U.S. CURRENCY",Forfeiture,"$2,378.00",09/28/2009,01/20/2010,,,"$2,378.00",01/20/2010
Montgomery County Sheriff's Office,10/05/2009,10-FS29902,01,$652.00 U.S. CURRENCY,Forfeiture,$652.00,10/26/2009,03/25/2010,,,$652.00,03/25/2010
Montgomery County Sheriff's Office,10/08/2009,10-FS29904,01,1995 CHEVROLET CAMARO,Forfeiture,"$4,500.00",10/26/2009,10/26/2010,01/23/2012,,$0.00,01/23/2012
Montgomery County Sheriff's Office,10/08/2009,10-FS29904,02,$889.00 U.S. CURRENCY,Forfeiture,$889.00,10/26/2009,10/26/2010,,,$889.00,10/26/2010
Montgomery County Sheriff's Office,12/16/2009,10-FS01407,01,$596.00 U.S. CURRENCY,Forfeiture,$596.00,01/14/2010,05/17/2010,,,$596.00,05/17/2010
Montgomery County Sheriff's Office,03/18/2010,10-FS08412,01,$525.00 U.S. CURRENCY,Forfeiture,$525.00,03/25/2010,10/22/2010,,,$525.00,10/22/2010
Montgomery County Sheriff's Office,04/23/2010,10-FS13202,01,$852.00 U.S. CURRENCY,Forfeiture,$852.00,05/12/2010,08/05/2010,,,$852.00,08/05/2010
Montgomery County Sheriff's Office,08/04/2010,11-FS23101,01,"$7,136.00 U.S. CURRENCY",Return To Owner,"$7,136.00",08/19/2010,10/21/2010,,,$0.00,10/21/2010
Montgomery County Sheriff's Office,08/09/2010,11-FS23102,01,"46"" SANYO HD TV",Forfeiture,$500.00,08/19/2010,11/12/2010,,,$0.00,01/17/2012
Montgomery County Sheriff's Office,04/11/2011,12-FS22806,01,$709.00 U.S. CURRENCY,Forfeiture,$709.00,08/16/2011,08/16/2011,,,$709.00,08/16/2011
Montgomery County Sheriff's Office,04/24/2011,12-FS22207,01,"$9,400.00 U.S. CURRENCY",Forfeiture,"$9,400.00",08/10/2011,08/20/2012,,,"$9,400.00",08/20/2012
Montgomery County Sheriff's Office,04/30/2011,12-FS22205,01,"$5,479.00 U.S. CURRENCY",Forfeiture,"$5,479.00",08/10/2011,10/05/2011,,,"$3,000.00",10/05/2011
Montgomery County Sheriff's Office,04/30/2011,12-FS22205,02,APPLE LAPTOP,Pending,$500.00,08/10/2011,,,,$0.00,
Montgomery County Sheriff's Office,06/17/2011,12-FS22206,01,"$1,412.00 U.S. CURRENCY",Forfeiture,"$1,412.00",08/10/2011,02/07/2012,,,"$1,412.00",02/07/2012
Montgomery County Sheriff's Office,06/28/2011,12-FS22204,01,$545.00 U.S. CURRENCY,Forfeiture,$545.00,08/10/2011,05/22/2012,,,$0.00,05/22/2012
Montgomery County Sheriff's Office,08/19/2011,12-FS29311,01,$718.00 U.S. CURRENCY,Forfeiture,$718.00,10/20/2011,03/02/2012,,,$515.00,03/02/2012
Montgomery County Sheriff's Office,04/10/2013,13-FS10617,01,Sharp Aquos Flat Screen TV,Return To Owner,$500.00,04/16/2013,05/16/2013,,,$0.00,05/16/2013
Montgomery County Sheriff's Office,05/28/2013,13-FS15001,01,$560.00 U.S. Currency,,$560.00,05/31/2013,,,,$0.00,
Montgomery County Sheriff's Office,07/24/2013,14-FS22403,01,1978 Ford  F150,Pending,"$1,000.00",08/12/2013,,,,$0.00,
Montgomery County Sheriff's Office,04/21/2014,14-FS12791,01,1997 JEEP  Grand Cherokee-6 Cyl.,Pending,"$2,000.00",05/07/2014,,,,$0.00,
Montgomery County Sheriff's Office,05/25/2014,14-FS16894,01,1994 TOYOTA  PICK-UP,Pending,"$4,000.00",06/17/2014,,,,$0.00,
