Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Hanover County Sheriff's Office,06/25/2008,09-FS19202,01,"$2,009.22 U.S. CURRENCY",Pendingr,"$2,009.22",07/10/2008,,,,$0.00,
Hanover County Sheriff's Office,08/30/2008,09-FS28002,01,"$1,257.00 U.S. CURRENCY",Return To Owner,"$1,257.00",10/06/2008,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,10/29/2008,09-FS31011,01,"$1,865.37 U.S. CURRENCY",Return To Owner,"$1,865.37",11/05/2008,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,03/07/2009,09-FS09309,01,$681.00 U.S. CURRENCY,Return To Owner,$681.00,04/03/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,03/13/2009,09-FS09307,01,1994 FORD MUSTANG,Return To Owner,"$4,000.00",04/03/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,03/20/2009,09-FS09310,01,2005 DODGE NEON,Return To Owner,"$6,000.00",04/03/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,03/22/2009,09-FS09308,01,$911.00 U.S. CURRENCY,Return To Owner,$911.00,04/03/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,07/02/2009,10-FS24704,01,"$1,293.00 U.S. CURRENCY",Return To Owner,"$1,293.00",09/04/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,07/02/2009,10-FS24705,01,$896.00 U.S. CURRENCY,Return To Owner,$896.00,09/04/2009,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,08/20/2009,10-FS24706,01,"$1,110.00 U.S. CURRENCY",Forfeiture,"$1,110.00",09/04/2009,01/23/2014,,,"$1,110.00",01/23/2014
Hanover County Sheriff's Office,08/20/2009,10-FS24707,01,"$1,325.00 U.S. CURRENCY",Forfeiture,"$1,325.00",09/04/2009,01/23/2014,,,"$1,325.00",01/23/2014
Hanover County Sheriff's Office,09/18/2009,10-FS33504,01,2004 MERCURY SABLE,Pending,"$7,500.00",12/01/2009,07/15/2013,,,$0.00,07/15/2013
Hanover County Sheriff's Office,11/18/2009,10-FS01405,01,$873.00 U.S. CURRENCY,Return To Owner,$873.00,01/14/2010,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,11/18/2009,10-FS01406,01,2000 NISSAN MAXIMA,Return To Owner,"$5,000.00",01/14/2010,11/03/2014,,,$0.00,11/03/2014
Hanover County Sheriff's Office,01/27/2010,10-FS04908,01,"$1,062.00 U.S. CURRENCY",Forfeiture,"$1,062.00",02/18/2010,08/20/2012,,,$662.00,08/20/2012
Hanover County Sheriff's Office,02/24/2010,10-FS08413,01,1999 FORD F-150,Forfeiture,"$2,840.00",03/25/2010,03/21/2011,07/26/2012,,$0.00,07/26/2012
Hanover County Sheriff's Office,02/24/2010,10-FS08413,02,"$1,885.00 U.S. CURRENCY",Forfeiture,"$1,885.00",03/25/2010,03/21/2011,,,"$1,885.00",03/21/2011
Hanover County Sheriff's Office,03/04/2010,10-FS08414,01,1999 GMC YUKON,Forfeiture,"$4,000.00",03/25/2010,01/13/2011,07/26/2012,,$0.00,07/26/2012
Hanover County Sheriff's Office,04/21/2010,10-FS18002,01,"$1,093.00 U.S. CURRENCY",Forfeiture,"$1,093.00",06/29/2010,04/05/2013,,,"$1,093.00",04/05/2013
Hanover County Sheriff's Office,04/22/2010,10-FS13201,01,1990 FORD TAURUS,Return To Owner,"$1,000.00",05/12/2010,11/03/2014,,,,11/03/2014
Hanover County Sheriff's Office,04/22/2010,10-FS13201,02,$910.00 U.S. CURRENCY,Forfeiture,$910.00,05/12/2010,08/20/2012,,,$510.00,08/20/2012
Hanover County Sheriff's Office,05/07/2010,11-FS12402,01,1996 FORD RANGER,Forfeiture,"$2,000.00",05/04/2011,05/04/2011,07/26/2012,,$0.00,07/26/2012
Hanover County Sheriff's Office,06/15/2010,10-FS18003,01,"$3,901.00 U.S. CURRENCY",Forfeiture,"$3,901.00",06/29/2010,08/20/2012,,,"$3,501.00",08/20/2012
Hanover County Sheriff's Office,09/03/2010,11-FS31201,01,"$1,782.00 U.S. CURRENCY",Return To Owner,"$1,782.00",11/08/2010,05/31/2012,,,$0.00,05/31/2012
Hanover County Sheriff's Office,09/03/2010,11-FS31202,01,$585.00 U.S. CURRENCY,Return To Owner,$585.00,11/08/2010,05/31/2012,,,$0.00,05/31/2012
Hanover County Sheriff's Office,10/04/2010,11-FS29102,01,"$1,710.00 U.S. CURRENCY",Forfeiture,"$1,710.00",10/18/2010,04/05/2013,,,"$1,710.00",04/05/2013
Hanover County Sheriff's Office,10/26/2010,11-FS32203,01,1995 FORD WINDSTAR,Forfeiture,$800.00,11/18/2010,07/27/2012,,,$680.25,07/27/2012
Hanover County Sheriff's Office,10/26/2010,11-FS32204,01,1996 FORD EXPLORER,Return To Owner,"$1,975.00",11/18/2010,01/22/2013,,,$0.00,01/22/2013
Hanover County Sheriff's Office,11/10/2010,11-FS33606,01,1995 INFINITI,Return To Owner,"$2,000.00",12/02/2010,06/07/2013,,,$0.00,06/07/2013
Hanover County Sheriff's Office,12/14/2010,10-FS01001,01,1998 BMW 740 I,Pending,"$8,040.00",01/10/2010,,,,$0.00,
Hanover County Sheriff's Office,12/14/2010,11-FS01001,01,1993 FORD F-150,Forfeiture,"$1,050.00",01/10/2011,03/21/2011,07/26/2012,,$0.00,07/26/2012
Hanover County Sheriff's Office,12/14/2010,11-FS01002,01,1998 BMW 740 I,Forfeiture,"$8,050.00",01/10/2011,03/21/2011,07/26/2012,,$0.00,07/26/2012
Hanover County Sheriff's Office,12/22/2010,11-FS01203,01,2002 CADILLAC DEVILLE,Release To Lien Holder,"$2,500.00",01/12/2011,04/20/2012,,,$0.00,04/20/2012
Hanover County Sheriff's Office,01/15/2011,11-FS03521,01,"$3,560.00 U.S. CURRENCY",Forfeiture,"$3,560.00",02/07/2011,07/30/2012,,,"$1,560.00",07/30/2012
Hanover County Sheriff's Office,01/20/2011,11-FS03801,01,1989 NISSAN MAXIMA,Return To Owner,"$1,200.00",02/07/2011,12/07/2012,,,$0.00,12/07/2012
Hanover County Sheriff's Office,02/02/2011,11-FS06301,01,"$1,451.00 U.S. CURRENCY",Forfeiture,"$1,451.00",03/04/2011,05/15/2012,,,"$1,451.00",05/15/2012
Hanover County Sheriff's Office,02/03/2011,11-FS06304,01,$660.00 U.S. CURRENCY,Forfeiture,$660.00,03/04/2011,04/09/2013,,,$660.00,04/09/2013
Hanover County Sheriff's Office,02/10/2011,11-FS06302,01,"$1,015.00 U.S. CURRENCY",Return To Owner,"$1,015.00",03/04/2011,02/25/2013,,,$0.00,02/25/2013
Hanover County Sheriff's Office,02/10/2011,11-FS06303,01,"$1,012.00 U.S. CURENCY",Return To Owner,"$1,012.00",03/04/2011,11/26/2013,,,$0.00,11/26/2013
Hanover County Sheriff's Office,02/17/2011,11-FS07303,01,1997 CHEROKEE LAREDO,Forfeiture,$500.00,03/14/2011,12/06/2012,09/06/2013,,$708.23,09/06/2013
Hanover County Sheriff's Office,02/27/2011,11-FS07004,01,"$2,078.00 U.S. CURRENCY",Forfeiture,"$2,078.00",03/11/2011,11/26/2013,,,"$2,078.00",11/26/2013
Hanover County Sheriff's Office,04/03/2011,11-FS11806,01,2005 CHEVROLET COBALT,Return To Owner,"$6,000.00",04/28/2011,06/05/2013,,,$0.00,06/05/2013
Hanover County Sheriff's Office,04/08/2011,11-FS12401,01,2007 CHEVROLET VAN,Pending,"$7,950.00",05/04/2011,04/27/2012,,,$0.00,04/27/2012
Hanover County Sheriff's Office,04/08/2011,11-FS12401,02,"$12,484.00 U.S. CURRENCY",Forfeiture,"$12,484.00",05/04/2011,04/27/2012,,,"$12,484.00",04/27/2012
Hanover County Sheriff's Office,04/20/2011,11-FS11807,01,1999 DODGE DAKOTA,Return To Owner,"$2,225.00",04/28/2011,05/14/2012,,,$0.00,05/14/2012
Hanover County Sheriff's Office,07/21/2011,12-FS24102,01,1998 DODGE DURANGO,Forfeiture,"$2,500.00",08/29/2011,07/27/2012,,,$621.98,07/27/2012
Hanover County Sheriff's Office,07/22/2011,12-FS24103,01,1994 TOYOTA CAMRY,Pending,"$1,500.00",08/29/2011,,,,$0.00,
Hanover County Sheriff's Office,08/03/2011,12-FS24104,01,"$3,500.00 U.S. CURRENCY",Forfeiture,"$3,500.00",08/29/2011,04/16/2012,,,"$2,500.00",04/16/2012
Hanover County Sheriff's Office,08/17/2011,12-FS24105,01,1985 NISSAN,Return To Owner,"$1,500.00",08/29/2011,05/14/2012,,,$0.00,05/14/2012
Hanover County Sheriff's Office,08/17/2011,13-FS24804,01,1992 LEXUS SC400,Return To Owner,"$3,675.00",09/04/2012,09/17/2012,,,$0.00,09/17/2012
Hanover County Sheriff's Office,08/20/2011,12-FS24106,01,1996 CADILLAC,Forfeiture,"$5,000.00",08/29/2011,07/26/2012,,,$0.00,07/26/2012
Hanover County Sheriff's Office,08/20/2011,12-FS24106,02,$935.00 U.S. CURRENCY,Forfeiture,$935.00,08/29/2011,04/24/2012,,,$935.00,04/24/2012
Hanover County Sheriff's Office,11/14/2011,12-FS34501,01,2000 Buick Century 4-Door Sedan,Pending,"$3,500.00",12/11/2011,07/15/2013,,,$0.00,07/15/2013
Hanover County Sheriff's Office,04/25/2012,12-FS15119,01,"$1,071.00 US CURRENCY",Forfeiture,"$1,071.00",05/30/2012,09/05/2012,,,"$1,071.00",09/05/2012
Hanover County Sheriff's Office,06/20/2012,13-FS20501,01,1987 JEEP CHEROKEE,Forfeiture,"$1,000.00",07/23/2012,11/09/2012,,,$700.00,11/09/2012
Hanover County Sheriff's Office,07/03/2012,13-FS20502,01,"$3,961.61 US CURRENCY",Pending,"$3,961.61",07/23/2012,,,,$0.00,
Hanover County Sheriff's Office,07/07/2012,13-FS20503,01,2004 NISSAN MINI VAN,Forfeiture,"$4,081.00",07/23/2012,08/28/2012,,,$750.00,08/28/2012
Hanover County Sheriff's Office,07/31/2012,13-FS22606,01,2006 ACURA TL,Return To Owner,"$15,000.00",08/13/2012,12/27/2012,,,$0.00,12/27/2012
