Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Central Virginia Regional Narcotics Task Force,10/30/2009,10-FS30904,01,"$5,500.32 U.S. CURRENCY",Forfeiture,"$5,500.32",11/05/2009,05/31/2011,,,"$5,500.32",05/31/2011
Central Virginia Regional Narcotics Task Force,10/30/2009,10-FS30905,01,"$6,963.26 U.S. CURRENCY",Administrative,"$6,963.26",11/05/2009,,,,$0.00,
Central Virginia Regional Narcotics Task Force,10/30/2009,10-FS30907,01,"$5,391.61 U.S. CURRENCY",Forfeiture,"$5,391.61",11/05/2009,09/29/2011,,,"$4,691.85",09/29/2011
Central Virginia Regional Narcotics Task Force,10/30/2009,10-FS30908,01,"$6,447.50 U.S. CURRENCY",Forfeiture,"$6,447.50",11/05/2009,05/31/2011,,,"$6,447.50",05/31/2011
Central Virginia Regional Narcotics Task Force,11/03/2009,10-FS30906,01,"$20,409.34 U.S. CURRENCY",Forfeiture,"$20,409.34",11/05/2009,04/14/2011,,,"$3,080.25",04/14/2011
Central Virginia Regional Narcotics Task Force,02/11/2010,10-FS04704,01,"$1,434.00 U.S. CURRENCY",Forfeiture,"$1,434.00",02/16/2010,04/25/2011,,,"$1,434.00",04/25/2011
Central Virginia Regional Narcotics Task Force,02/11/2010,10-FS04705,01,"$6,465.00 U.S. CURRENCY",Forfeiture,"$6,465.00",02/16/2010,06/08/2010,,,"$6,465.00",06/08/2010
Central Virginia Regional Narcotics Task Force,05/25/2010,10-FS14713,01,2003 FORD F-150,Pending,"$10,000.00",05/27/2010,01/10/2011,,,$0.00,01/10/2011
Central Virginia Regional Narcotics Task Force,06/02/2010,10-FS16602,01,"$6,388.00 U.S. CURRENCY",Forfeiture,"$6,388.00",06/15/2010,03/25/2011,,,"$6,388.00",03/25/2011
Central Virginia Regional Narcotics Task Force,06/09/2010,10-FS16004,01,"$1,590.00 U.S. CURRENCY",Return To Owner,"$1,590.00",06/09/2010,01/10/2011,,,$0.00,01/10/2011
Central Virginia Regional Narcotics Task Force,06/30/2010,11-FS18301,01,$600.00 U.S. CURRENCY,Forfeiture,$600.00,07/02/2010,06/30/2011,,,$600.00,06/30/2011
Central Virginia Regional Narcotics Task Force,08/18/2010,11-FS23507,01,"$1,304.00 U.S. CURRENCY",Forfeiture,"$1,304.00",08/23/2010,12/17/2010,,,"$1,304.00",12/17/2010
Central Virginia Regional Narcotics Task Force,08/18/2010,11-FS23507,02,HP PAVILION LAPTOP,Forfeiture,$500.00,08/23/2010,12/17/2010,,,$0.00,01/17/2012
Central Virginia Regional Narcotics Task Force,09/02/2010,11-FS25802,01,"$1,022.00 U.S. CURRENCY",Forfeiture,"$1,022.00",09/15/2010,01/11/2011,,,"$1,022.00",01/11/2011
Central Virginia Regional Narcotics Task Force,09/02/2010,11-FS25803,01,"$2,581.00 U.S. CURRENCY",Forfeiture,"$2,581.00",09/15/2010,01/11/2011,,,"$2,851.00",01/11/2011
Central Virginia Regional Narcotics Task Force,09/29/2010,11-FS28502,01,"$6,730.00 U.S. CURRENCY",Forfeiture,"$6,730.00",10/12/2010,03/14/2011,,,"$6,730.00",03/14/2011
Central Virginia Regional Narcotics Task Force,09/29/2010,11-FS28502,02,"42"" POLAROID TV",Pending,$500.00,10/12/2010,03/14/2011,,,$0.00,03/14/2011
Central Virginia Regional Narcotics Task Force,09/29/2010,11-FS28502,03,"50"" SAMSUNG TV",Pending,$500.00,10/12/2010,03/14/2011,,,$0.00,03/14/2011
Central Virginia Regional Narcotics Task Force,10/15/2010,11-FS29808,01,$586.00 U.S. CURRENCY,Forfeiture,$586.00,10/25/2010,09/26/2011,,,$0.00,09/26/2011
Central Virginia Regional Narcotics Task Force,12/06/2010,11-FS34712,01,"$3,071.00 U.S. CURRENCY",Forfeiture,"$3,071.00",12/13/2010,05/02/2011,,,"$1,000.00",05/02/2011
Central Virginia Regional Narcotics Task Force,12/17/2010,11-FS35406,01,"$1,385.25 U.S. CURRENCY",Forfeiture,"$1,385.25",12/20/2010,06/30/2011,,,"$1,385.25",06/30/2011
Central Virginia Regional Narcotics Task Force,01/21/2011,11-FS03101,01,"$1,410.00 U.S. CURRENCY",Forfeiture,"$1,410.00",01/31/2011,03/26/2012,,,"$1,410.00",03/26/2012
Central Virginia Regional Narcotics Task Force,01/26/2011,11-FS03102,01,2008 FORD FUSION,Pending,"$13,900.00",01/31/2011,06/26/2012,,,$0.00,06/26/2012
Central Virginia Regional Narcotics Task Force,02/02/2011,11-FS03907,01,"$2,680.00 U.S. CURRENCY",Forfeiture,"$2,680.00",02/08/2011,06/30/2011,,,"$2,680.00",06/30/2011
Central Virginia Regional Narcotics Task Force,02/02/2011,11-FS03908,01,"$1,396.00 U.S. CURRENCY",Forfeiture,"$1,396.00",02/08/2011,06/27/2012,,,"$1,396.00",06/27/2012
Central Virginia Regional Narcotics Task Force,02/02/2011,11-FS03909,01,$550.00 U.S. CURRENCY,Return To Owner,$550.00,02/08/2011,08/29/2011,,,$0.00,08/29/2011
Central Virginia Regional Narcotics Task Force,03/19/2011,11-FS08203,01,$786.00 U.S. CURRENCY,Forfeiture,$786.00,03/23/2011,08/31/2011,,,$786.00,08/31/2011
Central Virginia Regional Narcotics Task Force,03/24/2011,11-FS09703,01,1999 FORD F-150,Forfeiture,"$3,300.00",04/07/2011,05/23/2011,,,"$1,250.00",05/23/2011
Central Virginia Regional Narcotics Task Force,03/28/2011,11-FS09001,01,"$2,556.00 U.S. CURRENCY",Forfeiture,"$2,556.00",03/31/2011,08/23/2013,,,"$1,756.00",08/23/2013
Central Virginia Regional Narcotics Task Force,04/04/2011,11-FS09704,01,2005 DODGE PICKUP,Pending,"$10,375.00",04/07/2011,10/02/2012,,,$0.00,10/02/2012
Central Virginia Regional Narcotics Task Force,04/04/2011,11-FS09704,02,2004 CHRYSLER PACIFICA,Forfeiture,"$5,100.00",04/07/2011,10/01/2012,11/20/2012,,"$3,308.12",11/20/2012
Central Virginia Regional Narcotics Task Force,04/04/2011,11-FS09704,03,2004 CHRYSLER SEBRING,Return To Owner,"$2,775.00",04/07/2011,10/02/2012,,,$0.00,10/02/2012
Central Virginia Regional Narcotics Task Force,04/08/2011,11-FS10203,01,"$1,141.00 U.S. CURRENCY",Forfeiture,"$1,141.00",04/12/2011,08/09/2011,,,"$1,141.00",08/09/2011
Central Virginia Regional Narcotics Task Force,05/03/2011,11-FS13303,01,$963.00 U.S. CURRENCY,Forfeiture,$963.00,05/13/2011,09/06/2011,,,$963.00,09/06/2011
Central Virginia Regional Narcotics Task Force,05/12/2011,11-FS13803,01,2000 FORD EXCURSION,Forfeiture,"$12,000.00",05/18/2011,12/15/2011,07/03/2012,,"$6,532.61",07/03/2012
Central Virginia Regional Narcotics Task Force,05/12/2011,11-FS13804,01,1997 HONDA ACCORD,Forfeiture,$800.00,05/18/2011,09/12/2011,10/19/2012,05/28/2014,$500.18,05/28/2014
Central Virginia Regional Narcotics Task Force,05/12/2011,11-FS13805,01,2004 CHEVROLET SILVERADO,Pending,"$8,000.00",05/18/2011,09/13/2011,,,$0.00,09/13/2011
Central Virginia Regional Narcotics Task Force,05/12/2011,11-FS13805,02,"$3,427.00 U.S. CURRENCY",Forfeiture,"$3,427.00",05/18/2011,09/13/2011,,,"$3,427.00",09/13/2011
Central Virginia Regional Narcotics Task Force,05/19/2011,11-FS14319,01,1995 CHEVROLET CAPRICE,Forfeiture,"$1,000.00",05/23/2011,10/24/2011,07/24/2012,,"$1,000.00",07/24/2012
Central Virginia Regional Narcotics Task Force,05/19/2011,11-FS14319,02,"$3,003.00 U.S. CURRENCY",Forfeiture,"$3,003.00",05/23/2011,06/27/2012,,,"$3,003.00",06/27/2012
Central Virginia Regional Narcotics Task Force,06/09/2011,11-FS16401,01,"$5,260.00 U.S. CURRENCY",Forfeiture,"$5,260.00",06/13/2011,11/20/2012,,,"$3,260.00",11/20/2012
Central Virginia Regional Narcotics Task Force,06/22/2011,12-FS18203,01,2 PORTABLE AC UNITS,Return To Owner,$600.00,07/01/2011,09/19/2011,,,$0.00,09/19/2011
Central Virginia Regional Narcotics Task Force,07/18/2011,12-FS20602,01,OPTAMA DLP PROJECTOR,Return To Owner,$500.00,07/25/2011,12/19/2011,,,$0.00,12/19/2011
Central Virginia Regional Narcotics Task Force,07/18/2011,12-FS20603,01,"$1,688.00 U.S. CURRENCY",Forfeiture,"$1,688.00",07/25/2011,12/19/2011,,,"$1,688.00",12/19/2011
Central Virginia Regional Narcotics Task Force,07/18/2011,12-FS20604,01,"$13,600.00 U.S. CURRENCY",Forfeiture,"$13,600.00",07/25/2011,12/06/2011,,,"$13,599.98",12/06/2011
Central Virginia Regional Narcotics Task Force,07/18/2011,12-FS20605,01,$511.00 U.S. CURRENCY,Forfeiture,$511.00,07/25/2011,12/19/2011,,,$511.00,12/19/2011
Central Virginia Regional Narcotics Task Force,07/18/2011,12-FS20606,01,$967.00 U.S. CURRENCY,Forfeiture,$967.00,07/25/2011,12/19/2011,,,$967.00,12/19/2011
Central Virginia Regional Narcotics Task Force,07/22/2011,12-FS20607,01,"$15,401.00 U.S. CURRENCY",Forfeiture,"$15,401.00",07/25/2011,03/26/2012,,,"$15,401.00",03/26/2012
Central Virginia Regional Narcotics Task Force,07/22/2011,12-FS20608,01,HP LAPTOP,Return To Owner,$500.00,07/25/2011,11/19/2012,,,$0.00,11/19/2012
Central Virginia Regional Narcotics Task Force,07/22/2011,12-FS20608,02,GARMIN NUVI GPS,Pending,$500.00,07/25/2011,11/19/2012,,,$0.00,11/19/2012
Central Virginia Regional Narcotics Task Force,07/27/2011,12-FS23404,01,2001 MERCEDES,Pending,"$8,500.00",08/22/2011,,,,$0.00,
Central Virginia Regional Narcotics Task Force,10/21/2011,12-FS02505,01,"$1,490.00 U.S. CURRENCY",Forfeiture,"$1,490.00",01/25/2012,06/27/2012,,,"$1,490.00",06/27/2012
Central Virginia Regional Narcotics Task Force,10/21/2011,12-FS02603,01,"$1,153.00 U.S. CURRENCY",Forfeiture,"$1,153.00",01/26/2012,03/26/2012,,,"$1,153.00",03/26/2012
Central Virginia Regional Narcotics Task Force,12/02/2011,12-FS34309,01,1992 CHEVROLET CAPRICE,Forfeiture,"$1,500.00",12/09/2011,07/03/2012,,,"$1,000.00",07/03/2012
Central Virginia Regional Narcotics Task Force,12/02/2011,12-FS34309,02,"$1,528.00 US CURRENCY",Forfeiture,"$1,528.00",12/09/2011,06/27/2012,,,"$1,528.00",06/27/2012
Central Virginia Regional Narcotics Task Force,12/06/2011,12-FS34310,01,2008 Dodge Avenger,Pending,"$12,000.00",12/09/2011,09/12/2012,,,$0.00,09/12/2012
Central Virginia Regional Narcotics Task Force,12/06/2011,12-FS34310,02,$966.00 U.S. CURRENCY,Forfeiture,$966.00,12/09/2011,09/12/2012,,,$966.00,09/12/2012
Central Virginia Regional Narcotics Task Force,12/28/2011,12-FS00901,01,"$3,970.00 U.S. CURRENCY",Forfeiture,"$3,970.00",01/09/2012,09/12/2012,,,"$3,970.00",09/12/2012
Central Virginia Regional Narcotics Task Force,02/08/2012,12-FS04502,01,"$1,938.00 U.S. CURRENCY",Forfeiture,"$1,938.00",02/14/2012,06/27/2012,,,"$1,938.00",06/27/2012
Central Virginia Regional Narcotics Task Force,02/10/2012,12-FS04503,01,"$2,800.00 U.S. CURRENCY",Forfeiture,"$2,800.00",02/17/2012,12/28/2012,,,"$2,800.00",12/28/2012
Central Virginia Regional Narcotics Task Force,02/10/2012,12-FS04503,02,2001 HONDA CIVIC X22-7684,Forfeiture,"$1,872.00",02/17/2012,12/28/2012,08/23/2013,,$800.00,08/23/2013
Central Virginia Regional Narcotics Task Force,02/10/2012,12-FS04808,01,"$1,742.00 U.S. CURRENCY",Forfeiture,"$1,742.00",02/17/2012,09/24/2012,,,"$1,742.00",09/24/2012
Central Virginia Regional Narcotics Task Force,02/15/2012,12-FS04606,01,"$1,425.00 U.S. CURRENCY",Forfeiture,"$1,425.00",02/15/2012,08/21/2013,,,"$1,425.00",08/21/2013
Central Virginia Regional Narcotics Task Force,02/16/2012,12-FS05407,01,$590.50 U.S. CURRENCY,Forfeiture,$560.50,02/23/2012,11/26/2013,,,$590.50,11/26/2013
Central Virginia Regional Narcotics Task Force,02/23/2012,12-FS05801,01,$698.00 U.S. CURRENCY,Forfeiture,$698.00,02/27/2012,03/16/2013,,,$698.00,03/16/2013
Central Virginia Regional Narcotics Task Force,03/05/2012,12-FS06816,01,"$3,013.00 U.S. CURRENCY",Forfeiture,"$3,013.00",03/08/2012,11/20/2012,,,"$3,013.00",11/20/2012
Central Virginia Regional Narcotics Task Force,03/27/2012,13-FS29203,01,2001 DODGE VAN,Pending,"$2,500.00",10/18/2012,08/22/2013,02/28/2014,,$0.00,02/28/2014
Central Virginia Regional Narcotics Task Force,04/23/2012,12-FS12506,01,1999 MERCURY MOUNTAINEER,Return To Owner,"$3,000.00",05/04/2012,02/25/2013,,,$0.00,02/25/2013
Central Virginia Regional Narcotics Task Force,04/23/2012,12-FS12506,02,"$14,838.00 US CURRENCY",Forfeiture,"$14,838.00",05/04/2012,08/06/2013,,,"$14,838.00",08/06/2013
Central Virginia Regional Narcotics Task Force,04/23/2012,12-FS12507,01,1998 JEEP CHEROKEE,Forfeiture,"$2,430.00",05/04/2012,02/25/2013,08/06/2013,,$0.00,08/06/2013
Central Virginia Regional Narcotics Task Force,04/23/2012,12-FS12508,01,2001 FORD WINDSTAR,Forfeiture,"$2,094.00",05/04/2012,02/25/2013,08/06/2013,,$550.00,08/06/2013
Central Virginia Regional Narcotics Task Force,04/23/2012,12-FS12509,01,1983 CHEVROLET SILVERADO,Forfeiture,"$4,500.00",05/04/2012,02/28/2014,09/11/2014,,"$3,127.98",09/11/2014
Central Virginia Regional Narcotics Task Force,05/08/2012,12-FS15014,01,$703.00 US CURRENCY,Forfeiture,$703.00,05/29/2012,09/24/2012,,,$703.00,09/24/2012
Central Virginia Regional Narcotics Task Force,06/30/2012,13-FS18501,01,"$3,497.00 US CURRENCY",Forfeiture,"$3,497.00",07/03/2012,12/27/2012,,,"$3,497.00",12/27/2012
Central Virginia Regional Narcotics Task Force,09/12/2012,13-FS04412,01,"$1,009.00 U.S. Currency",Forfeiture,"$1,009.00",02/13/2013,03/16/2013,,,"$1,009.00",03/16/2013
Central Virginia Regional Narcotics Task Force,09/12/2012,13-FS26202,01,"$1,009.00 US CURRENCY",Pending,"$1,009.00",09/18/2012,,,,$0.00,
Central Virginia Regional Narcotics Task Force,10/02/2012,13-FS29219,01,1995 CHEVROLET TAHOE,Pending,"$3,000.00",10/18/2012,,,,$0.00,
Central Virginia Regional Narcotics Task Force,10/02/2012,13-FS29220,01,1987 CHEVROLET P/U,Pending,"$2,000.00",10/18/2012,,,,$0.00,
Central Virginia Regional Narcotics Task Force,10/03/2012,13-FS28402,01,2000 DODGE DURANGO,Forfeiture,"$3,500.00",10/10/2012,03/16/2013,,,"$1,500.00",03/16/2013
Central Virginia Regional Narcotics Task Force,12/20/2012,13-FS00719,01,"$2,096.00 U.S. Currency",Forfeiture,"$2,096.00",01/07/2013,08/20/2013,,,"$2,096.00",08/20/2013
Central Virginia Regional Narcotics Task Force,02/02/2013,13-FS03710,01,"$2,900.00 U.S. Currency",Forfeiture,"$2,900.00",02/06/2013,11/26/2013,,,"$2,900.00",11/26/2013
Central Virginia Regional Narcotics Task Force,02/21/2013,13-FS04411,01,"$10,821.00 U.S. Currency",Forfeiture,"$10,821.00",02/13/2013,03/15/2013,,,"$10,821.00",03/15/2013
Central Virginia Regional Narcotics Task Force,03/01/2013,14-FS07892,01,"$7,007.00 U.S. Currency",Forfeiture,"$7,007.00",03/19/2014,03/18/2014,,,"$3,000.00",03/18/2014
Central Virginia Regional Narcotics Task Force,03/15/2013,13-FS09416,01,"$4,335.00 U.S. Currency",Forfeiture,"$4,335.00",04/08/2013,01/10/2014,,,"$4,335.00",01/10/2014
Central Virginia Regional Narcotics Task Force,03/28/2013,13-FS09415,01,"$4,625.00 U.S. Currency",Forfeiture,"$4,625.00",08/02/2013,01/10/2014,,,"$4,000.00",01/10/2014
Central Virginia Regional Narcotics Task Force,06/10/2013,13-FS16303,01,"$8,001.00 U.S. Currency",Forfeiture,"$8,001.00",06/12/2013,11/26/2013,,,"$8,001.00",11/26/2013
Central Virginia Regional Narcotics Task Force,07/03/2013,14-FS19006,01,"$3,100.00 U.S. Currency",Forfeiture,"$3,100.00",07/09/2013,01/10/2014,,,"$3,100.00",01/10/2014
Central Virginia Regional Narcotics Task Force,07/25/2013,14-FS21006,01,"$1,816.00 U.S. Currency",Forfeiture,"$1,816.00",07/29/2013,11/26/2013,,,"$1,816.00",11/26/2013
Central Virginia Regional Narcotics Task Force,07/25/2013,14-FS21006,02,"$1,417.00 U.S. Currency",Forfeiture,"$1,417.00",07/29/2013,11/26/2013,,,"$1,417.00",11/26/2013
Central Virginia Regional Narcotics Task Force,08/06/2013,14-FS21806,01,2008 Ford  Escape,Forfeiture,"$9,450.00",03/11/2014,09/11/2014,,,"$4,416.22",09/11/2014
Central Virginia Regional Narcotics Task Force,08/06/2013,14-FS21806,02,1978 Chevrolet  Corvette,Forfeiture,"$14,440.00",03/11/2014,09/11/2014,,,"$12,145.72",09/11/2014
Central Virginia Regional Narcotics Task Force,11/22/2013,14-FS05745,01,"$7,800.00 U.S. Currency",Forfeiture,"$7,800.00",02/27/2014,05/28/2014,,,"$7,917.15",05/28/2014
Central Virginia Regional Narcotics Task Force,05/26/2014,14-FS14726,01,"$2,717.00 U.S. Currency",Forfeiture,"$2,717.00",05/27/2014,09/23/2014,,,"$2,717.14",09/23/2014
Central Virginia Regional Narcotics Task Force,05/26/2014,14-FS16895,01,$675.00 U.S. Currency,Pending,$675.00,06/17/2014,,,,$0.00,
Central Virginia Regional Narcotics Task Force,06/13/2014,14-FS16896,01,"$14,974.54 U.S. Currency",Pending,"$14,974.54",06/17/2014,,,,$0.00,
Central Virginia Regional Narcotics Task Force,07/10/2014,15-FS20290,01,Gateway Laptop Computer,Pending,$600.00,07/21/2014,01/08/2015,,,$0.00,01/08/2015
Central Virginia Regional Narcotics Task Force,09/12/2014,15-FS26165,01,"$1,609.00 U.S. Currency",Forfeiture,"$1,609.00",09/18/2014,01/30/2015,,,"$1,611.11",01/30/2015
Central Virginia Regional Narcotics Task Force,10/17/2014,15-FS32138,01,2003 INFINITI  Q45-V8,Pending,"$7,500.00",11/17/2014,,,,$0.00,
Central Virginia Regional Narcotics Task Force,11/06/2014,15-FS32883,01,2003 NISSAN  Altima-V6,Pending,"$5,025.00",11/24/2014,,,,$0.00,
Central Virginia Regional Narcotics Task Force,11/06/2014,15-FS32883,02,"$1,000.00 U.S. Currency",Pending,"$1,000.00",11/24/2014,,,,$0.00,
