Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
James City County Police Department,01/24/2008,08-FS05702,01,$849.00 U.S. CURRENCY,Pending,$849.00,02/26/2008,,,,$0.00,
James City County Police Department,04/09/2008,08-FS11207,01,"$1,105.00 U.S. CURRENCY",Pending,"$1,105.00",04/21/2008,,,,$0.00,
James City County Police Department,07/29/2009,10-FS22404,01,"$1,212.00 U.S. CURRENCY",Forfeiture,"$1,212.00",08/12/2009,02/06/2013,,,"$1,212.00",02/06/2013
James City County Police Department,07/29/2009,10-FS22404,02,40 INCH SAMSUNG LEDTV,Pending,$500.00,08/12/2009,07/25/2012,,,$0.00,07/25/2012
James City County Police Department,07/29/2009,10-FS22404,03,SAMSUNG SOUNDBAR,Pending,$500.00,08/12/2009,07/25/2012,,,$0.00,07/25/2012
James City County Police Department,07/29/2009,10-FS22404,04,SAMSUNG DVD PLAYER,Pending,$500.00,08/12/2009,07/23/2012,,,$0.00,07/23/2012
James City County Police Department,09/09/2009,10-FS30909,01,2002 FORD EXPEDITION,Pending,"$9,000.00",11/05/2009,,,,$0.00,
James City County Police Department,11/19/2009,10-FS35508,01,$759.10 U.S. CURRENCY,Dismissal,$759.10,12/21/2009,07/23/2012,,,$0.00,07/23/2012
James City County Police Department,12/02/2009,10-FS34519,01,$633.00 U.S. CURRENCY,Forfeiture,$633.00,12/11/2009,11/16/2010,,,$633.00,11/16/2010
James City County Police Department,12/02/2009,10-FS34519,02,GLOCK 9MM PISTOL,Forfeiture,$500.00,12/11/2009,11/16/2010,,,$0.00,01/17/2012
James City County Police Department,12/24/2009,09-FS06405,01,"$3,921.03 U.S. CURRENCY",Pending,"$3,921.03",03/05/2009,,,,$0.00,
James City County Police Department,04/14/2010,10-FS16607,01,"$2,865.00 U.S. CURRENCY",Pending,"$2,865.00",06/15/2010,,,,$0.00,
James City County Police Department,05/25/2011,12-FS19405,01,MACINTOSH COMPUTER,Pending,$500.00,07/13/2011,,,,$0.00,
James City County Police Department,01/19/2012,12-FS02604,01,1995 Dodge Pickup,Pending,"$2,000.00",01/26/2012,07/18/2012,,,$0.00,07/18/2012
James City County Police Department,01/25/2012,12-FS03302,01,$795.00 U.S. CURRENCY,Forfeiture,$795.00,02/02/2012,01/09/2015,,,$795.00,01/09/2015
James City County Police Department,02/16/2012,12-FS06803,01,"$2,950.00 U.S. CURRENCY",Forfeiture,"$2,950.00",03/08/2012,01/09/2015,,,"$1,500.00",01/09/2015
James City County Police Department,05/17/2012,12-FS15110,01,"$1,556.00 US CURRENCY",Forfeiture,"$1,556.00",05/30/2012,08/21/2012,,,"$1,556.00",08/21/2012
James City County Police Department,07/24/2012,13-FS21204,01,2001 CADILLAC 4D,Pending,"$3,000.00",07/30/2012,,,,$0.00,
James City County Police Department,11/01/2012,13-FS33924,01,"$1,328.00 U.S. Currency",Forfeiture,"$1,328.00",12/04/2012,01/09/2015,,,"$1,328.00",01/09/2015
James City County Police Department,02/20/2013,13-FS07707,01,"$7,290.00 U.S. Currency",Forfeiture,"$7,290.00",03/18/2013,01/09/2015,,,"$7,290.00",01/09/2015
James City County Police Department,09/20/2013,14-FS09805,01,"$4,044.00 U.S. Currency",Forfeiture,"$4,044.00",04/08/2014,05/14/2014,,,"$4,044.00",05/14/2014
James City County Police Department,10/24/2013,14-FS06928,01,2000 TOYOTA  Camry,,"$1,500.00",03/10/2014,,,,$0.00,
James City County Police Department,01/08/2014,14-FS10549,01,"$2,986.00 U.S. Currency",Forfeiture,"$2,986.00",04/15/2014,04/17/2014,05/06/2014,,"$2,986.00",05/06/2014
James City County Police Department,01/30/2014,14-FS06927,01,$906.00 U.S. Currency,Return To Owner,$906.00,03/10/2014,01/05/2015,,,$0.00,01/05/2015
James City County Police Department,02/06/2014,14-FS05104,01,"$34,000.00 U.S. Currency",Forfeiture,"$34,000.00",02/20/2014,07/11/2014,,,"$14,000.00",07/11/2014
James City County Police Department,04/02/2014,14-FS10550,01,"$1,225.00 U.S. Currency",Return To Owner,"$1,225.00",04/23/2014,01/05/2015,,,$0.00,01/05/2015
James City County Police Department,04/02/2014,14-FS10550,02,2001 CADILLAC  Deville-V8,Return To Owner,"$1,400.00",04/23/2014,01/05/2015,,,$0.00,01/05/2015
James City County Police Department,05/28/2014,14-FS17741,01,2009 MITSUBISHI,Return To Owner,"$8,000.00",06/26/2014,01/05/2015,,,$0.00,01/05/2015
James City County Police Department,05/28/2014,14-FS17741,02,"$2,440.00 U.S. Currency",Return To Owner,"$2,440.00",06/26/2014,01/05/2015,,,$0.00,01/05/2015
James City County Police Department,07/22/2014,15-FS22531,01,"$4,851.00 U.S. Currency",Forfeiture,"$4,851.00",08/14/2014,01/09/2015,,,"$4,851.00",01/09/2015
James City County Police Department,08/21/2014,15-FS24749,01,"$7,487.00 U.S. Currency",Pending,"$7,487.00",09/04/2014,,,,$0.00,
James City County Police Department,08/27/2014,15-FS24744,01,2004 BMW  Z Series,Pending,"$7,300.00",09/04/2014,,,,$0.00,
James City County Police Department,08/27/2014,15-FS24744,02,"$3,000.00 U.S. Currency",Pending,"$3,000.00",09/04/2014,,,,$0.00,
James City County Police Department,09/03/2014,15-FS25389,01,$600.00 U.S. Currency,Forfeiture,$600.00,09/10/2014,01/09/2015,,,$600.00,01/09/2015
