Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Stafford County Sheriff's Office,03/21/2012,12-FS08303,01,$688.00 U.S. CURRENCY,Forfeiture,$688.00,03/23/2012,03/16/2013,,,$688.00,03/16/2013
Stafford County Sheriff's Office,03/24/2012,12-FS09316,01,$982.00 U.S. CURRENCY,Forfeiture,$982.00,04/02/2012,08/16/2013,,,$982.00,08/16/2013
Stafford County Sheriff's Office,03/26/2012,12-FS10709,01,"$1,460.00 US CURRENCY",Dismissal,"$1,460.00",04/16/2012,10/12/2012,,,$0.00,10/12/2012
Stafford County Sheriff's Office,03/26/2012,12-FS10710,01,"$5,000.00 US CURRENCY",Dismissal,"$5,000.00",04/16/2012,10/12/2012,,,$0.00,10/12/2012
Stafford County Sheriff's Office,04/01/2012,12-FS11803,01,"$11,980.00 US CURRENCY",Forfeiture,"$11,980.00",04/27/2012,07/17/2012,,,"$11,980.00",07/17/2012
Stafford County Sheriff's Office,04/05/2012,12-FS10106,01,"$1,147.54 U.S. CURRENCY",Forfeiture,"$1,147.54",04/10/2012,03/16/2013,,,"$1,147.54",03/16/2013
Stafford County Sheriff's Office,04/08/2012,12-FS10902,01,"$2,842.34 US CURRENCY",Pending,"$2,842.34",04/18/2012,,,,$0.00,
Stafford County Sheriff's Office,04/13/2012,12-FS11106,01,$509.00 US CURRENCY,Forfeiture,$509.00,04/20/2012,11/08/2013,,,$509.00,11/08/2013
Stafford County Sheriff's Office,04/18/2012,12-FS11104,01,"$1,833.00 US CURRENCY",Forfeiture,"$1,833.00",04/20/2012,03/16/2013,,,"$1,833.00",03/16/2013
Stafford County Sheriff's Office,05/12/2012,12-FS13708,01,"$1,240.00 US CURRENCY",Forfeiture,"$1,240.00",05/16/2012,01/23/2013,,,"$1,240.00",01/23/2013
Stafford County Sheriff's Office,05/15/2012,12-FS14201,01,$558.00 US CURRENCY,Forfeiture,$558.00,05/21/2012,08/16/2013,,,$558.00,08/16/2013
Stafford County Sheriff's Office,05/19/2012,12-FS14501,01,$680.00 US CURRENCY,Forfeiture,$680.00,05/24/2012,08/16/2013,,,$680.00,08/16/2013
Stafford County Sheriff's Office,05/25/2012,12-FS15601,01,$710.00 US CURRENCY,Forfeiture,$710.00,06/04/2012,09/11/2014,,,$710.00,09/11/2014
Stafford County Sheriff's Office,05/29/2012,12-FS15912,01,"$2,034.00 US CURRENCY",Forfeiture,"$2,034.00",06/07/2012,12/11/2012,,,"$2,034.00",12/11/2012
Stafford County Sheriff's Office,06/10/2012,12-FS16606,01,"$1,501.00 U.S. CURRENCY",Forfeiture,"$1,501.00",06/14/2012,03/16/2013,,,"$1,501.00",03/16/2013
Stafford County Sheriff's Office,07/18/2012,13-FS20801,01,NIKON D40 DIGITAL CAMERA,Pending,$600.00,07/26/2012,,,,$0.00,
Stafford County Sheriff's Office,07/18/2012,13-FS20801,02,HEWLETT PACKARD LAPTOP,Pending,$500.00,07/26/2012,,,,$0.00,
Stafford County Sheriff's Office,07/20/2012,13-FS20802,01,"$5,157.00 US CURRENCY",Pending,"$5,157.00",07/26/2012,,,,,
Stafford County Sheriff's Office,08/28/2012,13-FS25402,01,"$1,952.00 US CURRENCY",Forfeiture,"$1,952.00",09/10/2012,03/05/2014,,,"$1,952.00",03/05/2014
Stafford County Sheriff's Office,12/02/2012,13-FS34920,01,"$2,039.00 U.S. Currency",Forfeiture,"$2,039.00",12/14/2012,08/16/2013,,,"$2,039.00",08/16/2013
Stafford County Sheriff's Office,01/03/2013,13-FS03825,01,"$2,762.00 U.S. Currency",Forfeiture,"$2,762.00",02/07/2013,08/16/2013,,,"$2,762.00",08/16/2013
Stafford County Sheriff's Office,01/05/2013,13-FS01118,01,"$2,046.00 U.S. Currency",Pending,"$2,046.00",01/11/2013,,,,$0.00,
Stafford County Sheriff's Office,03/04/2013,13-FS07011,01,"$5,595.00 U.S. Currency",Forfeiture,"$5,595.00",03/11/2013,08/16/2013,,,"$5,595.00",08/16/2013
Stafford County Sheriff's Office,03/14/2013,13-FS08503,01,"$2,542.63 U.S. Currency",Pending,"$2,542.63",03/26/2013,,,,$0.00,
Stafford County Sheriff's Office,03/14/2013,13-FS08503,02,Apple I-Phone,Pending,$600.00,03/26/2013,,,,$0.00,
Stafford County Sheriff's Office,03/14/2013,13-FS08503,03,"Apple MacBook Air
Model# MD237LL/A",Pending,"$1,000.00",03/26/2013,,,,$0.00,
Stafford County Sheriff's Office,03/30/2013,13-FS09301,01,$786.00 U.S. Currency,Pending,$786.00,04/03/2013,,,,$0.00,
Stafford County Sheriff's Office,04/05/2013,13-FS10611,01,"$3,295.00 U.S. Currency",Forfeiture,"$3,295.00",04/16/2013,03/11/2014,,,"$3,295.00",03/11/2014
Stafford County Sheriff's Office,04/08/2013,13-FS10723,01,$780.00 U.S. Currency,Forfeiture,$780.00,04/17/2013,11/08/2013,,,$780.00,11/08/2013
Stafford County Sheriff's Office,04/10/2013,13-FS10612,01,1999 TOYOTA  Camry Solara,Forfeiture,"$2,500.00",04/16/2013,11/15/2013,04/01/2014,,$658.12,11/15/2013
Stafford County Sheriff's Office,04/12/2013,13-FS11407,01,"$14,100.00 U.S. Currency",Forfeiture,"$14,100.00",04/24/2013,03/05/2014,,,"$14,100.00",03/05/2014
Stafford County Sheriff's Office,04/26/2013,13-FS12202,01,2003 GMC LIGHT DUTY  Envoy-I6,Pending,"$5,500.00",05/02/2013,,,,$0.00,
Stafford County Sheriff's Office,05/07/2013,13-FS14307,01,"$43,120.00 U.S. Currency",Pending,"$43,120.00",05/23/2013,,,,$0.00,
Stafford County Sheriff's Office,06/21/2013,13-FS17701,01,"$1,238.00 U.S. Currency",Forfeiture,"$1,238.00",06/27/2013,03/18/2015,,,"$1,238.00",03/18/2015
Stafford County Sheriff's Office,06/21/2013,13-FS17701,02,2008 CHEVROLET TRUCK  Tahoe-V8,Pending,"$21,900.00",06/27/2013,03/18/2015,,,$0.00,03/18/2015
Stafford County Sheriff's Office,07/18/2013,14-FS21905,01,"$2,329.00 U.S. Currency",Pending,"$2,329.00",08/07/2013,,,,$0.00,
Stafford County Sheriff's Office,07/18/2013,14-FS21906,01,"$1,225.00 U.S. Currency",Forfeiture,"$1,225.00",08/07/2013,06/27/2014,,,"$1,225.00",06/27/2014
Stafford County Sheriff's Office,07/19/2013,14-FS21413,01,$514.00 U.S. Currency,Forfeiture,$514.00,08/02/2013,06/27/2014,,,$514.00,06/27/2014
Stafford County Sheriff's Office,08/21/2013,14-FS23805,01,$890.00 U.S. Currency,Forfeiture,$890.00,08/26/2013,03/05/2014,,,$890.00,03/05/2014
Stafford County Sheriff's Office,08/26/2013,14-FS24202,01,"$13,801.00 U.S. Currency",Forfeiture,"$13,801.00",08/30/2013,09/11/2014,,,"$13,801.00",09/11/2014
Stafford County Sheriff's Office,08/26/2013,14-FS24202,02,"Sony Bravia 46"" flatscreen",Pending,$600.00,08/30/2013,09/11/2014,,,$0.00,09/11/2014
Stafford County Sheriff's Office,08/29/2013,14-FS24907,01,"$6,154.00 U.S. Currency",Pending,"$6,154.00",09/06/2013,,,,$0.00,
Stafford County Sheriff's Office,09/06/2013,14-FS26103,01,"$10,122.96 U.S. Currency",Forfeiture,"$10,122.96",09/18/2013,09/11/2014,,,"$8,122.96",09/11/2014
Stafford County Sheriff's Office,09/23/2013,14-FS28106,01,"$2,544.00 U.S. Currency",Forfeiture,"$2,544.00",10/08/2013,06/27/2014,,,"$2,544.00",06/27/2014
Stafford County Sheriff's Office,10/26/2013,13-FS03824,01,$730.00 U.S. Currency,Forfeiture,$730.00,02/07/2013,11/08/2013,,,$730.00,11/08/2013
Stafford County Sheriff's Office,12/21/2013,14-FS00603,01,"$1,052.00 U.S. Currency",Forfeiture,"$1,052.00",01/06/2014,12/11/2014,,,"$1,052.00",12/11/2014
Stafford County Sheriff's Office,01/14/2014,14-FS02723,01,"$4,783.00 U.S. Currency",Forfeiture,"$4,783.00",01/27/2014,12/11/2014,,,"$4,783.00",12/11/2014
Stafford County Sheriff's Office,02/10/2014,14-FS05971,01,"$1,117.00 U.S. Currency",Forfeiture,"$1,117.00",02/28/2014,09/11/2014,,,"$1,117.00",09/11/2014
Stafford County Sheriff's Office,02/15/2014,15-FS06321,01,$955.00 U.S. Currency,Pending,$955.00,03/04/2015,,,,$0.00,
Stafford County Sheriff's Office,02/24/2014,14-FS05970,01,"$1,990.00 U.S. Currency",Forfeiture,"$1,990.00",02/28/2014,12/11/2014,,,"$1,990.00",12/11/2014
Stafford County Sheriff's Office,02/28/2014,14-FS06618,01,"$1,450.00 U.S. Currency",Pending,"$1,450.00",03/10/2014,,,,$0.00,
Stafford County Sheriff's Office,03/19/2014,14-FS07903,01,"$2,000.00 U.S. Currency",Pending,"$2,000.00",03/20/2014,,,,$0.00,
Stafford County Sheriff's Office,03/27/2014,14-FS09270,01,$558.00 U.S. Currency,Forfeiture,$558.00,04/02/2014,03/18/2015,,,$558.00,03/18/2015
Stafford County Sheriff's Office,04/16/2014,14-FS10873,01,"$1,018.00 U.S. Currency",Pending,"$1,018.00",04/18/2014,,,,$0.00,
Stafford County Sheriff's Office,05/06/2014,14-FS14838,01,$964.00 U.S. Currency,Pending,$964.00,05/28/2014,,,,$0.00,
Stafford County Sheriff's Office,05/07/2014,14-FS13548,01,$830.00 U.S. Currency,Pending,$830.00,05/15/2014,,,,$0.00,
Stafford County Sheriff's Office,06/17/2014,15-FS18919,01,"$26,300.00 U.S. Currency",Pending,"$26,300.00",07/08/2014,,,,$0.00,
Stafford County Sheriff's Office,06/17/2014,15-FS18919,02,Silver Apple Macbook Computer,Pending,$500.00,07/08/2014,,,,$0.00,
Stafford County Sheriff's Office,07/02/2014,15-FS18918,01,$836.00 U.S. Currency,Pending,$836.00,07/08/2014,,,,$0.00,
Stafford County Sheriff's Office,07/09/2014,15-FS21246,01,"$2,036.00 U.S. Currency",Forfeiture,"$2,036.00",07/31/2014,03/18/2015,,,"$2,036.00",03/18/2015
Stafford County Sheriff's Office,08/08/2014,15-FS22643,01,"$4,100.00 U.S. Currency",Pending,"$4,100.00",08/14/2014,,,,$0.00,
Stafford County Sheriff's Office,08/08/2014,15-FS22643,02,APPLE MAC BOOK AIR,Pending,$800.00,08/14/2014,,,,$0.00,
Stafford County Sheriff's Office,09/06/2014,15-FS25941,01,$511.00 U.S. Currency,Pending,$511.00,09/16/2014,,,,$0.00,
Stafford County Sheriff's Office,09/09/2014,15-FS25942,01,"$1,862.00 U.S. Currency",Pending,"$1,862.00",09/16/2014,,,,$0.00,
Stafford County Sheriff's Office,09/19/2014,15-FS26572,01,"$1,230.00 U.S. Currency",Forfeiture,"$1,230.00",03/19/2015,03/19/2015,,,"$1,230.00",03/19/2015
Stafford County Sheriff's Office,09/27/2014,15-FS27313,01,$846.00 U.S. Currency,Pending,$846.00,09/30/2014,,,,$0.00,
