Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Patrick County Sheriff's Office,01/31/2009,09-FS03601,01,1989 CHEVROLET BLAZER,Pending,"$1,000.00",02/05/2009,,,,$0.00,
Patrick County Sheriff's Office,01/31/2009,09-FS03601,02,"$1,701.00 U.S. CURRENCY",Pending,"$1,701.00",02/05/2009,,,,$0.00,
Patrick County Sheriff's Office,03/08/2009,09-FS08402,01,"$1,472.00 U.S. CURRENCY",Pending,"$1,472.00",03/25/2009,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,09-FS13506,01,1994 MITSUBISHI ECLIPSE,Pending,$500.00,05/15/2009,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,09-FS13508,01,1999 DODGE PICKUP,Pending,"$1,000.00",05/15/2009,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,09-FS13509,01,1993 NISSAN SENTRA,Forfeiture,$500.00,05/15/2009,06/15/2010,,,$200.00,06/15/2010
Patrick County Sheriff's Office,05/05/2009,09-FS13509,02,$750.00 U.S. CURRENCY,Pending,$750.00,05/15/2009,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,10-FS01201,01,1990 DODGE STEALTH,Forfeiture,"$1,000.00",01/12/2010,01/12/2010,03/17/2010,,$975.00,03/17/2010
Patrick County Sheriff's Office,05/05/2009,10-FS02701,01,1994 MITSUBISHI ECLIPSE,Pending,$250.00,01/27/2010,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,10-FS02701,02,"$1,422.00 U.S. CURRENCY",Pending,"$1,422.00",01/27/2010,,,,$0.00,
Patrick County Sheriff's Office,05/05/2009,10-FS02701,03,1994 DODGE PICKUP,Pending,"$1,000.00",01/27/2010,01/27/2010,,,$0.00,01/27/2010
Patrick County Sheriff's Office,05/05/2009,10-FS02701,04,1988 CHEVROLET Z-71 PICKUP,Pending,"$1,000.00",01/27/2010,01/27/2010,,,$0.00,01/27/2010
Patrick County Sheriff's Office,05/12/2009,10-FS01202,01,1999 DODGE RAM 2500,Forfeiture,"$4,000.00",01/12/2010,01/12/2010,03/17/2010,,"$6,404.00",03/17/2010
Patrick County Sheriff's Office,06/24/2009,10-FS20406,01,2005 CHEVROLET COLORADO,Pending,"$10,000.00",07/23/2009,,,,$0.00,
Patrick County Sheriff's Office,11/04/2009,12-FS04809,01,1994 GMC PICKUP,Forfeiture,$750.00,02/17/2012,02/16/2012,03/29/2012,,$700.00,03/29/2012
