Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Cumberland County Sheriff's Office,01/21/2010,10-FS03214,01,1993 LOAD RITE TRAILER,Return To Owner,$800.00,02/01/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03215,01,2003 SUPERIOR TRAILER,Return To Owner,"$2,000.00",02/01/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03216,01,1990 BOBARDIER JET SKI,Return To Owner,$800.00,02/01/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03217,01,2006 POLARIS PHOENIX 4-WHEELER,Return To Owner,"$2,000.00",02/01/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03218,01,AQUA PRO BOAT TRAILER,Forfeiture,$500.00,02/01/2010,05/30/2012,07/03/2012,,$0.00,07/03/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03219,01,2004 KAWASAKI KVF 700B,Forfeiture,"$2,000.00",02/01/2010,05/30/2012,07/03/2012,,$945.00,07/03/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03219,02,"$1,000.00 U.S. CURRENCY",Forfeiture,"$1,000.00",02/01/2010,05/30/2012,,,"$1,000.00",05/30/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03220,01,4 BF GOODRICH TIRES 235X16 W/RIMS,Forfeiture,$500.00,02/01/2010,05/30/2012,07/03/2012,,$0.00,07/03/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03221,01,4 BF GOODRICH TIRES 37X12.50X17 W/RIMS,Forfeiture,$500.00,02/01/2010,05/30/2012,07/03/2012,,"$1,710.00",07/03/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS03222,01,4 NITRO TIRES 275X40X17 W/RIMS,Forfeiture,$500.00,02/01/2010,05/30/2012,10/20/2014,,$0.00,10/20/2014
Cumberland County Sheriff's Office,01/21/2010,10-FS03223,01,4 FUTURA TIRES 245X50X16 W/RIMS,Forfeiture,$500.00,02/01/2010,05/30/2012,07/03/2012,,$0.00,07/03/2012
Cumberland County Sheriff's Office,01/21/2010,10-FS07517,01,26 WEAPONS,Pending,"$2,500.00",03/16/2010,05/30/2012,10/20/2017,,$0.00,10/20/2017
Cumberland County Sheriff's Office,01/23/2010,10-FS03224,01,$593.87 U.S. CURRENCY,Forfeiture,$593.87,02/01/2010,01/28/2011,,,$593.87,01/28/2011
Cumberland County Sheriff's Office,01/23/2010,10-FS03225,01,"$1,536.00 U.S. CURRENCY",Forfeiture,"$1,536.00",02/01/2010,01/28/2011,,,"$1,536.00",01/28/2011
Cumberland County Sheriff's Office,02/16/2010,10-FS05302,01,$779.00 U.S. CURRENCY,Forfeiture,$779.00,02/22/2010,01/28/2011,,,$779.00,01/28/2011
Cumberland County Sheriff's Office,05/29/2010,10-FS15801,01,"$1,581.00 U.S. CURRENCY",Forfeiture,"$1,581.00",06/07/2010,01/28/2011,,,"$1,581.00",01/28/2011
Cumberland County Sheriff's Office,09/27/2010,11-FS27703,01,2001 CHEVROLET PICKUP,Return To Owner,"$4,000.00",10/04/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,09/27/2010,11-FS27703,02,YAMAHA GRIZZLY,Forfeiture,"$2,000.00",10/04/2010,05/30/2012,07/03/2012,,$855.00,07/03/2012
Cumberland County Sheriff's Office,09/27/2010,11-FS27703,03,10 FIREARMS,Return To Owner,"$1,000.00",10/04/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,09/27/2010,11-FS28001,01,CHEVROLET (UNKNOWN YEAR),Return To Owner,"$2,000.00",10/07/2010,05/30/2012,,,$0.00,05/30/2012
Cumberland County Sheriff's Office,07/04/2011,12-FS19303,01,1994 CADILLAC,Pending,$500.00,07/12/2011,,,,$0.00,
Cumberland County Sheriff's Office,07/04/2011,12-FS19303,02,"$1,967.00 U.S. CURRENCY",Forfeiture,"$1,967.00",07/12/2011,01/24/2012,,,"$1,967.00",01/24/2012
Cumberland County Sheriff's Office,01/21/2012,12-FS15201,01,1996 KAWASAKI MOTORCYCLE,Return To Owner,"$1,000.00",05/31/2012,05/31/2012,,,$0.00,05/31/2012
Cumberland County Sheriff's Office,09/16/2012,13-FS26817,01,$760.00 US CURRENCY,Return To Owner,$760.00,09/24/2012,04/26/2013,,,$0.00,04/26/2013
Cumberland County Sheriff's Office,10/13/2012,13-FS29705,01,ASSORTED GUNS,Pending,"$5,000.00",10/23/2012,,,,$0.00,
Cumberland County Sheriff's Office,01/30/2013,13-FS03517,01,"$4,031.00 U.S. Currency",Pending,"$4,031.00",02/04/2013,,,,$0.00,
Cumberland County Sheriff's Office,02/24/2013,13-FS07213,01,1990 VOLVO  SDN,Pending,"$2,000.00",03/13/2013,,,,$0.00,
Cumberland County Sheriff's Office,02/24/2013,13-FS07214,01,$600.00 U.S. Currency,Forfeiture,$600.00,03/13/2013,03/20/2014,,,$600.00,03/20/2014
Cumberland County Sheriff's Office,05/19/2013,13-FS14004,01,2001 MITSUBISHI  Eclipse-V6,Pending,"$3,400.00",05/21/2013,02/03/2015,,,$0.00,02/03/2015
Cumberland County Sheriff's Office,05/19/2013,13-FS14004,02,"$3,485.00 U.S. Currency",Forfeiture,"$3,485.00",05/21/2013,02/12/2014,,,"$3,485.00",02/12/2014
Cumberland County Sheriff's Office,06/22/2013,13-FS17503,01,2004 FORD  Crown Victoria-V8,Return To Owner,"$3,000.00",03/31/2014,04/11/2014,,,$0.00,04/11/2014
Cumberland County Sheriff's Office,06/22/2013,13-FS17503,02,"$1,344.00 U.S. Currency",Forfeiture,"$1,344.00",03/31/2014,04/11/2014,,,"$1,344.00",04/11/2014
Cumberland County Sheriff's Office,08/02/2013,14-FS22001,01,2008 YAMAHA  YZF-R1,,"$8,500.00",08/08/2013,,,,$0.00,
Cumberland County Sheriff's Office,08/02/2013,14-FS22002,01,2007 YAMAHA  YZF-R6,Dismissal,"$6,700.00",08/08/2013,06/04/2014,,,$0.00,06/04/2014
Cumberland County Sheriff's Office,08/02/2013,14-FS22003,01,2004 YAMAHA  YZF-R6,Dismissal,"$4,200.00",08/08/2013,06/04/2014,,,$0.00,06/04/2014
Cumberland County Sheriff's Office,09/06/2013,14-FS24908,01,1999 HONDA  Accord,Pending,"$2,100.00",09/06/2013,,,,$0.00,
Cumberland County Sheriff's Office,09/14/2013,14-FS25904,01,$908.00 U.S. Currency,Forfeiture,$908.00,09/16/2013,04/15/2014,,,$908.00,04/15/2014
Cumberland County Sheriff's Office,03/26/2014,14-FS09062,01,"$3,566.00 U.S. Currency",Forfeiture,"$3,566.00",03/31/2014,07/03/2014,,,"$3,566.00",07/03/2014
Cumberland County Sheriff's Office,04/27/2014,14-FS11843,01,1995 INFINITI  G20-4 Cyl.,Pending,"$1,500.00",04/28/2014,,,,$0.00,
Cumberland County Sheriff's Office,04/27/2014,14-FS11843,02,$600.00 U.S. Currency,Pending,$600.00,04/28/2014,,,,$0.00,
Cumberland County Sheriff's Office,05/10/2014,14-FS13439,01,1992 FORD  F-150,Pending,"$2,000.00",05/14/2014,,,,$0.00,
Cumberland County Sheriff's Office,06/02/2014,14-FS15484,01,"$3,346.00 U.S. Currency",Pending,"$3,346.00",06/03/2014,,,,$0.00,
Cumberland County Sheriff's Office,06/25/2014,14-FS18174,01,"$1,880.00 U.S. Currency",Pending,"$1,880.00",06/30/2014,,,,$0.00,
Cumberland County Sheriff's Office,10/25/2014,15-FS30781,01,"$1,755.00 U.S. Currency",Pending,"$1,755.00",11/03/2014,,,,$0.00,
Cumberland County Sheriff's Office,10/25/2014,15-FS30782,01,"$1,304.00 U.S. Currency",Pending,"$1,304.00",11/03/2014,,,,$0.00,
