Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
RUSH Task Force,06/16/2009,10-FS18711,01,$500.00 U.S. CURRENCY,Forfeiture,$500.00,07/06/2009,08/18/2009,,,$500.00,08/18/2009
RUSH Task Force,07/09/2009,10-FS20504,01,2003 LINCOLN NAVIGATOR,Forfeiture,"$10,000.00",07/24/2009,09/25/2009,,,$0.00,09/25/2009
RUSH Task Force,07/09/2009,10-FS20504,02,"$1,210.00 U.S. CURRENCY",Forfeiture,"$1,210.00",07/24/2009,09/08/2009,,,"$1,210.00",09/08/2009
RUSH Task Force,07/09/2009,10-FS20504,03,DELL LAPTOP,Forfeiture,$500.00,07/24/2009,09/25/2009,,,$0.00,01/17/2012
RUSH Task Force,07/14/2009,10-FS20503,01,"$2,075.00 U.S. CURRENCY",Forfeiture,"$2,075.00",07/24/2009,09/21/2009,,,"$2,075.00",09/21/2009
RUSH Task Force,07/15/2009,10-FS20502,01,$528.00 U.S. CURRENCY,Forfeiture,$528.00,07/24/2009,09/25/2009,,,$528.00,09/25/2009
RUSH Task Force,07/15/2009,10-FS20505,01,"$3,012.00 U.S. CURRENCY",Forfeiture,"$3,012.00",07/24/2009,09/25/2009,,,"$3,012.00",09/25/2009
RUSH Task Force,08/02/2009,10-FS24303,01,2002 CHEVROLET TAHOE,Dismissal,"$11,970.00",08/31/2009,02/22/2010,,,$0.00,02/22/2010
RUSH Task Force,08/27/2009,10-FS24503,01,"$1,880.00 U.S. CURRENCY",Forfeiture,"$1,880.00",09/02/2009,10/28/2009,,,"$1,880.00",10/28/2009
RUSH Task Force,08/31/2009,10-FS25201,01,"$2,832.00 U.S. CURRENCY",Forfeiture,"$2,832.00",09/09/2009,05/06/2010,,,"$2,832.00",05/06/2010
RUSH Task Force,09/08/2009,10-FS25404,01,"$4,950.00 U.S. CURRENCY",Forfeiture,"$4,950.00",09/11/2009,11/24/2009,,,"$4,950.00",11/24/2009
RUSH Task Force,09/11/2009,10-FS26101,01,"$4,630.00 U.S. CURRENCY",Forfeiture,"$4,630.00",09/18/2009,12/09/2010,,,"$4,454.50",12/09/2010
RUSH Task Force,09/22/2009,10-FS27301,01,$988.00 U.S. CURRENCY,Dismissal,$988.00,09/30/2009,05/20/2010,,,$0.00,05/20/2010
RUSH Task Force,09/24/2009,10-FS27302,01,"$7,140.00 U.S. CURRENCY",Forfeiture,"$7,140.00",09/30/2009,12/21/2009,,,"$7,140.00",12/21/2009
RUSH Task Force,09/29/2009,10-FS35501,01,2003 FORD EXPLORER,Forfeiture,"$7,600.00",12/21/2009,12/21/2009,10/22/2012,,$0.00,10/22/2012
RUSH Task Force,09/30/2009,10-FS00402,01,"$7,870.00 U.S. CURRENCY",Forfeiture,"$7,870.00",01/04/2010,01/04/2010,,,"$7,870.00",01/04/2010
RUSH Task Force,10/06/2009,10-FS00403,01,"$3,900.00 U.S. CURRENCY",Forfeiture,"$3,900.00",01/04/2010,01/04/2010,,,"$3,900.00",01/04/2010
RUSH Task Force,10/07/2009,10-FS28616,01,2008 BUICK ENCLAVE SUV,Pending,"$30,000.00",10/13/2009,11/03/2010,,,$0.00,11/03/2010
RUSH Task Force,10/15/2009,10-FS00404,01,"$1,050.00 U.S. CURRENCY",Forfeiture,"$1,050.00",01/04/2010,01/04/2010,,,"$1,050.00",01/04/2010
RUSH Task Force,10/15/2009,10-FS05402,01,"$4,020.00 U.S. CURRENCY",Forfeiture,"$4,020.00",02/23/2010,03/22/2010,,,"$4,020.00",03/22/2010
RUSH Task Force,10/22/2009,10-FS00401,01,"$1,460.00 U.S. CURRENCY",Forfeiture,"$1,460.00",01/04/2010,01/04/2010,,,"$1,460.00",01/04/2010
RUSH Task Force,10/22/2009,10-FS31719,01,"$4,000.00 U.S. CURRENCY",Return To Owner,"$4,000.00",11/13/2009,12/17/2009,,,$0.00,12/17/2009
RUSH Task Force,11/12/2009,10-FS32101,01,$800.00 U.S. CURRENCY,Forfeiture,$800.00,11/17/2009,09/01/2010,,,$0.00,09/01/2010
RUSH Task Force,11/23/2009,10-FS34109,01,$530.00 U.S. CURRENCY,Return To Owner,$530.00,12/07/2009,01/31/2011,,,$0.00,01/31/2011
RUSH Task Force,12/10/2009,10-FS35503,01,"$1,154.00 U.S. CURRENCY",Forfeiture,"$1,154.00",12/21/2009,02/22/2010,,,"$1,154.00",02/22/2010
RUSH Task Force,01/20/2010,10-FS02517,01,"$1,459.00 U.S. CURRENCY",Forfeiture,"$1,459.00",01/25/2010,02/25/2011,,,"$1,459.00",02/25/2011
RUSH Task Force,03/01/2010,10-FS06305,01,"$1,122.00 U.S. CURRENCY",Forfeiture,"$1,122.00",03/04/2010,05/19/2011,,,$822.00,05/19/2011
RUSH Task Force,03/04/2010,10-FS07402,01,1999 FORD RAM PICKUP,Return To Owner,"$5,000.00",03/15/2010,01/24/2011,,,$0.00,01/24/2011
RUSH Task Force,03/04/2010,10-FS07403,01,"$3,325.00 U.S. CURRENCY",Forfeiture,"$3,325.00",03/15/2010,10/26/2010,,,"$3,325.00",10/26/2010
RUSH Task Force,03/04/2010,10-FS07404,01,"$1,013.00 U.S. CURRENCY",Forfeiture,"$1,013.00",03/15/2010,09/16/2010,,,"$1,013.00",09/16/2010
RUSH Task Force,03/04/2010,10-FS07405,01,$600.00 U.S. CURRENCY,Forfeiture,$600.00,03/15/2010,04/13/2011,,,$600.00,04/13/2011
RUSH Task Force,03/05/2010,10-FS07406,01,$800.00 U.S. CURRENCY,Return To Owner,$800.00,03/15/2010,08/18/2010,,,$0.00,08/18/2010
RUSH Task Force,03/24/2010,10-FS09016,01,2000 NISSAN MAXIMA,Forfeiture,"$4,000.00",03/31/2010,11/10/2010,09/06/2013,05/06/2014,$0.00,05/06/2014
RUSH Task Force,03/24/2010,11-FS24202,01,$526.00 U.S. CURRENCY,Pending,$526.00,08/30/2010,,,,$0.00,
RUSH Task Force,04/06/2010,10-FS10305,01,$540.00 U.S. CURRENCY,Forfeiture,$540.00,04/13/2010,11/02/2010,,,$540.00,11/02/2010
RUSH Task Force,04/27/2010,10-FS12405,01,"$2,225.00 U.S. CURRENCY",Forfeiture,"$2,225.00",05/04/2010,07/21/2010,,,"$2,225.00",07/21/2010
RUSH Task Force,05/05/2010,11-FS04601,01,"$1,350.00 U.S. CURRENCY",Forfeiture,"$1,350.00",02/15/2011,02/07/2011,,,"$1,350.00",02/07/2011
RUSH Task Force,05/12/2010,10-FS15202,01,2002 CHEVROLET TAHOE,Forfeiture,"$4,500.00",06/01/2010,11/03/2010,,,$0.00,11/03/2010
RUSH Task Force,06/04/2010,10-FS17215,01,"$2,600.00 U.S. CURRENCY",Forfeiture,"$2,600.00",06/21/2010,01/24/2011,,,"$2,600.00",01/24/2011
RUSH Task Force,06/30/2010,11-FS19304,01,"$3,006.00 U.S. CURRENCY",Administrative,"$3,006.00",07/12/2010,03/15/2011,,,$0.00,03/15/2011
RUSH Task Force,08/05/2010,11-FS22808,01,2001 FORD EXCURSION,Return To Owner,"$9,000.00",08/16/2010,07/18/2011,,,$0.00,07/18/2011
